LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;4;9.334473;0;138.1606;50.99242;0;0;138.1606;50.99242
1;4;9.34668;0;138.7379;51.28106;0.5772705;0.2886391;138.1606;50.99242
2;4;10.67383;1;97.94393;56.18788;0;0;97.94393;56.18788
3;4;10.69678;1;97.94393;56.18788;0;0;97.94393;56.18788
4;4;11.60254;2;60.22878;50.8;0;0;60.22878;50.8
5;4;11.61719;2;60.22878;50.8;0;0;60.22878;50.8
6;4;11.63965;2;60.22878;51.37727;0;0.5772705;60.22878;50.8
7;4;13.78711;3;139.3152;50.0303;0;0;139.3152;50.0303
8;4;13.80664;3;139.3152;50.0303;0;0;139.3152;50.0303
9;4;14.80615;4;96.21212;51.37727;0;0;96.21212;51.37727
10;4;14.82568;4;96.21212;51.37727;0;0;96.21212;51.37727
11;4;15.91602;5;137.5833;52.33939;0;0;137.5833;52.33939
12;4;15.93164;5;137.5833;52.33939;0;0;137.5833;52.33939
13;4;17.97314;6;99.09849;92.36364;0;0;99.09849;92.36364
14;4;18.62061;7;96.01969;51.76212;0;0;96.01969;51.76212
15;4;18.63379;7;96.01969;51.76212;0;0;96.01969;51.76212
16;4;18.65771;7;96.01969;51.76212;0;0;96.01969;51.76212
17;4;19.25244;8;58.49697;51.18485;0;0;58.49697;51.18485
18;4;19.27002;8;58.49697;51.18485;0;0;58.49697;51.18485
19;4;19.28564;8;58.49697;51.18485;0;0;58.49697;51.18485
20;4;22.01904;9;133.9273;53.87878;0;0;133.9273;53.87878
21;4;22.03418;9;133.9273;53.87878;0;0;133.9273;53.87878
22;4;22.06348;9;133.9273;54.11824;0;0.2394524;133.9273;53.87878
23;4;22.07129;9;133.9273;54.11824;0;0;133.9273;53.87878
24;4;22.62256;10;98.90606;52.91666;0;0;98.90606;52.91666
25;4;22.64307;10;98.90606;52.91666;0;0;98.90606;52.91666
26;4;22.65527;10;98.90606;52.91666;0;0;98.90606;52.91666
27;4;22.67188;10;98.90606;52.91666;0;0;98.90606;52.91666
28;4;23.20557;11;98.32878;92.74849;0;0;98.32878;92.74849
29;4;23.22949;11;98.32878;92.74849;0;0;98.32878;92.74849
30;4;23.24072;11;98.32878;92.74849;0;0;98.32878;92.74849
31;4;25.11475;12;96.98181;14.04697;0;0;96.98181;14.04697
32;4;25.14111;12;96.98181;14.33561;0;0.2886362;96.98181;14.04697
33;4;25.66992;13;98.13636;51.95454;0;0;98.13636;51.95454
34;4;25.69189;13;98.13636;52.16434;0;0.2097969;98.13636;51.95454
35;4;25.70557;13;98.35393;53.01722;0.2175674;0.8528748;98.13636;51.95454
36;4;26.11523;14;60.42122;52.91666;0;0;60.42122;52.91666
37;4;26.13818;14;60.42122;53.20391;0;0.2872467;60.42122;52.91666
38;4;26.15381;14;60.42122;53.20391;0;0;60.42122;52.91666
39;4;27.98193;15;97.75151;12.31515;0;0;97.75151;12.31515
40;4;27.99951;15;97.75151;12.31515;0;0;97.75151;12.31515
41;4;28.01807;15;97.52551;12.76718;-0.2260056;0.4520264;97.75151;12.31515
42;4;28.0332;15;97.52551;12.76718;0;0;97.75151;12.31515
43;4;28.46094;16;97.75151;56.18788;0;0;97.75151;56.18788
44;4;28.4834;16;97.75151;56.18788;0;0;97.75151;56.18788
