LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;1;4.727173;0;60.42122;48.10606;0;0;60.42122;48.10606
1;1;4.742126;0;60.42122;48.10606;0;0;60.42122;48.10606
2;1;4.757385;0;60.42122;48.10606;0;0;60.42122;48.10606
3;1;4.774231;0;60.42122;48.10606;0;0;60.42122;48.10606
4;1;5.223572;1;102.5621;52.53181;0;0;102.5621;52.53181
5;1;5.24292;1;102.7819;52.75158;0.2197647;0.2197609;102.5621;52.53181
6;1;5.259216;1;102.7819;52.75158;0;0;102.5621;52.53181
7;1;5.685913;2;138.7379;55.22576;0;0;138.7379;55.22576
8;1;5.70697;2;138.7379;55.22576;0;0;138.7379;55.22576
9;1;5.722351;2;138.9303;55.59123;0.1924286;0.3654709;138.7379;55.22576
10;1;7.469299;3;136.2364;55.80303;0;0;136.2364;55.80303
11;1;7.489563;3;136.4697;56.03634;0.2333069;0.2333107;136.2364;55.80303
12;1;7.507446;3;136.9436;56.25288;0.4739685;0.2165337;136.2364;55.80303
13;1;7.524902;3;136.9436;56.25288;0;0;136.2364;55.80303
14;1;7.986572;4;96.01969;49.06818;0;0;96.01969;49.06818
15;1;8.006775;4;96.01969;49.06818;0;0;96.01969;49.06818
16;1;8.472717;5;98.52122;93.71061;0;0;98.52122;93.71061
17;1;8.492676;5;98.52122;93.71061;0;0;98.52122;93.71061
18;1;10.3205;6;96.98181;12.89242;0;0;96.98181;12.89242
19;1;10.33734;6;96.98181;12.89242;0;0;96.98181;12.89242
20;1;10.35248;6;96.98181;12.89242;0;0;96.98181;12.89242
21;1;10.79938;7;98.71364;49.06818;0;0;98.71364;49.06818
22;1;10.81848;7;98.71364;49.06818;0;0;98.71364;49.06818
23;1;10.83405;7;99.00227;49.06818;0.2886353;0;98.71364;49.06818
24;1;11.26703;8;100.0606;92.36364;0;0;100.0606;92.36364
25;1;11.28589;8;100.5501;92.36364;0.4894791;0;100.0606;92.36364
26;1;13.08112;9;59.65151;56.57273;0;0;59.65151;56.57273
27;1;13.09625;9;59.65151;56.57273;0;0;59.65151;56.57273
28;1;13.11096;9;59.94015;56.57273;0.2886391;0;59.65151;56.57273
29;1;13.12738;9;59.94015;56.57273;0;0;59.65151;56.57273
30;1;13.14325;9;59.94015;56.57273;0;0;59.65151;56.57273
31;1;13.50928;10;100.8303;54.45606;0;0;100.8303;54.45606
32;1;13.52271;10;100.8303;54.45606;0;0;100.8303;54.45606
33;1;14.28149;11;56.76515;55.61061;0;0;56.76515;55.61061
34;1;14.30627;11;56.76515;55.61061;0;0;56.76515;55.61061
35;1;14.3161;11;57.34242;55.61061;0.5772705;0;56.76515;55.61061
36;1;16.11658;12;95.82727;102.7545;0;0;95.82727;102.7545
37;1;16.13196;12;95.82727;102.7545;0;0;95.82727;102.7545
38;1;16.14862;12;95.82727;102.7545;0;0;95.82727;102.7545
39;1;16.16473;12;95.82727;102.7545;0;0;95.82727;102.7545
40;1;17.10065;13;99.29091;92.94091;0;0;99.29091;92.94091
41;1;17.12201;13;99.52996;92.94091;0.2390518;0;99.29091;92.94091
42;1;17.1358;13;99.52996;92.94091;0;0;99.29091;92.94091
43;1;17.15112;13;99.52996;92.94091;0;0;99.29091;92.94091
44;1;17.76831;14;98.71364;52.91666;0;0;98.71364;52.91666
45;1;17.79694;14;98.91795;52.91666;0.2043076;0;98.71364;52.91666
