LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;3;10.5376;0;98.13636;92.74849;0;0;98.13636;92.74849
1;3;10.55151;0;98.13636;92.74849;0;0;98.13636;92.74849
2;3;11.3269;1;99.48334;51.95454;0;0;99.48334;51.95454
3;3;11.34424;1;99.48334;51.95454;0;0;99.48334;51.95454
4;3;11.35913;1;99.48334;52.24318;0;0.2886391;99.48334;51.95454
5;3;11.92725;2;139.5076;49.26061;0;0;139.5076;49.26061
6;3;11.94189;2;139.5076;49.26061;0;0;139.5076;49.26061
7;3;11.95801;2;139.5076;49.26061;0;0;139.5076;49.26061
8;3;13.74854;3;97.94393;12.12273;0;0;97.94393;12.12273
9;3;13.76685;3;97.94393;12.12273;0;0;97.94393;12.12273
10;3;14.35132;4;99.29091;53.49393;0;0;99.29091;53.49393
11;3;14.37109;4;99.29091;53.49393;0;0;99.29091;53.49393
12;3;15.29028;5;101.6;12.89242;0;0;101.6;12.89242
13;3;15.30615;5;101.6;12.89242;0;0;101.6;12.89242
14;3;17.13013;6;135.0818;55.61061;0;0;135.0818;55.61061
15;3;17.15259;6;135.0818;55.61061;0;0;135.0818;55.61061
16;3;17.17407;6;135.0818;55.82553;0;0.21492;135.0818;55.61061
17;3;18.24951;7;97.94393;52.14697;0;0;97.94393;52.14697
18;3;18.26392;7;97.94393;52.14697;0;0;97.94393;52.14697
19;3;18.28027;7;97.94393;52.14697;0;0;97.94393;52.14697
20;3;18.30396;7;97.70201;52.3889;-0.2419205;0.2419281;97.94393;52.14697
21;3;18.98413;8;136.8136;51.56969;0;0;136.8136;51.56969
22;3;19.00366;8;136.8136;51.56969;0;0;136.8136;51.56969
23;3;19.02734;8;136.8136;51.56969;0;0;136.8136;51.56969
24;3;19.03589;8;136.8136;51.56969;0;0;136.8136;51.56969
25;3;20.62378;9;58.68939;51.76212;0;0;58.68939;51.76212
26;3;20.64624;9;58.68939;51.76212;0;0;58.68939;51.76212
27;3;20.65747;9;58.42689;51.2371;-0.2625008;-0.5250168;58.68939;51.76212
28;3;20.67554;9;58.49697;51.09676;0.07007599;-0.1403427;58.68939;51.76212
29;3;20.69067;9;58.49697;50.89621;0;-0.2005463;58.68939;51.76212
30;3;20.7085;9;58.49697;50.89621;0;0;58.68939;51.76212
31;3;21.11719;10;98.90606;51.95454;0;0;98.90606;51.95454
32;3;21.14014;10;98.90606;52.15985;0;0.2053108;98.90606;51.95454
33;3;21.15308;10;98.90606;52.15985;0;0;98.90606;51.95454
34;3;21.69214;11;60.99849;52.91666;0;0;60.99849;52.91666
35;3;21.71265;11;60.99849;52.91666;0;0;60.99849;52.91666
36;3;21.72192;11;60.99849;52.91666;0;0;60.99849;52.91666
37;3;23.2998;12;99.29091;92.17121;0;0;99.29091;92.17121
38;3;23.3269;12;99.29091;92.17121;0;0;99.29091;92.17121
39;3;23.33545;12;99.29091;92.17121;0;0;99.29091;92.17121
40;3;23.35303;12;99.29091;92.17121;0;0;99.29091;92.17121
41;3;23.88525;13;96.78939;51.56969;0;0;96.78939;51.56969
42;3;23.90869;13;96.78939;51.56969;0;0;96.78939;51.56969
43;3;23.91772;13;96.78939;51.56969;0;0;96.78939;51.56969
44;3;23.93604;13;96.57545;51.99759;-0.2139435;0.4278946;96.78939;51.56969
45;3;24.42334;14;60.22878;50.22273;0;0;60.22878;50.22273
46;3;24.44238;14;60.22878;50.22273;0;0;60.22878;50.22273
47;3;24.45288;14;60.22878;50.22273;0;0;60.22878;50.22273
48;3;24.46924;14;60.22878;50.44986;0;0.2271271;60.22878;50.22273
49;3;24.48755;14;60.22878;50.67777;0;0.2279129;60.22878;50.22273
50;3;25.99048;15;100.6379;92.74849;0;0;100.6379;92.74849
51;3;26.00513;15;100.6379;92.74849;0;0;100.6379;92.74849
52;3;26.02197;15;100.6379;92.74849;0;0;100.6379;92.74849
53;3;26.03809;15;100.6379;92.74849;0;0;100.6379;92.74849
54;3;26.05542;15;100.6379;92.74849;0;0;100.6379;92.74849
55;3;26.5188;16;96.78939;55.03333;0;0;96.78939;55.03333
56;3;26.53369;16;96.78939;55.03333;0;0;96.78939;55.03333
57;3;26.55078;16;96.78939;55.03333;0;0;96.78939;55.03333
58;3;26.56592;16;96.78939;55.03333;0;0;96.78939;55.03333
59;3;27.20264;17;99.29091;94.86515;0;0;99.29091;94.86515
60;3;27.22412;17;99.29091;94.86515;0;0;99.29091;94.86515
61;3;27.23804;17;99.29091;94.86515;0;0;99.29091;94.86515
62;3;27.25635;17;99.51118;94.86515;0.2202682;0;99.29091;94.86515
63;3;28.83667;18;98.32878;91.97878;0;0;98.32878;91.97878
64;3;29.32617;19;99.29091;56.95758;0;0;99.29091;56.95758
65;3;29.3479;19;99.29091;56.95758;0;0;99.29091;56.95758
66;3;29.35596;19;99.29091;56.95758;0;0;99.29091;56.95758
67;3;29.76465;20;60.42122;51.76212;0;0;60.42122;51.76212
68;3;29.78589;20;60.42122;51.76212;0;0;60.42122;51.76212
69;3;29.80566;20;60.42122;51.96893;0;0.2068138;60.42122;51.76212
70;3;31.28931;21;101.2151;92.94091;0;0;101.2151;92.94091
71;3;31.30347;21;101.2151;92.94091;0;0;101.2151;92.94091
72;3;31.31909;21;101.2151;92.94091;0;0;101.2151;92.94091
73;3;31.71631;22;95.05757;49.45303;0;0;95.05757;49.45303
74;3;31.73145;22;95.05757;49.45303;0;0;95.05757;49.45303
75;3;31.74854;22;95.05757;49.45303;0;0;95.05757;49.45303
76;3;31.76416;22;95.29823;49.69369;0.2406616;0.2406616;95.05757;49.45303
77;3;32.79785;23;101.2151;92.94091;0;0;101.2151;92.94091
78;3;32.81616;23;101.2151;92.94091;0;0;101.2151;92.94091
79;3;34.49438;24;138.1606;52.53181;0;0;138.1606;52.53181
80;3;34.50757;24;138.1606;52.53181;0;0;138.1606;52.53181
81;3;34.52637;24;138.1606;52.53181;0;0;138.1606;52.53181
82;3;34.53809;24;138.1606;52.77515;0;0.2433319;138.1606;52.53181
83;3;34.91333;25;98.90606;54.45606;0;0;98.90606;54.45606
84;3;34.93433;25;98.90606;54.45606;0;0;98.90606;54.45606
85;3;34.9502;25;98.90606;54.45606;0;0;98.90606;54.45606
86;3;34.96655;25;98.90606;54.45606;0;0;98.90606;54.45606
87;3;35.31177;26;60.42122;52.14697;0;0;60.42122;52.14697
88;3;35.33081;26;60.42122;52.14697;0;0;60.42122;52.14697
89;3;35.34644;26;60.42122;52.36034;0;0.2133751;60.42122;52.14697
90;3;35.36377;26;60.42122;52.36034;0;0;60.42122;52.14697
91;3;37.15918;27;100.0606;14.04697;0;0;100.0606;14.04697
92;3;37.17578;27;100.0606;14.04697;0;0;100.0606;14.04697
93;3;37.19312;27;100.0606;14.04697;0;0;100.0606;14.04697
94;3;37.21143;27;100.5466;15.01904;0.4860382;0.9720745;100.0606;14.04697
95;3;37.55005;28;97.75151;53.30151;0;0;97.75151;53.30151
96;3;37.56982;28;97.75151;53.50143;0;0.1999207;97.75151;53.30151
97;3;37.58765;28;97.54361;54.32556;-0.207901;0.8241234;97.75151;53.30151
98;3;37.94556;29;98.71364;92.74849;0;0;98.71364;92.74849
99;3;37.9646;29;98.71364;92.74849;0;0;98.71364;92.74849
100;3;37.98169;29;98.98068;92.74849;0.2670441;0;98.71364;92.74849
101;3;39.69312;30;58.11212;56.18788;0;0;58.11212;56.18788
102;3;39.71924;30;58.11212;56.18788;0;0;58.11212;56.18788
