LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY
0;8;4.544434;0;98.52122;13.08485;0;0;98.52122;13.08485
1;8;4.565125;0;98.52122;13.08485;0;0;98.52122;13.08485
2;8;4.579346;0;98.52122;13.08485;0;0;98.52122;13.08485
3;8;4.596375;0;98.52122;13.08485;0;0;98.52122;13.08485
4;8;4.614807;0;98.52122;13.08485;0;0;98.52122;13.08485
5;8;4.98114;1;99.29091;56.95758;0;0;99.29091;56.95758
6;8;4.991211;1;99.29091;56.95758;0;0;99.29091;56.95758
7;8;5.007751;1;99.29091;56.95758;0;0;99.29091;56.95758
8;8;5.02478;1;99.29091;56.95758;0;0;99.29091;56.95758
9;8;5.042175;1;99.65352;57.15;0.3626099;0.192421;99.29091;56.95758
10;8;5.28363;2;95.82727;95.05757;0;0;95.82727;95.05757
11;8;5.302612;2;96.10028;95.05757;0.2730103;0;95.82727;95.05757
12;8;6.887695;3;95.82727;12.7;0;0;95.82727;12.7
13;8;6.903625;3;95.82727;12.7;0;0;95.82727;12.7
14;8;6.9198;3;96.11591;12.98864;0.2886429;0.2886362;95.82727;12.7
15;8;6.938049;3;96.33798;13.01828;0.2220688;0.02964878;95.82727;12.7
16;8;6.95575;3;96.50076;13.18106;0.1627731;0.162775;95.82727;12.7
17;8;7.13208;4;96.40454;52.72424;0;0;96.40454;52.72424
18;8;7.148743;4;96.40454;52.72424;0;0;96.40454;52.72424
19;8;7.165161;4;96.40454;52.72424;0;0;96.40454;52.72424
20;8;7.181641;4;96.40454;52.72424;0;0;96.40454;52.72424
21;8;7.203918;4;96.20233;52.92646;-0.2022095;0.2022171;96.40454;52.72424
22;8;7.216797;4;96.20233;52.92646;0;0;96.40454;52.72424
23;8;7.385864;5;59.07424;48.49091;0;0;59.07424;48.49091
24;8;7.40509;5;59.07424;48.49091;0;0;59.07424;48.49091
25;8;7.422424;5;59.07424;48.49091;0;0;59.07424;48.49091
26;8;9.060791;6;56.95758;54.84091;0;0;56.95758;54.84091
27;8;9.079529;6;57.53485;55.12954;0.5772705;0.2886314;56.95758;54.84091
28;8;9.282043;7;96.78939;57.9197;0;0;96.78939;57.9197
29;8;9.302185;7;96.78939;57.9197;0;0;96.78939;57.9197
30;8;9.317139;7;97.21606;57.9197;0.4266739;0;96.78939;57.9197
31;8;9.335266;7;98.12134;58.15647;0.9052734;0.2367706;96.78939;57.9197
32;8;9.543823;8;97.36666;101.7924;0;0;97.36666;101.7924
33;8;9.560242;8;97.36666;101.7924;0;0;97.36666;101.7924
34;8;9.576538;8;97.81778;101.9218;0.4511185;0.1293411;97.36666;101.7924
35;8;9.591492;8;98.13636;102.0811;0.3185806;0.1592941;97.36666;101.7924
36;8;11.19702;9;95.05757;92.74849;0;0;95.05757;92.74849
37;8;11.216;9;95.05757;92.74849;0;0;95.05757;92.74849
38;8;11.23096;9;95.05757;92.74849;0;0;95.05757;92.74849
39;8;11.25079;9;95.26338;92.74849;0.2058105;0;95.05757;92.74849
40;8;11.53839;10;100.253;52.33939;0;0;100.253;52.33939
41;8;11.55829;10;100.253;52.33939;0;0;100.253;52.33939
42;8;11.5752;10;100.253;52.33939;0;0;100.253;52.33939
43;8;11.59088;10;100.253;52.33939;0;0;100.253;52.33939
44;8;11.79852;11;58.88182;50.22273;0;0;58.88182;50.22273
45;8;11.81549;11;58.88182;50.22273;0;0;58.88182;50.22273
46;8;11.83105;11;58.88182;50.22273;0;0;58.88182;50.22273
47;8;11.8476;11;58.88182;50.22273;0;0;58.88182;50.22273
48;8;13.34851;12;133.5424;49.45303;0;0;133.5424;49.45303
49;8;13.36945;12;133.5424;49.45303;0;0;133.5424;49.45303
50;8;13.38684;12;133.5424;49.45303;0;0;133.5424;49.45303
51;8;13.40393;12;133.5424;49.45303;0;0;133.5424;49.45303
52;8;13.65814;13;95.44242;48.68333;0;0;95.44242;48.68333
53;8;13.67865;13;95.44242;48.68333;0;0;95.44242;48.68333
54;8;13.69427;13;95.44242;48.68333;0;0;95.44242;48.68333
55;8;13.71381;13;95.44242;48.68333;0;0;95.44242;48.68333
56;8;13.73785;13;95.44242;48.47739;0;-0.2059402;95.44242;48.68333
57;8;13.74597;13;95.44242;48.47739;0;0;95.44242;48.68333
58;8;13.97498;14;56.95758;50.8;0;0;56.95758;50.8
59;8;13.99017;14;56.95758;50.8;0;0;56.95758;50.8
60;8;14.00763;14;56.95758;50.8;0;0;56.95758;50.8
61;8;14.02277;14;56.95758;50.8;0;0;56.95758;50.8
62;8;15.52075;15;138.7379;50.8;0;0;138.7379;50.8
63;8;15.54083;15;138.7379;50.8;0;0;138.7379;50.8
64;8;15.55164;15;138.7379;50.8;0;0;138.7379;50.8
65;8;15.5705;15;138.7379;50.8;0;0;138.7379;50.8
66;8;15.80884;16;96.78939;50.8;0;0;96.78939;50.8
67;8;15.82977;16;96.78939;50.8;0;0;96.78939;50.8
68;8;15.841;16;96.78939;50.8;0;0;96.78939;50.8
69;8;15.85822;16;96.78939;50.8;0;0;96.78939;50.8
70;8;15.87677;16;96.78939;50.8;0;0;96.78939;50.8
71;8;15.8963;16;97.00666;50.8;0.2172699;0;96.78939;50.8
72;8;16.13672;17;98.13636;87.74545;0;0;98.13636;87.74545
73;8;16.15637;17;98.35523;87.74545;0.2188721;0;98.13636;87.74545
74;8;16.16943;17;98.35523;87.74545;0;0;98.13636;87.74545
75;8;17.7818;18;93.32576;99.09849;0;0;93.32576;99.09849
76;8;17.80652;18;93.32576;99.09849;0;0;93.32576;99.09849
77;8;17.82196;18;93.63457;99.09849;0.3088074;0;93.32576;99.09849
78;8;17.83331;18;93.80682;99.09849;0.1722488;0;93.32576;99.09849
79;8;18.11359;19;97.36666;56.18788;0;0;97.36666;56.18788
80;8;18.12897;19;97.36666;56.18788;0;0;97.36666;56.18788
81;8;18.14606;19;97.36666;56.18788;0;0;97.36666;56.18788
82;8;18.16174;19;97.36666;56.18788;0;0;97.36666;56.18788
83;8;18.1795;19;97.36666;56.18788;0;0;97.36666;56.18788
84;8;18.37408;20;59.84394;54.26364;0;0;59.84394;54.26364
85;8;18.388;20;59.84394;54.26364;0;0;59.84394;54.26364
86;8;18.40338;20;59.84394;54.26364;0;0;59.84394;54.26364
87;8;18.42499;20;60.04172;54.26364;0.1977806;0;59.84394;54.26364
88;8;18.43774;20;60.04172;54.26364;0;0;59.84394;54.26364
89;8;20.07397;21;97.75151;92.94091;0;0;97.75151;92.94091
90;8;20.09515;21;97.75151;92.94091;0;0;97.75151;92.94091
91;8;20.10999;21;98.04015;92.94091;0.2886429;0;97.75151;92.94091
92;8;20.13776;21;98.425;92.94091;0.3848419;0;97.75151;92.94091
93;8;20.38684;22;100.6379;49.06818;0;0;100.6379;49.06818
94;8;20.40186;22;100.6379;49.06818;0;0;100.6379;49.06818
95;8;20.42047;22;100.6379;49.06818;0;0;100.6379;49.06818
96;8;20.44519;22;100.8638;49.06818;0.2259445;0;100.6379;49.06818
97;8;20.45209;22;100.8638;49.06818;0;0;100.6379;49.06818
98;8;20.47211;22;101.1189;48.49091;0.2551117;-0.5772743;100.6379;49.06818
99;8;20.66083;23;95.25;6.157576;0;0;95.25;6.157576
100;8;20.68481;23;95.25;6.157576;0;0;95.25;6.157576
101;8;20.69537;23;95.25;6.157576;0;0;95.25;6.157576
102;8;20.71301;23;95.25;6.157576;0;0;95.25;6.157576
103;8;20.729;23;95.25;6.157576;0;0;95.25;6.157576
104;8;22.25189;24;137.7758;54.64849;0;0;137.7758;54.64849
105;8;22.27173;24;137.7758;54.64849;0;0;137.7758;54.64849
106;8;22.28589;24;137.7758;54.84856;0;0.2000771;137.7758;54.64849
107;8;22.30383;24;137.7758;54.84856;0;0;137.7758;54.64849
108;8;22.51251;25;102.947;55.22576;0;0;102.947;55.22576
109;8;22.5354;25;102.947;55.22576;0;0;102.947;55.22576
110;8;22.54382;25;102.947;55.22576;0;0;102.947;55.22576
111;8;22.56042;25;102.947;55.22576;0;0;102.947;55.22576
112;8;22.57654;25;102.947;55.22576;0;0;102.947;55.22576
113;8;22.81903;26;100.8303;87.16818;0;0;100.8303;87.16818
114;8;22.83905;26;100.8303;87.16818;0;0;100.8303;87.16818
115;8;22.85443;26;101.0725;87.16818;0.2422485;0;100.8303;87.16818
116;8;22.87061;26;101.2811;86.90981;0.2085495;-0.2583694;100.8303;87.16818
117;8;24.46088;27;96.78939;94.09545;0;0;96.78939;94.09545
118;8;24.47729;27;96.78939;94.09545;0;0;96.78939;94.09545
119;8;24.49231;27;96.78939;94.09545;0;0;96.78939;94.09545
120;8;24.5097;27;96.78939;94.09545;0;0;96.78939;94.09545
121;8;24.53375;27;97.7658;93.60725;0.9764099;-0.4881973;96.78939;94.09545
122;8;24.54407;27;98.32108;93.32961;0.555275;-0.2776413;96.78939;94.09545
123;8;24.80017;28;101.2151;50.99242;0;0;101.2151;50.99242
124;8;24.81903;28;101.2151;50.99242;0;0;101.2151;50.99242
125;8;24.84271;28;101.2151;50.99242;0;0;101.2151;50.99242
126;8;24.85236;28;101.2151;50.99242;0;0;101.2151;50.99242
127;8;24.86932;28;101.2151;50.99242;0;0;101.2151;50.99242
128;8;25.11108;29;63.11515;57.53485;0;0;63.11515;57.53485
129;8;25.1286;29;63.11515;57.53485;0;0;63.11515;57.53485
130;8;25.15143;29;63.11515;57.53485;0;0;63.11515;57.53485
131;8;25.16296;29;63.33954;57.53485;0.2243881;0;63.11515;57.53485
132;8;25.17975;29;63.33954;57.53485;0;0;63.11515;57.53485
133;8;26.91479;30;58.88182;56.95758;0;0;58.88182;56.95758
134;8;26.93463;30;58.88182;56.95758;0;0;58.88182;56.95758
135;8;26.94977;30;58.88182;56.95758;0;0;58.88182;56.95758
136;8;26.96838;30;59.35571;56.95758;0.473896;0;58.88182;56.95758
137;8;26.98419;30;59.91305;56.95758;0.5573387;0;58.88182;56.95758
138;8;27.22345;31;101.7924;52.72424;0;0;101.7924;52.72424
139;8;27.24054;31;101.7924;52.72424;0;0;101.7924;52.72424
140;8;27.25708;31;101.7924;52.72424;0;0;101.7924;52.72424
141;8;27.27539;31;102.0308;52.72424;0.2383499;0;101.7924;52.72424
142;8;27.29187;31;103.1394;52.72424;1.108612;0;101.7924;52.72424
143;8;27.56061;32;136.4288;52.91666;0;0;136.4288;52.91666
144;8;27.57703;32;136.4288;52.91666;0;0;136.4288;52.91666
145;8;27.59314;32;136.9146;52.91666;0.4857635;0;136.4288;52.91666
146;8;29.23029;33;97.36666;12.50758;0;0;97.36666;12.50758
147;8;29.25037;33;97.36666;12.50758;0;0;97.36666;12.50758
148;8;29.26477;33;97.36666;12.50758;0;0;97.36666;12.50758
149;8;29.2821;33;97.36666;12.50758;0;0;97.36666;12.50758
150;8;29.5553;34;99.09849;52.72424;0;0;99.09849;52.72424
151;8;29.57507;34;99.09849;52.72424;0;0;99.09849;52.72424
152;8;29.58972;34;99.09849;52.72424;0;0;99.09849;52.72424
153;8;29.60901;34;99.34161;52.72424;0.2431183;0;99.09849;52.72424
154;8;29.84949;35;55.22576;54.26364;0;0;55.22576;54.26364
155;8;29.86505;35;55.22576;54.26364;0;0;55.22576;54.26364
156;8;29.88135;35;55.48408;54.26364;0.2583199;0;55.22576;54.26364
157;8;31.38257;36;138.7379;51.95454;0;0;138.7379;51.95454
158;8;31.3999;36;138.7379;51.95454;0;0;138.7379;51.95454
159;8;31.41553;36;138.7379;51.95454;0;0;138.7379;51.95454
160;8;31.43414;36;138.7379;51.95454;0;0;138.7379;51.95454
161;8;31.70087;37;97.94393;49.45303;0;0;97.94393;49.45303
162;8;31.72101;37;97.94393;49.45303;0;0;97.94393;49.45303
163;8;31.73724;37;97.94393;49.45303;0;0;97.94393;49.45303
164;8;31.75415;37;97.94393;49.45303;0;0;97.94393;49.45303
165;8;31.99591;38;97.94393;92.74849;0;0;97.94393;92.74849
166;8;32.0141;38;97.94393;92.74849;0;0;97.94393;92.74849
167;8;32.02777;38;98.23257;92.74849;0.2886429;0;97.94393;92.74849
168;8;32.04517;38;98.425;92.74849;0.192421;0;97.94393;92.74849
169;8;33.52795;39;135.0818;50.99242;0;0;135.0818;50.99242
170;8;33.55078;39;135.0818;50.99242;0;0;135.0818;50.99242
171;8;33.56622;39;135.0818;50.99242;0;0;135.0818;50.99242
172;8;33.58282;39;135.0818;50.99242;0;0;135.0818;50.99242
173;8;33.78607;40;93.71061;53.10909;0;0;93.71061;53.10909
174;8;33.80615;40;93.71061;53.10909;0;0;93.71061;53.10909
175;8;33.82269;40;93.71061;53.10909;0;0;93.71061;53.10909
176;8;33.83942;40;93.71061;53.10909;0;0;93.71061;53.10909
177;8;33.86145;40;93.71061;53.10909;0;0;93.71061;53.10909
178;8;34.06348;41;54.84091;50.0303;0;0;54.84091;50.0303
179;8;34.08191;41;54.84091;50.0303;0;0;54.84091;50.0303
180;8;34.09894;41;55.11211;50.0303;0.2711983;0;54.84091;50.0303
181;8;35.79211;42;96.01969;86.01364;0;0;96.01969;86.01364
182;8;35.80634;42;96.01969;86.01364;0;0;96.01969;86.01364
183;8;35.82379;42;96.26064;85.7727;0.2409439;-0.2409439;96.01969;86.01364
184;8;35.8501;42;97.23042;85.54591;0.9697876;-0.2267838;96.01969;86.01364
185;8;35.85864;42;97.23042;85.54591;0;0;96.01969;86.01364
186;8;36.05878;43;99.48334;57.53485;0;0;99.48334;57.53485
187;8;36.08276;43;99.48334;57.53485;0;0;99.48334;57.53485
188;8;36.10394;43;100.2208;57.35854;0.7374496;-0.1763077;99.48334;57.53485
189;8;36.11279;43;100.2208;57.35854;0;0;99.48334;57.53485
190;8;36.31891;44;96.59697;16.16364;0;0;96.59697;16.16364
191;8;36.33618;44;96.59697;16.16364;0;0;96.59697;16.16364
192;8;36.36182;44;96.82256;16.16364;0.2255859;0;96.59697;16.16364
193;8;36.37256;44;97.05698;15.89605;0.2344208;-0.2675886;96.59697;16.16364
194;8;36.38922;44;97.05698;15.89605;0;0;96.59697;16.16364
195;8;37.90869;45;102.5621;85.82121;0;0;102.5621;85.82121
196;8;37.93079;45;102.5621;85.82121;0;0;102.5621;85.82121
197;8;37.9447;45;102.5621;85.82121;0;0;102.5621;85.82121
198;8;37.96326;45;102.788;85.59529;0.225914;-0.2259216;102.5621;85.82121
199;8;37.98157;45;103.3318;85.34015;0.5437775;-0.2551422;102.5621;85.82121
200;8;38.18616;46;103.9091;57.15;0;0;103.9091;57.15
201;8;38.20288;46;103.9091;57.15;0;0;103.9091;57.15
202;8;38.21881;46;103.9091;57.15;0;0;103.9091;57.15
203;8;38.23596;46;103.9091;57.15;0;0;103.9091;57.15
204;8;38.25598;46;103.9091;56.54661;0;-0.6033897;103.9091;57.15
205;8;38.47552;47;100.253;14.04697;0;0;100.253;14.04697
206;8;38.49365;47;100.253;14.04697;0;0;100.253;14.04697
207;8;38.51068;47;100.253;14.04697;0;0;100.253;14.04697
208;8;38.52728;47;100.7313;14.04697;0.4782791;0;100.253;14.04697
209;8;40.06561;48;138.7379;51.18485;0;0;138.7379;51.18485
210;8;40.08612;48;138.7379;51.18485;0;0;138.7379;51.18485
211;8;40.10162;48;138.4947;51.42802;-0.2431641;0.2431717;138.7379;51.18485
212;8;40.36145;49;97.55909;51.37727;0;0;97.55909;51.37727
213;8;40.37659;49;97.55909;51.37727;0;0;97.55909;51.37727
214;8;40.39441;49;97.55909;51.37727;0;0;97.55909;51.37727
215;8;40.40924;49;97.55909;51.37727;0;0;97.55909;51.37727
216;8;40.42603;49;97.55909;51.37727;0;0;97.55909;51.37727
217;8;40.67224;50;59.65151;49.83788;0;0;59.65151;49.83788
218;8;40.69006;50;59.65151;49.83788;0;0;59.65151;49.83788
219;8;40.70575;50;59.65151;49.83788;0;0;59.65151;49.83788
220;8;40.72321;50;59.65151;49.83788;0;0;59.65151;49.83788
221;8;42.23389;51;99.86818;20.01212;0;0;99.86818;20.01212
222;8;42.25427;51;99.86818;20.01212;0;0;99.86818;20.01212
223;8;42.27368;51;99.86818;20.01212;0;0;99.86818;20.01212
224;8;42.29883;51;100.5704;20.65187;0.70224;0.6397533;99.86818;20.01212
225;8;42.30658;51;100.5704;20.65187;0;0;99.86818;20.01212
226;8;42.52704;52;99.86818;51.95454;0;0;99.86818;51.95454
227;8;42.54468;52;99.86818;51.95454;0;0;99.86818;51.95454
228;8;42.56531;52;99.86818;51.95454;0;0;99.86818;51.95454
229;8;42.80188;53;62.34546;50.60757;0;0;62.34546;50.60757
230;8;42.81927;53;62.34546;50.60757;0;0;62.34546;50.60757
231;8;42.83594;53;62.59817;50.60757;0.2527161;0;62.34546;50.60757
232;8;44.5799;54;63.11515;49.06818;0;0;63.11515;49.06818
233;8;44.60406;54;63.11515;49.06818;0;0;63.11515;49.06818
234;8;44.62115;54;63.35822;49.06818;0.2430687;0;63.11515;49.06818
235;8;44.64349;54;64.75076;49.06818;1.392536;0;63.11515;49.06818
236;8;44.88312;55;102.3697;54.64849;0;0;102.3697;54.64849
237;8;44.89429;55;102.3697;54.64849;0;0;102.3697;54.64849
238;8;44.91205;55;102.604;54.64849;0.2342758;0;102.3697;54.64849
239;8;44.93359;55;103.0388;54.64849;0.4347916;0;102.3697;54.64849
240;8;45.23895;56;134.1197;55.41818;0;0;134.1197;55.41818
241;8;45.25433;56;134.1197;55.41818;0;0;134.1197;55.41818
242;8;45.27155;56;134.1197;55.41818;0;0;134.1197;55.41818
243;8;46.83136;57;132.003;52.14697;0;0;132.003;52.14697
244;8;46.85229;57;132.003;52.14697;0;0;132.003;52.14697
245;8;46.86774;57;132.003;52.14697;0;0;132.003;52.14697
246;8;46.88354;57;132.003;52.14697;0;0;132.003;52.14697
247;8;46.90686;57;132.2292;51.9208;0.226181;-0.2261734;132.003;52.14697
248;8;47.12567;58;99.48334;54.45606;0;0;99.48334;54.45606
249;8;47.14307;58;99.48334;54.45606;0;0;99.48334;54.45606
250;8;47.15784;58;99.48334;54.45606;0;0;99.48334;54.45606
251;8;47.68738;59;140.8545;56.95758;0;0;140.8545;56.95758
252;8;47.69434;59;140.8545;56.95758;0;0;140.8545;56.95758
253;8;47.70679;59;140.8545;56.95758;0;0;140.8545;56.95758
