UserID;Age;Gender;DominantHand;HitType;TargetID;RoundID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY
0;25;M;R;Center;-1;0;0.5394318;0.6068282;0.5394318;189.4096;138.6581;187.6595;135.6964;190.0827;135.6964;-1.750061;-2.961639;0.6730957;-2.961639;0.0673964;2.423157;0
0;25;M;R;Target;0;0;0.9775083;1.061754;0.4380765;279.275;138.6581;275.7007;135.4272;266.5465;135.6964;-3.574341;-3.230865;-12.72845;-2.961639;0.08424568;-9.154114;0.2692261
0;25;M;R;Center;0;0;1.331342;1.432435;0.3538332;189.4096;138.6581;199.7753;134.6195;200.3138;135.1579;10.36569;-4.038574;10.90417;-3.500107;0.1010938;0.5384827;0.5384674
0;25;M;R;Target;1;0;1.735721;1.804011;0.4043794;267.2353;183.5907;270.3159;182.8132;269.7774;182.8132;3.080566;-0.7775116;2.542084;-0.7775116;0.06828976;-0.5384827;0
0;25;M;R;Center;1;0;2.190647;2.241196;0.4549265;189.4096;138.6581;191.4289;134.3502;193.0443;136.5041;2.019287;-4.307816;3.63472;-2.153915;0.05054855;1.615433;2.1539
0;25;M;R;Target;2;0;2.510782;2.595027;0.3201342;234.3423;216.4838;232.6224;226.6992;231.007;218.622;-1.719864;10.21539;-3.335297;2.138245;0.08424568;-1.615433;-8.077148
0;25;M;R;Center;2;0;2.898312;2.999408;0.3875308;189.4096;138.6581;193.5828;141.0812;195.7367;162.0818;4.173203;2.423157;6.327118;23.42378;0.1010957;2.153915;21.00063
0;25;M;R;Target;3;0;3.268996;3.370088;0.3706837;189.4096;228.5235;193.0443;228.0454;192.7751;225.8915;3.63472;-0.4780731;3.365479;-2.631989;0.1010923;-0.2692413;-2.153915
0;25;M;R;Center;3;0;3.690222;3.74077;0.421226;189.4096;138.6581;184.9671;138.9273;184.1594;146.1967;-4.442444;0.2692413;-5.250153;7.538696;0.0505476;-0.8077087;7.269455
0;25;M;R;Target;4;0;4.010355;4.094602;0.3201332;144.4769;216.4838;149.4276;212.4295;149.4276;212.1603;4.950729;-4.05426;4.950729;-4.323502;0.08424664;0;-0.2692413
0;25;M;R;Center;4;0;4.397886;4.465282;0.3875308;189.4096;138.6581;183.8902;133.004;175.813;145.389;-5.519409;-5.654022;-13.59657;6.730972;0.06739616;-8.077164;12.38499
0;25;M;R;Target;5;0;4.73487;4.819116;0.3369837;111.5839;183.5908;112.8111;188.198;114.1573;186.8518;1.227242;4.607254;2.573441;3.261063;0.08424568;1.346199;-1.346191
0;25;M;R;Center;5;0;5.105552;5.172949;0.3706822;189.4096;138.6581;181.1978;139.1965;179.0439;139.1965;-8.211792;0.5384827;-10.36571;0.5384827;0.06739712;-2.153915;0
0;25;M;R;Target;6;0;5.442533;5.526779;0.3369818;99.54418;138.658;105.0032;140.812;111.1957;140.5427;5.459;2.153915;11.6515;1.884674;0.08424568;6.192497;-0.2692413
0;25;M;R;Center;6;0;5.814051;5.898296;0.3715172;189.4096;138.6581;189.0057;138.9273;184.6979;135.6964;-0.4038544;0.2692413;-4.711685;-2.961639;0.08424568;-4.307831;-3.230881
0;25;M;R;Target;7;0;6.134184;6.21843;0.3201332;111.5839;93.72535;102.3108;89.11809;106.6186;89.9258;-9.273071;-4.607262;-4.965256;-3.799545;0.08424568;4.307816;0.8077164
0;25;M;R;Center;7;0;6.504866;6.589111;0.3706818;189.4096;138.6581;184.4287;129.5039;184.6979;127.8885;-4.980927;-9.154129;-4.711685;-10.76956;0.08424568;0.2692413;-1.615433
0;25;M;R;Target;8;0;6.909247;6.976643;0.4043818;144.4769;60.83232;154.2739;62.19419;154.2739;63.00191;9.797012;1.361866;9.797012;2.169582;0.06739521;0;0.8077164
0;25;M;R;Center;8;0;7.296777;7.39787;0.3875294;189.4096;138.6581;194.1213;133.004;194.1213;116.8497;4.71167;-5.654022;4.71167;-21.80835;0.1010933;0;-16.15433
0;25;M;R;Target;9;0;7.667457;7.751702;0.3706799;189.4096;48.79265;190.0827;51.96311;190.0827;66.23278;0.6730957;3.17046;0.6730957;17.44013;0.08424568;0;14.26967
0;25;M;R;Center;9;0;7.987592;8.071837;0.3201351;189.4096;138.6581;189.0057;130.5809;190.3519;128.6962;-0.4038544;-8.077164;0.9423218;-9.961838;0.08424568;1.346176;-1.884674
0;25;M;R;Target;10;0;8.476217;8.526765;0.4886255;234.3423;60.83232;235.8533;56.0017;233.6994;60.57876;1.511017;-4.830627;-0.6428833;-0.2535667;0.0505476;-2.1539;4.577061
0;25;M;R;Center;10;0;8.813199;8.897446;0.3369818;189.4096;138.6581;194.1213;133.004;194.1213;133.2733;4.71167;-5.654022;4.71167;-5.384781;0.08424664;0;0.2692413
0;25;M;R;Target;11;0;9.453468;9.537714;0.6402693;267.2353;93.72533;274.6237;90.73352;266.2773;91.81047;7.388397;-2.991814;-0.9580078;-1.914864;0.08424568;-8.346405;1.07695
