ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;10;36;M;R;R;no;R;0;7.2;-1;21.6;Outset;E;N;No;EN; ; ; ;0;False;1; ;1.512207;1.57959;1.512207;138.5212;73.89091;139.2189;74.46819;0.6977234;0.5772781;139.2189;74.68287;0.6977234;0.7919617;0.06738281; ; ;89.77431;87.46727;177.4572;2019/08/07 11:28:29;C
 ;12;10;36;M;R;R;no;R;0;7.2;39.99999;21.6;Center;E;N;No;EN; ; ; ;1;False;1; ;2.855957;2.956543;1.34375;98.52122;73.89091;98.90606;74.46819;0.3848419;0.5772781;99.00227;74.46819;0.4810562;0.5772781;0.1005859; ; ;89.48352;89.65333;179.3779;2019/08/07 11:28:30;C
 ;12;10;36;M;R;R;no;R;0;7.2;40.00001;21.6;Goal;E;N;No;EN; ; ; ;2;False;1; ;3.393066;3.460449;0.5371094;98.52122;113.8909;98.425;109.778;-0.09622192;-4.112892;98.52122;110.3553;0;-3.535614;0.06738281; ; ;89.63494;88.35704;178.3168;2019/08/07 11:28:31;C
 ;12;10;36;M;R;R;no;R;1;7.2;-1;21.6;Outset;S;S;No;SS; ; ; ;3;False;1; ;5.073242;5.140625;1.680176;98.52122;33.89091;99.48334;33.57803;0.9621201;-0.3128777;99.48334;33.48182;0.9621201;-0.4090881;0.06738281; ; ;90.07388;88.21193;178.2104;2019/08/07 11:28:33;C
 ;12;10;36;M;R;R;no;R;1;7.2;40;21.6;Center;S;S;No;SS; ; ; ;4;False;1; ;6.316406;6.383301;1.243164;98.52122;73.89091;102.8508;77.45076;4.329544;3.559853;103.2025;77.67475;4.681313;3.783844;0.06689453; ; ;89.75453;88.85677;178.8306;2019/08/07 11:28:34;C
 ;12;10;36;M;R;R;no;R;1;7.2;40;21.6;Goal;S;S;No;SS; ; ; ;5;False;1; ;6.95459;7.021973;0.6381836;98.52122;33.89091;103.2356;32.03864;4.714386;-1.852272;103.0432;32.03864;4.521957;-1.852272;0.06738281; ; ;89.9777;88.17132;178.1712;2019/08/07 11:28:34;C
 ;12;10;36;M;R;R;no;R;2;7.2;-1;21.6;Outset;E;W;No;EW; ; ; ;6;False;1; ;8.70166;8.735352;1.74707;138.5212;73.89091;140.6621;72.64015;2.140915;-1.250755;140.7583;72.92879;2.237122;-0.9621201;0.03369141; ; ;89.70156;88.95541;178.9136;2019/08/07 11:28:36;C
 ;12;10;36;M;R;R;no;R;2;7.2;39.99999;21.6;Center;E;W;No;EW; ; ; ;7;False;1; ;9.373535;9.440918;0.671875;98.52122;73.89091;95.63485;72.15909;-2.886368;-1.731819;96.03773;72.76643;-2.483482;-1.124481;0.06738281; ; ;89.5482;88.15016;178.0957;2019/08/07 11:28:37;C
 ;12;10;36;M;R;R;no;R;2;7.2;40.00001;21.6;Goal;E;W;No;EW; ; ; ;8;False;1; ;9.978516;10.04541;0.6049805;58.52121;73.89091;57.9197;76.9697;-0.6015129;3.078789;57.9197;76.77727;-0.6015129;2.88636;0.06689453; ; ;89.5467;88.27723;178.2186;2019/08/07 11:28:37;C
 ;12;10;36;M;R;R;no;R;3;7.2;-1;21.6;Outset;W;E;No;WE; ; ; ;9;False;1; ;11.79297;11.86035;1.814453;58.52121;73.89091;56.09166;76.54354;-2.429546;2.652634;56.09166;76.48864;-2.429546;2.597733;0.06738281; ; ;89.52917;88.16559;178.1061;2019/08/07 11:28:39;C
