ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;10;36;M;R;R;no;R;0;7.2;-1;21.6;Outset;N;S;No;NS; ; ; ;0;True;1; ;0.8398438;0.9404297;0.8398438;98.52122;113.8909;97.6553;114.7811;-0.8659134;0.8901443;97.6553;114.4924;-0.8659134;0.6015167;0.1005859; ; ;74.96281;87.63256;164.7688;2019/08/07 11:41:15;C
 ;12;10;36;M;R;R;no;R;0;7.2;40.00001;21.6;Center;N;S;No;NS; ; ; ;1;True;1; ;1.243164;1.310547;0.4033203;98.52122;73.89091;95.77916;76.10378;-2.742058;2.212875;96.11591;76.00758;-2.405304;2.116669;0.06738281; ; ;75.96498;87.30943;165.6989;2019/08/07 11:41:15;C
 ;12;10;36;M;R;R;no;R;0;7.2;40;21.6;Goal;N;S;No;NS; ; ; ;2;True;1; ;1.579102;1.646484;0.3359375;98.52122;33.89091;98.80984;33.77045;0.2886276;-0.1204529;99.39922;34.16498;0.8779984;0.2740746;0.06738281; ; ;76.8286;85.12687;165.9254;2019/08/07 11:41:16;C
 ;12;10;36;M;R;R;no;R;1;7.2;-1;21.6;Outset;E;W;No;EW; ; ; ;3;True;1; ;3.293457;3.360352;1.714355;138.5212;73.89091;140.0848;71.87045;1.563629;-2.020454;139.6038;71.4856;1.082581;-2.405304;0.06689453; ; ;76.69793;88.07026;166.5536;2019/08/07 11:41:17;C
 ;12;10;36;M;R;R;no;R;1;7.2;39.99999;21.6;Center;E;W;No;EW; ; ; ;4;True;1; ;3.629395;3.696777;0.3359375;98.52122;73.89091;96.98181;73.31364;-1.539406;-0.5772705;96.59697;73.21742;-1.924248;-0.6734848;0.06738281; ; ;76.48654;87.07882;166.1627;2019/08/07 11:41:18;C
 ;12;10;36;M;R;R;no;R;1;7.2;40.00001;21.6;Goal;E;W;No;EW; ; ; ;5;True;1; ;3.932129;3.96582;0.3027344;58.52121;73.89091;58.25644;79.23068;-0.2647743;5.339775;58.40076;79.18257;-0.1204529;5.291664;0.03369141; ; ;75.86976;86.90596;165.5211;2019/08/07 11:41:18;C
 ;12;10;36;M;R;R;no;R;2;7.2;-1;21.6;Outset;W;W;No;WW; ; ; ;6;True;1; ;5.54541;5.612305;1.613281;58.52121;73.89091;56.09166;72.35151;-2.429546;-1.539398;56.95758;72.54394;-1.563633;-1.34697;0.06689453; ; ;76.55181;87.18261;166.249;2019/08/07 11:41:20;C
 ;12;10;36;M;R;R;no;R;2;7.2;40.00001;21.6;Center;W;W;No;WW; ; ; ;7;True;1; ;5.915039;5.982422;0.3696289;98.52122;73.89091;99.00227;73.89091;0.4810562;0;99.09849;73.89091;0.5772705;0;0.06738281; ; ;76.80907;86.78172;166.4083;2019/08/07 11:41:20;C
 ;12;10;36;M;R;R;no;R;2;7.2;40.00001;21.6;Goal;W;W;No;WW; ; ; ;8;True;1; ;6.250977;6.284668;0.3359375;58.52121;73.89091;54.35985;76.68106;-4.161362;2.790154;54.55227;76.68106;-3.968937;2.790154;0.03369141; ; ;73.80788;85.69717;163.2153;2019/08/07 11:41:20;C
 ;12;10;36;M;R;R;no;R;3;7.2;-1;21.6;Outset;W;N;No;WN; ; ; ;9;True;1; ;7.797363;7.831055;1.546387;58.52121;73.89091;62.15303;72.06288;3.631821;-1.828026;62.41464;72.06288;3.893433;-1.828026;0.03369141; ; ;75.39824;87.12414;165.1053;2019/08/07 11:41:22;C
 ;12;10;36;M;R;R;no;R;3;7.2;40.00001;21.6;Center;W;N;No;WN; ; ; ;10;True;1; ;8.133301;8.200684;0.3359375;98.52122;73.89091;98.48962;73.18584;-0.03159332;-0.7050629;98.425;73.12122;-0.09622192;-0.7696915;0.06738281; ; ;75.16705;86.56534;164.7567;2019/08/07 11:41:22;C
 ;12;10;36;M;R;R;no;R;3;7.2;40.00001;21.6;Goal;W;N;No;WN; ; ; ;11;True;1; ;8.469727;8.50293;0.3364258;98.52122;113.8909;96.8856;112.5682;-1.635612;-1.322739;97.24327;112.5682;-1.277946;-1.322739;0.03320313; ; ;76.0265;86.55288;165.5907;2019/08/07 11:41:23;C
 ;12;10;36;M;R;R;no;R;4;7.2;-1;21.6;Outset;N;S;No;NS; ; ; ;12;True;1; ;10.04834;10.08203;1.578613;98.52122;113.8909;97.27045;112.3576;-1.250763;-1.533363;97.27045;112.3576;-1.250763;-1.533363;0.03369141; ; ;75.7088;89.10986;165.6799;2019/08/07 11:41:24;C
 ;12;10;36;M;R;R;no;R;4;7.2;40.00001;21.6;Center;N;S;No;NS; ; ; ;13;True;1; ;10.35107;10.41846;0.3027344;98.52122;73.89091;97.6553;74.94924;-0.8659134;1.058334;97.55909;74.85303;-0.9621277;0.9621201;0.06738281; ; ;76.49246;88.07439;166.3507;2019/08/07 11:41:24;C
 ;12;10;36;M;R;R;no;R;4;7.2;40;21.6;Goal;N;S;No;NS; ; ; ;14;True;1; ;10.65332;10.7207;0.3022461;98.52122;33.89091;98.425;32.61591;-0.09622192;-1.274998;98.08826;32.42348;-0.4329605;-1.467422;0.06738281; ; ;76.99487;85.12431;166.0807;2019/08/07 11:41:25;C
 ;12;10;36;M;R;R;no;R;5;7.2;-1;21.6;Outset;N;N;No;NN; ; ; ;15;True;1; ;12.16602;12.19922;1.512695;98.52122;113.8909;97.6553;115.8394;-0.8659134;1.948479;97.6553;115.8394;-0.8659134;1.948479;0.03320313; ; ;75.43785;86.71543;165.056;2019/08/07 11:41:26;C
 ;12;10;36;M;R;R;no;R;5;7.2;40.00001;21.6;Center;N;N;No;NN; ; ; ;16;True;1; ;12.50195;12.56885;0.3359375;98.52122;73.89091;98.04015;70.6197;-0.4810638;-3.27121;98.09975;70.6495;-0.421463;-3.241409;0.06689453; ; ;76.30704;87.86163;166.1346;2019/08/07 11:41:27;C
 ;12;10;36;M;R;R;no;R;5;7.2;40.00001;21.6;Goal;N;N;No;NN; ; ; ;17;True;1; ;13.00586;13.03955;0.5039063;98.52122;113.8909;96.78939;114.2038;-1.731827;0.3128662;96.78939;114.2038;-1.731827;0.3128662;0.03369141; ; ;77.7409;86.54131;167.2477;2019/08/07 11:41:27;C
 ;12;10;36;M;R;R;no;R;6;7.2;-1;21.6;Outset;E;S;No;ES; ; ; ;18;True;1; ;14.65283;14.68604;1.646973;138.5212;73.89091;131.2333;75.62273;-7.287888;1.731819;131.2333;75.62273;-7.287888;1.731819;0.03320313; ; ;76.59826;87.66139;166.3882;2019/08/07 11:41:29;C
 ;12;10;36;M;R;R;no;R;6;7.2;39.99999;21.6;Center;E;S;No;ES; ; ; ;19;True;1; ;15.05615;15.08936;0.4033203;98.52122;73.89091;94.38409;76.29621;-4.137131;2.405304;94.4803;76.29621;-4.040916;2.405304;0.03320313; ; ;76.91752;88.33278;166.808;2019/08/07 11:41:29;C
 ;12;10;36;M;R;R;no;R;6;7.2;40;21.6;Goal;E;S;No;ES; ; ; ;20;True;1; ;15.3584;15.42578;0.3022461;98.52122;33.89091;98.61742;35.50227;0.09620667;1.611362;99.00227;35.69469;0.4810562;1.803787;0.06738281; ; ;77.73519;86.71007;167.2883;2019/08/07 11:41:29;C
 ;12;10;36;M;R;R;no;R;7;7.2;-1;21.6;Outset;E;W;No;EW; ; ; ;21;True;1; ;16.93799;17.00537;1.57959;138.5212;73.89091;135.2742;72.44772;-3.246979;-1.443184;135.0818;72.54394;-3.439392;-1.34697;0.06738281; ; ;77.26077;88.10481;167.1158;2019/08/07 11:41:31;C
 ;12;10;36;M;R;R;no;R;7;7.2;39.99999;21.6;Center;E;W;No;EW; ; ; ;22;True;1; ;17.27393;17.34131;0.3359375;98.52122;73.89091;95.53864;73.98712;-2.982582;0.09621429;95.53864;74.08334;-2.982582;0.1924286;0.06738281; ; ;76.75034;88.29806;166.6375;2019/08/07 11:41:31;C
 ;12;10;36;M;R;R;no;R;7;7.2;40.00001;21.6;Goal;E;W;No;EW; ; ; ;23;True;1; ;17.54297;17.60986;0.269043;58.52121;73.89091;57.05378;74.75681;-1.467426;0.8659058;57.9197;74.75681;-0.6015129;0.8659058;0.06689453; ; ;75.28272;86.63796;164.8866;2019/08/07 11:41:32;C
 ;12;10;36;M;R;R;no;R;8;7.2;-1;21.6;Outset;E;N;No;EN; ; ; ;24;True;1; ;19.15527;19.18896;1.612305;138.5212;73.89091;135.7553;72.15909;-2.765915;-1.731819;135.6543;72.15909;-2.866913;-1.731819;0.03369141; ; ;78.94287;86.04327;168.2393;2019/08/07 11:41:33;C
