StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;76;0;1.664.642;19;9.117.115;5.831.377;0;-0.1031456;9.117.115;5.851.916;
;77;0;1.666.376;19;9.117.115;5.820.961;0;-0.1041603;9.117.115;5.851.916;
;78;0;1.708.356;20;1.324.455;57.247;0;0;1.324.455;57.247;
;79;0;1.709.924;20;1.324.455;5.715.193;0;-0.09506989;1.324.455;57.247;
;80;0;1.711.694;20;1.323.748;5.704.901;-0.07067871;-0.1029205;1.324.455;57.247;
;81;0;1.713.464;20;1.322.841;5.703.497;-0.09069824;-0.01403809;1.324.455;57.247;
;82;0;1.871.857;21;5.279.446;6.056.874;0;0;5.279.446;6.056.874;
;83;0;1.873.187;21;5.272.026;6.049.454;-0.07419586;-0.07419586;5.279.446;6.056.874;
;84;0;1.874.957;21;5.261.665;6.042.738;-0.1036148;-0.06716156;5.279.446;6.056.874;
;85;0;1.876.532;21;5.258.243;6.042.738;-0.03421402;0;5.279.446;6.056.874;
;86;0;1.913.385;22;8.890.954;5.858.983;0;0;8.890.954;5.858.983;
;87;0;1.915.143;22;8.890.954;5.847.944;0;-0.1103859;8.890.954;5.858.983;
;88;0;1.917.059;22;8.912.736;5.837.587;0.2178192;-0.1035728;8.890.954;5.858.983;
;89;0;1.918.561;22;8.965.163;583.778;0.5242691;0.001930237;8.890.954;5.858.983;
;90;0;1.964.276;23;9.237.263;1.000.762;0;0;9.237.263;1.000.762;
;91;0;1.965.601;23;9.237.263;1.000.762;0;0;9.237.263;1.000.762;
;92;0;1.967.554;23;9.230.196;9.982.391;-0.07067108;-0.252327;9.237.263;1.000.762;
;93;0;1.968.982;23;9.220.819;9.951.225;-0.09376526;-0.3116531;9.237.263;1.000.762;
;94;0;2.139.252;24;1.294.065;5.936.726;0;0;1.294.065;5.936.726;
;95;0;2.140.759;24;1.294.065;5.936.726;0;0;1.294.065;5.936.726;
;96;0;2.142.328;24;1.294.065;5.924.778;0;-0.1194801;1.294.065;5.936.726;
;97;0;2.143.872;24;1.294.065;591.456;0;-0.1021729;1.294.065;5.936.726;
;98;0;2.145.605;24;1.293.629;5.904.093;-0.04362488;-0.1046753;1.294.065;5.936.726;
;99;0;2.179.285;25;92.726;5.901.388;0;0;92.726;5.901.388;
;100;0;2.180.908;25;92.726;5.892.531;0;-0.08857346;92.726;5.901.388;
;101;0;2.182.697;25;92.726;5.882.161;0;-0.1036987;92.726;5.901.388;
;102;0;2.226.593;26;9.152.452;9.442.221;0;0;9.152.452;9.442.221;
;103;0;2.228.058;26;9.144.205;9.458.716;-0.08246613;0.1649475;9.152.452;9.442.221;
;104;0;2.229.706;26;9.133.881;9.504.181;-0.1032486;0.4546509;9.152.452;9.442.221;
;105;0;2.231.354;26;9.123.629;9.573.306;-0.1025162;0.6912537;9.152.452;9.442.221;
;106;0;2.232.996;26;9.124.182;9.656.894;0.005531311;0.8358765;9.152.452;9.442.221;
;107;0;2.234.772;26;9.124.182;9.717.976;0;0.6108246;9.152.452;9.442.221;
;108;0;2.236.597;26;9.134.608;9.759.559;0.1042633;0.4158249;9.152.452;9.442.221;
;109;0;223.819;26;9.144.905;9.794.159;0.1029663;0.3460007;9.152.452;9.442.221;
;110;0;2.391.205;27;4.975.542;5.873.118;0;0;4.975.542;5.873.118;
;111;0;2.392.883;27;4.975.542;5.863.597;0;-0.09521484;4.975.542;5.873.118;
;112;0;2.394.678;27;498.133;586.605;0.05788422;0.02453613;4.975.542;5.873.118;
;113;0;2.428.198;28;9.258.465;5.986.198;0;0;9.258.465;5.986.198;
;114;0;2.429.852;28;9.258.465;5.975.631;0;-0.1056709;9.258.465;5.986.198;
;115;0;2.431.781;28;9.244.691;5.965.358;-0.1377335;-0.1027336;9.258.465;5.986.198;
;116;0;2.433.228;28;9.234.621;5.955.286;-0.100708;-0.1007195;9.258.465;5.986.198;
;117;0;2.466.754;29;1.311.734;5.675.227;0;0;1.311.734;5.675.227;
;118;0;2.468.616;29;1.311.734;5.675.227;0;0;1.311.734;5.675.227;
;119;0;247.041;29;1.313.826;5.675.227;0.2092743;0;1.311.734;5.675.227;
;120;0;2.471.942;29;1.315.898;5.668.542;0.2071228;-0.06684494;1.311.734;5.675.227;
;121;0;2.473.547;29;1.318.975;566.816;0.3077698;-0.003826141;1.311.734;5.675.227;
;122;0;2.616.504;30;1.301.132;5.915.523;0;0;1.301.132;5.915.523;
;123;0;2.618.402;30;1.301.132;5.915.523;0;0;1.301.132;5.915.523;
;124;0;2.619.861;30;1.299.418;5.898.384;-0.1713867;-0.1713943;1.301.132;5.915.523;
;125;0;2.621.674;30;1.298.394;5.881.951;-0.1024933;-0.1643295;1.301.132;5.915.523;
;126;0;2.623.236;30;1.297.356;5.861.191;-0.103775;-0.2075958;1.301.132;5.915.523;
;127;0;2.625.177;30;1.296.325;5.853.313;-0.1030884;-0.07877731;1.301.132;5.915.523;
;128;0;2.626.666;30;1.295.287;5.842.933;-0.1037903;-0.1038055;1.301.132;5.915.523;
;129;0;2.628.503;30;1.293.744;5.844.848;-0.1543274;0.01914978;1.301.132;5.915.523;
;130;0;2.658.759;31;9.336.208;5.979.131;0;0;9.336.208;5.979.131;
;131;0;2.660.669;31;9.336.208;5.979.131;0;0;9.336.208;5.979.131;
;132;0;2.661.938;31;9.336.208;5.965.039;0;-0.1409225;9.336.208;5.979.131;
;133;0;2.663.586;31;9.336.208;5.954.705;0;-0.1033325;9.336.208;5.979.131;
;134;0;2.698.975;32;5.025.014;5.760.038;0;0;5.025.014;5.760.038;
;135;0;2.700.745;32;5.025.014;5.760.038;0;0;5.025.014;5.760.038;
;136;0;270.238;32;5.025.014;5.760.038;0;0;5.025.014;5.760.038;
;137;0;2.865.601;33;1.288.411;5.823.645;0;0;1.288.411;5.823.645;
;138;0;2.867.285;33;1.288.411;5.815.636;0;-0.08009338;1.288.411;5.823.645;
;139;0;2.868.768;33;1.288.411;5.805.219;0;-0.1041718;1.288.411;5.823.645;
;140;0;2.870.514;33;1.289.166;5.794.892;0.07551575;-0.1032639;1.288.411;5.823.645;
;141;0;2.872.266;33;1.290.226;5.780.279;0.1059723;-0.1461334;1.288.411;5.823.645;
;142;0;2.910.645;34;9.039.371;5.873.118;0;0;9.039.371;5.873.118;
;143;0;2.912.946;34;9.039.371;5.869.122;0;-0.03996658;9.039.371;5.873.118;
;144;0;2.914.221;34;9.039.371;5.858.886;0;-0.102356;9.039.371;5.873.118;
;145;0;2.915.906;34;9.039.371;5.848.412;0;-0.104744;9.039.371;5.873.118;
;146;0;2.917.609;34;9.059.998;5.838.068;0.2062683;-0.1034317;9.039.371;5.873.118;
;147;0;2.961.487;35;9.230.196;1.009.243;0;0;9.230.196;1.009.243;
;148;0;2.962.982;35;9.230.196;1.009.243;0;0;9.230.196;1.009.243;
;149;0;2.964.679;35;9.230.196;100.795;0;-0.129364;9.230.196;1.009.243;
;150;0;3.129.413;36;8.954.562;1.936.503;0;0;8.954.562;1.936.503;
;151;0;3.131.097;36;8.945.107;192.705;-0.09454346;-0.09453773;8.954.562;1.936.503;
;152;0;3.132.874;36;8.947.494;1.916.774;0.02386475;-0.1027527;8.954.562;1.936.503;
;153;0;3.134.479;36;8.956.454;190.634;0.08960724;-0.1043396;8.954.562;1.936.503;
;154;0;3.178.143;37;9.124.182;5.646.957;0;0;9.124.182;5.646.957;
;155;0;3.179.828;37;9.124.182;5.646.957;0;0;9.124.182;5.646.957;
;156;0;3.181.451;37;9.124.182;5.646.957;0;0;9.124.182;5.646.957;
;157;0;3.183.197;37;9.138.317;5.661.092;0.1413498;0.1413498;9.124.182;5.646.957;
;158;0;3.250.891;38;9.152.452;174.568;0;0;9.152.452;174.568;
;159;0;3.252.063;38;9.152.452;174.568;0;0;9.152.452;174.568;
;160;0;3.253.784;38;9.152.452;1.738.613;0;-0.0706749;9.152.452;174.568;
;161;0;3.405.042;39;1.303.253;589.432;0;0;1.303.253;589.432;
;162;0;3.406.848;39;1.303.253;589.432;0;0;1.303.253;589.432;
;163;0;3.408.447;39;1.301.608;5.877.873;-0.1644745;-0.1644745;1.303.253;589.432;
;164;0;3.443.939;40;9.180.722;578.124;0;0;9.180.722;578.124;
;165;0;3.445.624;40;9.180.722;578.124;0;0;9.180.722;578.124;
;166;0;3.447.192;40;9.180.722;578.124;0;0;9.180.722;578.124;
;167;0;3.448.779;40;9.180.722;578.124;0;0;9.180.722;578.124;
;168;0;3.450.549;40;9.180.722;578.124;0;0;9.180.722;578.124;
;169;0;3.452.252;40;9.180.722;5.774.173;0;-0.07067108;9.180.722;578.124;
;170;0;3.454.022;40;9.180.722;5.774.173;0;0;9.180.722;578.124;
;171;0;3.490.985;41;5.371.324;5.964.996;0;0;5.371.324;5.964.996;
;172;0;3.492.554;41;5.362.418;5.964.996;-0.08905411;0;5.371.324;5.964.996;
;173;0;3.494.153;41;5.352.013;5.964.996;-0.1040573;0;5.371.324;5.964.996;
;174;0;3.495.984;41;5.350.121;5.964.996;-0.01891708;0;5.371.324;5.964.996;
;175;0;3.654.022;42;9.208.993;2.000.111;0;0;9.208.993;2.000.111;
;176;0;3.655.731;42;9.208.993;2.000.111;0;0;9.208.993;2.000.111;
;177;0;3.657.581;42;9.191.953;1.983.072;-0.1703949;-0.1703892;9.208.993;2.000.111;
;178;0;3.659.052;42;9.194.858;1.978.909;0.0290451;-0.04163742;9.208.993;2.000.111;
;179;0;3.660.699;42;9.194.858;1.978.909;0;0;9.208.993;2.000.111;
;180;0;3.694.281;43;9.258.465;5.675.227;0;0;9.258.465;5.675.227;
;181;0;3.696.216;43;9.258.465;5.675.227;0;0;9.258.465;5.675.227;
;182;0;3.697.632;43;9.251.398;5.657.927;-0.07067108;-0.1729965;9.258.465;5.675.227;
;183;0;3.699.432;43;9.251.398;5.654.025;0;-0.03902817;9.258.465;5.675.227;
;184;0;3.701.025;43;9.251.398;5.654.025;0;0;9.258.465;5.675.227;
;185;0;3.736.676;44;9.265.533;9.703.719;0;0;9.265.533;9.703.719;
;186;0;373.819;44;9.265.533;9.703.719;0;0;9.265.533;9.703.719;
;187;0;3.739.777;44;9.265.533;9.676.689;0;-0.2703018;9.265.533;9.703.719;
;188;0;3.741.339;44;9.265.533;9.635.594;0;-0.4109497;9.265.533;9.703.719;
;189;0;3.743.134;44;9.278.729;9.594.395;0.1319656;-0.4119873;9.265.533;9.703.719;
;190;0;3.744.861;44;9.289.126;9.562.264;0.1039658;-0.321312;9.265.533;9.703.719;
;191;0;3.909.576;45;8.926.291;1.957.706;0;0;8.926.291;1.957.706;
;192;0;3.911.304;45;8.926.291;1.957.706;0;0;8.926.291;1.957.706;
;193;0;3.913.025;45;8.935.509;1.906.697;0.09218597;-0.5100918;8.926.291;1.957.706;
;194;0;3.914.667;45;8.961.822;1.878.051;0.2631226;-0.2864552;8.926.291;1.957.706;
;195;0;3.916.254;45;9.020.005;1.872.896;0.5818329;-0.05155754;8.926.291;1.957.706;
;196;0;3.958.795;46;9.095.912;5.972.063;0;0;9.095.912;5.972.063;
;197;0;3.960.101;46;9.095.912;5.972.063;0;0;9.095.912;5.972.063;
;198;0;3.961.578;46;9.084.418;5.972.063;-0.1149445;0;9.095.912;5.972.063;
;199;0;39.633;46;9.078.243;5.972.063;-0.06174469;0;9.095.912;5.972.063;
;200;0;3.965.057;46;911.374;5.956.698;0.3549652;-0.153656;9.095.912;5.972.063;
;201;0;3.992.126;47;1.307.493;578.124;0;0;1.307.493;578.124;
;202;0;3.993.634;47;1.307.493;578.124;0;0;1.307.493;578.124;
;203;0;39.953;47;1.308.102;5.768.081;0.06091309;-0.1315918;1.307.493;578.124;
;204;0;3.996.906;47;1.310.075;5.757.732;0.1972198;-0.1034889;1.307.493;578.124;
;205;0;4.158.307;48;4.989.677;5.901.388;0;0;4.989.677;5.901.388;
;206;0;4.160.089;48;4.989.677;5.901.388;0;0;4.989.677;5.901.388;
;207;0;4.161.621;48;5.016.175;587.489;0.2649803;-0.2649803;4.989.677;5.901.388;
;208;0;4.163.446;48;5.062.094;5.846.978;0.459198;-0.2791252;4.989.677;5.901.388;
;209;0;4.165.021;48;5.141.772;582.626;0.7967796;-0.20718;4.989.677;5.901.388;
;210;0;4.188.574;49;9.152.452;5.936.726;0;0;9.152.452;5.936.726;
;211;0;4.190.271;49;9.152.452;5.927.988;0;-0.08737183;9.152.452;5.936.726;
;212;0;419.209;49;9.152.452;5.927.988;0;0;9.152.452;5.936.726;
;213;0;4.193.597;49;9.159.519;5.943.793;0.07067108;0.1580505;9.152.452;5.936.726;
;214;0;4.222.089;50;9.201.925;9.838.003;0;0;9.201.925;9.838.003;
;215;0;4.223.865;50;9.201.925;9.838.003;0;0;9.201.925;9.838.003;
;216;0;4.225.592;50;9.215.291;9.844.685;0.1336594;0.06682587;9.201.925;9.838.003;
;217;0;4.388.654;51;9.039.371;1.887.031;0;0;9.039.371;1.887.031;
;218;0;4.390.411;51;9.039.371;1.887.031;0;0;9.039.371;1.887.031;
;219;0;4.391.937;51;9.039.371;1.887.031;0;0;9.039.371;1.887.031;
;220;0;4.437.592;52;9.110.047;5.823.645;0;0;9.110.047;5.823.645;
;221;0;4.439.056;52;9.110.047;5.823.645;0;0;9.110.047;5.823.645;
;222;0;4.440.814;52;9.096.926;5.823.645;-0.1312103;0;9.110.047;5.823.645;
;223;0;4.442.462;52;9.086.532;5.823.645;-0.1039429;0;9.110.047;5.823.645;
;224;0;4.482.751;53;5.074.487;5.908.456;0;0;5.074.487;5.908.456;
;225;0;4.484.637;53;5.074.487;5.908.456;0;0;5.074.487;5.908.456;
;226;0;4.486.139;53;5.067.419;5.892.418;-0.0706749;-0.1603775;5.074.487;5.908.456;
;227;0;4.645.001;54;8.996.967;180.222;0;0;8.996.967;180.222;
;228;0;4.645.941;54;8.996.967;180.222;0;0;8.996.967;180.222;
;229;0;4.647.528;54;8.996.967;1.791.783;0;-0.1043739;8.996.967;180.222;
;230;0;4.649.323;54;9.003.559;1.801.745;0.0659256;0.09962082;8.996.967;180.222;
;231;0;4.692.993;55;9.166.587;5.943.793;0;0;9.166.587;5.943.793;
;232;0;4.694.653;55;9.166.587;5.934.324;0;-0.09469604;9.166.587;5.943.793;
;233;0;469.646;55;9.166.587;5.934.324;0;0;9.166.587;5.943.793;
;234;0;4.697.968;55;9.166.587;5.936.726;0;0.02401733;9.166.587;5.943.793;
;235;0;4.730.286;56;9.060.574;177.395;0;0;9.060.574;177.395;
;236;0;4.731.573;56;9.060.574;177.395;0;0;9.060.574;177.395;
;237;0;4.733.368;56;932.914;6.300.703;2.685.661;4.526.753;9.060.574;177.395;
;238;0;4.734.949;56;932.457;6.291.561;-0.0457077;-0.09142303;9.060.574;177.395;
;239;0;4.939.008;57;9.258.465;9.703.719;0;0;9.258.465;9.703.719;
;240;0;4.940.106;57;9.258.465;9.703.719;0;0;9.258.465;9.703.719;
;241;0;4.941.864;57;9.251.398;969.013;-0.07067108;-0.1358948;9.258.465;9.703.719;
;242;0;4.943.616;57;9.251.398;9.679.691;0;-0.104393;9.258.465;9.703.719;
;243;0;4.980.402;58;9.223.128;57.247;0;0;9.223.128;57.247;
;244;0;4.982.275;58;9.223.128;57.247;0;0;9.223.128;57.247;
;245;0;4.983.789;58;9.223.128;5.707.591;0;-0.1710892;9.223.128;57.247;
;246;0;4.985.748;58;9.229.332;5.709.702;0.06204224;0.02110291;9.223.128;57.247;
;247;0;5.004.266;59;9.449.289;4.169.843;0;0;9.449.289;4.169.843;
;248;0;500.567;59;9.449.289;4.169.843;0;0;9.449.289;4.169.843;
;249;0;5.007.422;59;9.416.776;4.009.167;-0.3251266;-1.606.762;9.449.289;4.169.843;
;250;0;5.009.277;59;9.376.127;3.737.844;-0.4064941;-2.713.234;9.449.289;4.169.843;
;251;0;5.029.535;60;9.180.722;1.993.044;0;0;9.180.722;1.993.044;
;252;0;5.030.865;60;9.180.722;1.993.044;0;0;9.180.722;1.993.044;
;253;0;5.032.648;60;9.180.722;1.980.312;0;-0.1273117;9.180.722;1.993.044;
;254;0;5.034.381;60;9.180.722;1.969.946;0;-0.1036682;9.180.722;1.993.044;
;255;0;5.194.745;61;5.046.217;5.873.118;0;0;5.046.217;5.873.118;
;256;0;519.563;61;5.046.217;5.873.118;0;0;5.046.217;5.873.118;
;257;0;5.197.351;61;5.032.916;5.859.817;-0.1330109;-0.1330147;5.046.217;5.873.118;
;258;0;5.199.158;61;5.028.548;5.855.449;-0.04367828;-0.04367447;5.046.217;5.873.118;
;259;0;5.200.781;61;5.056.414;5.858.983;0.278656;0.03533554;5.046.217;5.873.118;
;260;0;5.241.113;62;9.180.722;5.880.185;0;0;9.180.722;5.880.185;
;261;0;52.427;62;9.180.722;5.870.972;0;-0.09213257;9.180.722;5.880.185;
;262;0;5.244.598;62;9.168.296;5.860.692;-0.1242599;-0.1028023;9.180.722;5.880.185;
;263;0;5.246.027;62;9.158.005;5.850.401;-0.1029129;-0.1029129;9.180.722;5.880.185;
;264;0;5.286.548;63;9.138.317;1.653.802;0;0;9.138.317;1.653.802;
;265;0;5.288.055;63;9.138.317;1.653.802;0;0;9.138.317;1.653.802;
;266;0;5.289.893;63;9.138.317;1.653.802;0;0;9.138.317;1.653.802;
;267;0;5.458.099;64;8.961.629;1.675.005;0;0;8.961.629;1.675.005;
;268;0;5.459.668;64;8.961.629;1.675.005;0;0;8.961.629;1.675.005;
;269;0;5.461.407;64;8.961.629;1.664.404;0;-0.1060123;8.961.629;1.675.005;
;270;0;5.463.068;64;8.968.697;1.682.072;0.07067871;0.1766872;8.961.629;1.675.005;
;271;0;5.501.794;65;9.350.343;5.682.295;0;0;9.350.343;5.682.295;
;272;0;5.503.314;65;9.350.343;5.682.295;0;0;9.350.343;5.682.295;
;273;0;5.505.127;65;9.350.343;5.668.181;0;-0.1411362;9.350.343;5.682.295;
;274;0;5.506.647;65;9.350.343;5.657.834;0;-0.1034698;9.350.343;5.682.295;
;275;0;5.537.292;66;9.470.491;174.568;0;0;9.470.491;174.568;
;276;0;553.858;66;9.470.491;174.568;0;0;9.470.491;174.568;
;277;0;5.540.454;66;9.458.511;17.337;-0.1197968;-0.1197987;9.470.491;174.568;
;278;0;5.541.919;66;9.456.356;1.723.462;-0.02155304;-0.1023808;9.470.491;174.568;
;279;0;5.700.922;67;1.287.704;586.605;0;0;1.287.704;586.605;
;280;0;5.701.978;67;1.287.704;586.605;0;0;1.287.704;586.605;
;281;0;5.703.339;67;1.287.704;5.856.339;0;-0.09711075;1.287.704;586.605;
;282;0;5.705.066;67;1.287.704;5.846.059;0;-0.1028023;1.287.704;586.605;
;283;0;570.672;67;1.287.704;5.844.848;0;-0.01211166;1.287.704;586.605;
;284;0;5.736.932;68;918.779;5.774.173;0;0;918.779;5.774.173;
;285;0;5.738.861;68;9.180.428;5.774.173;-0.07362366;0;918.779;5.774.173;
;286;0;5.740.405;68;9.170.177;5.774.173;-0.1025009;0;918.779;5.774.173;
;287;0;5.779.175;69;9.364.478;9.753.192;0;0;9.364.478;9.753.192;
;288;0;5.780.682;69;9.364.478;9.753.192;0;0;9.364.478;9.753.192;
;289;0;5.782.642;69;9.364.478;9.739.231;0;-0.1396103;9.364.478;9.753.192;
;290;0;5.784.027;69;9.364.478;9.739.057;0;-0.001739502;9.364.478;9.753.192;
;291;0;5.942.877;70;932.914;976.026;0;0;932.914;976.026;
;292;0;5.944.025;70;932.914;976.026;0;0;932.914;976.026;
;293;0;5.945.471;70;932.914;974.882;0;-0.1144028;932.914;976.026;
;294;0;5.947.156;70;932.914;9.738.466;0;-0.1035385;932.914;976.026;
;295;0;5.948.828;70;9.333.004;9.724.262;0.03863525;-0.1420364;932.914;976.026;
;296;0;5.950.629;70;9.350.549;9.696.342;0.1754532;-0.2791977;932.914;976.026;
;297;0;5.972.699;71;910.298;6.169.955;0;0;910.298;6.169.955;
;298;0;5.974.121;71;910.298;6.169.955;0;0;910.298;6.169.955;
;299;0;5.975.793;71;910.298;6.129.011;0;-0.4094353;910.298;6.169.955;
;300;0;5.977.386;71;909.305;6.087.831;-0.09929657;-0.4118042;910.298;6.169.955;
;301;0;5.979.175;71;907.656;607.286;-0.1649017;-0.1497116;910.298;6.169.955;
;302;0;5.980.878;71;8.988.721;60.519;-0.8783951;-0.2095909;910.298;6.169.955;
;303;0;6.001.251;72;5.017.947;5.661.092;0;0;5.017.947;5.661.092;
;304;0;6.002.649;72;5.017.947;5.661.092;0;0;5.017.947;5.661.092;
;305;0;6.004.486;72;5.005.137;5.648.282;-0.1280975;-0.1280975;5.017.947;5.661.092;
;306;0;6.006.268;72;4.994.814;5.646.957;-0.1032257;-0.01325226;5.017.947;5.661.092;
;307;0;617.088;73;8.975.764;98.168;0;0;8.975.764;98.168;
;308;0;6.172.595;73;8.975.764;98.168;0;0;8.975.764;98.168;
