StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;78;11;1.279.053;16;8.989.899;5.533.877;0;0;8.989.899;5.533.877;
;79;11;1.280.225;16;8.989.899;5.533.877;0;0;8.989.899;5.533.877;
;80;11;1.281.934;16;9.012.578;5.556.555;0.2267838;0.2267838;8.989.899;5.533.877;
;81;11;1.283.594;16;9.033.188;5.577.165;0.2061005;0.2060966;8.989.899;5.533.877;
;82;11;1.305.615;17;5.053.284;5.576.282;0;0;5.053.284;5.576.282;
;83;11;1.307.178;17;5.053.284;5.576.282;0;0;5.053.284;5.576.282;
;84;11;1.308.789;17;5.053.284;5.583.349;0;0.07067108;5.053.284;5.576.282;
;85;11;1.310.449;17;5.053.284;5.583.349;0;0;5.053.284;5.576.282;
;86;11;1.470.215;18;1.308.907;5.583.349;0;0;1.308.907;5.583.349;
;87;11;1.471.826;18;1.308.907;5.583.349;0;0;1.308.907;5.583.349;
;88;11;1.473.535;18;1.313.601;5.591.551;0.4694366;0.08201981;1.308.907;5.583.349;
;89;11;1.475.586;18;131.571;5.597.484;0.2108612;0.05932999;1.308.907;5.583.349;
;90;11;1.476.904;18;1.315.974;5.597.484;0.02644348;0;1.308.907;5.583.349;
;91;11;1.478.662;18;1.310.961;561.255;-0.5012665;0.1506538;1.308.907;5.583.349;
;92;11;1.505.469;19;8.912.157;5.618.687;0;0;8.912.157;5.618.687;
;93;11;1.507.324;19;8.922.061;5.618.687;0.0990448;0;8.912.157;5.618.687;
;94;11;1.508.984;19;8.951.651;5.600.396;0.2958984;-0.1829109;8.912.157;5.618.687;
;95;11;1.535.791;20;5.109.825;5.590.417;0;0;5.109.825;5.590.417;
;96;11;1.537.354;20;5.109.825;5.590.417;0;0;5.109.825;5.590.417;
;97;11;1.539.209;20;5.109.825;5.605.656;0;0.1523933;5.109.825;5.590.417;
;98;11;1.540.723;20;5.109.825;56.16;0;0.1034393;5.109.825;5.590.417;
;99;11;1.542.383;20;5.102.155;5.618.687;-0.07670212;0.0268631;5.109.825;5.590.417;
;100;11;17.021;21;9.124.182;9.774.395;0;0;9.124.182;9.774.395;
;101;11;1.703.809;21;9.142.113;9.801.292;0.1793137;0.2689743;9.124.182;9.774.395;
;102;11;1.705.518;21;9.169.927;9.858.817;0.2781372;0.5752487;9.124.182;9.774.395;
;103;11;1.707.178;21;91.821;9.883.164;0.121727;0.2434692;9.124.182;9.774.395;
;104;11;1.708.838;21;917.132;9.887.476;-0.1077957;0.04311371;9.124.182;9.774.395;
;105;11;1.725.732;22;9.145.384;6.000.334;0;0;9.145.384;6.000.334;
;106;11;1.727.393;22;9.145.384;6.000.334;0;0;9.145.384;6.000.334;
;107;11;1.728.955;22;9.160.844;5.991.941;0.1545944;-0.08392334;9.145.384;6.000.334;
;108;11;1.730.615;22;9.171.264;5.981.522;0.1042023;-0.1041908;9.145.384;6.000.334;
;109;11;1.732.324;22;9.181.551;5.971.236;0.1028671;-0.1028671;9.145.384;6.000.334;
;110;11;1.734.131;22;9.191.914;5.964.996;0.1036301;-0.06239319;9.145.384;6.000.334;
;111;11;1.735.742;22;9.194.858;5.964.996;0.02944183;0;9.145.384;6.000.334;
;112;11;1.756.299;23;8.905.089;1.007.123;0;0;8.905.089;1.007.123;
;113;11;1.757.568;23;8.912.431;1.007.857;0.07341766;0.07341766;8.905.089;1.007.123;
;114;11;1.759.375;23;8.922.758;100.889;0.1032715;0.1032715;8.905.089;1.007.123;
;115;11;1.760.986;23;8.926.291;1.009.243;0.03533173;0.03533936;8.905.089;1.007.123;
;116;11;1.920.459;24;8.862.683;9.625.977;0;0;8.862.683;9.625.977;
;117;11;1.922.412;24;8.862.683;9.625.977;0;0;8.862.683;9.625.977;
;118;11;1.923.828;24;8.888.686;9.651.978;0.260025;0.2600174;8.862.683;9.625.977;
;119;11;1.925.635;24;8.896.557;965.985;0.07871246;0.07871246;8.862.683;9.625.977;
;120;11;1.927.246;24;8.898.022;9.661.314;0.01464844;0.01464844;8.862.683;9.625.977;
;121;11;1.945.654;25;8.841.481;5.858.983;0;0;8.841.481;5.858.983;
;122;11;1.947.607;25;8.841.481;5.858.983;0;0;8.841.481;5.858.983;
;123;11;1.949.121;25;8.857.278;5.843.186;0.1579742;-0.1579666;8.841.481;5.858.983;
;124;11;195.083;25;8.874.717;5.820.781;0.1743851;-0.2240486;8.841.481;5.858.983;
;125;11;1.952.441;25;8.884.899;5.800.416;0.1018219;-0.2036514;8.841.481;5.858.983;
;126;11;1.954.199;25;887.946;5.770.606;-0.05438995;-0.2981033;8.841.481;5.858.983;
;127;11;1.973.047;26;9.166.587;16.326;0;0;9.166.587;16.326;
;128;11;1.974.268;26;9.166.587;16.326;0;0;9.166.587;16.326;
;129;11;197.627;26;9.178.133;16.326;0.1154556;0;9.166.587;16.326;
;130;11;1.977.588;26;9.188.459;16.326;0.1032639;0;9.166.587;16.326;
;131;11;1.979.443;26;9.194.858;16.326;0.06398773;0;9.166.587;16.326;
;132;11;1.981.104;26;9.158.792;16.326;-0.3606567;0;9.166.587;16.326;
;133;11;2.130.957;27;9.046.439;9.456.356;0;0;9.046.439;9.456.356;
;134;11;2.132.373;27;9.046.439;9.456.356;0;0;9.046.439;9.456.356;
;135;11;2.133.984;27;9.074.309;9.484.226;0.2786942;0.2787018;9.046.439;9.456.356;
;136;11;2.135.596;27;9.084.917;9.494.834;0.1060791;0.1060791;9.046.439;9.456.356;
;137;11;2.137.354;27;9.062.759;9.466.337;-0.2215729;-0.2849731;9.046.439;9.456.356;
;138;11;2.155.762;28;8.898.022;5.498.539;0;0;8.898.022;5.498.539;
;139;11;2.157.617;28;8.908.159;5.508.677;0.1013718;0.1013832;8.898.022;5.498.539;
;140;11;2.159.277;28;8.924.769;5.525.286;0.1660995;0.1660919;8.898.022;5.498.539;
;141;11;2.160.889;28;8.935.837;5.536.354;0.1106796;0.1106758;8.898.022;5.498.539;
;142;11;2.184.375;29;8.742.535;9.887.476;0;0;8.742.535;9.887.476;
;143;11;2.186.133;29;8.751.511;9.896.451;0.0897522;0.0897522;8.742.535;9.887.476;
;144;11;2.341.455;30;9.004.034;180.222;0;0;9.004.034;180.222;
;145;11;2.342.383;30;9.004.034;180.222;0;0;9.004.034;180.222;
;146;11;2.344.336;30;9.014.635;180.222;0.1060104;0;9.004.034;180.222;
;147;11;2.345.752;30;9.046.703;180.222;0.3206711;0;9.004.034;180.222;
;148;11;2.347.559;30;9.067.615;180.222;0.2091217;0;9.004.034;180.222;
;149;11;234.917;30;9.074.301;1.822.607;0.06686401;0.2038631;9.004.034;180.222;
;150;11;2.350.732;30;9.054.744;188.332;-0.1955719;0.6071339;9.004.034;180.222;
;151;11;2.370.947;31;8.749.603;5.491.471;0;0;8.749.603;5.491.471;
;152;11;2.372.559;31;8.769.348;5.511.216;0.1974487;0.1974525;8.749.603;5.491.471;
;153;11;2.374.316;31;8.816.315;5.558.184;0.4696655;0.4696732;8.749.603;5.491.471;
;154;11;2.375.928;31;8.848.463;5.590.332;0.3214798;0.3214798;8.749.603;5.491.471;
;155;11;2.399.512;32;8.940.426;9.887.476;0;0;8.940.426;9.887.476;
;156;11;2.401.123;32;8.957.967;9.913.786;0.1754074;0.2630997;8.940.426;9.887.476;
;157;11;2.402.832;32;897.364;9.963.792;0.1567383;0.500061;8.940.426;9.887.476;
;158;11;2.404.492;32;8.975.764;9.980.458;0.0212326;0.1666641;8.940.426;9.887.476;
;159;11;2.565.771;33;8.912.157;978.853;0;0;8.912.157;978.853;
;160;11;2.567.578;33;8.912.157;978.853;0;0;8.912.157;978.853;
;161;11;2.569.189;33;89.287;9.812.141;0.1654358;0.2361145;8.912.157;978.853;
;162;11;2.570.996;33;8.920.643;9.811.152;-0.08057404;-0.009895325;8.912.157;978.853;
;163;11;2.572.705;33;8.865.483;9.747.035;-0.5515976;-0.6411667;8.912.157;978.853;
;164;11;2.589.453;34;913.125;6.007.401;0;0;913.125;6.007.401;
;165;11;2.591.113;34;9.140.276;6.016.428;0.09025574;0.09026718;913.125;6.007.401;
;166;11;2.592.822;34;9.150.681;6.026.832;0.1040573;0.1040459;913.125;6.007.401;
;167;11;2.594.531;34;9.161.024;6.028.604;0.1034241;0.01771545;913.125;6.007.401;
;168;11;2.596.143;34;9.171.333;6.023.859;0.1030884;-0.0474472;913.125;6.007.401;
;169;11;2.612.988;35;1.266.502;5.427.864;0;0;1.266.502;5.427.864;
;170;11;2.614.551;35;1.266.502;5.427.864;0;0;1.266.502;5.427.864;
;171;11;2.616.309;35;1.278.374;5.461.219;1.187.256;0.3335571;1.266.502;5.427.864;
;172;11;261.792;35;128.391;5.493.702;0.553566;0.3248291;1.266.502;5.427.864;
;173;11;2.771.826;36;9.088.844;1.865.828;0;0;9.088.844;1.865.828;
;174;11;2.772.705;36;9.088.844;1.865.828;0;0;9.088.844;1.865.828;
;175;11;2.774.316;36;9.097.642;1.874.625;0.08797455;0.08797264;9.088.844;1.865.828;
;176;11;2.775.977;36;9.107.999;1.884.982;0.103569;0.1035709;9.088.844;1.865.828;
;177;11;2.777.539;36;9.110.047;1.895.355;0.02048492;0.1037273;9.088.844;1.865.828;
;178;11;2.797.656;37;8.685.995;5.710.565;0;0;8.685.995;5.710.565;
;179;11;2.799.512;37;8.694.162;5.718.731;0.08166504;0.08166122;8.685.995;5.710.565;
;180;11;2.801.123;37;8.723.093;5.740.594;0.2893066;0.2186317;8.685.995;5.710.565;
;181;11;2.802.734;37;8.743.729;5.761.232;0.2063675;0.2063789;8.685.995;5.710.565;
;182;11;2.823.096;38;5.116.892;5.569.214;0;0;5.116.892;5.569.214;
;183;11;2.824.756;38;5.116.892;5.569.214;0;0;5.116.892;5.569.214;
;184;11;2.826.221;38;5.116.892;5.569.214;0;0;5.116.892;5.569.214;
;185;11;2.827.979;38;5.095.798;5.569.214;-0.2109413;0;5.116.892;5.569.214;
;186;11;282.959;38;507.505;5.558.894;-0.2074738;-0.103199;5.116.892;5.569.214;
;187;11;298.623;39;8.947.494;9.364.478;0;0;8.947.494;9.364.478;
;188;11;2.987.646;39;8.947.494;9.364.478;0;0;8.947.494;9.364.478;
;189;11;2.989.355;39;8.975.989;9.392.973;0.2849503;0.2849426;8.947.494;9.364.478;
;190;11;2.991.113;39;898.619;94.136;0.1020126;0.2062759;8.947.494;9.364.478;
;191;11;2.992.822;39;8.982.832;9.407.351;-0.03358459;-0.06249237;8.947.494;9.364.478;
;192;11;3.011.523;40;8.933.359;5.392.525;0;0;8.933.359;5.392.525;
;193;11;3.013.037;40;8.933.359;5.392.525;0;0;8.933.359;5.392.525;
;194;11;3.014.551;40;8.939.994;5.399.161;0.06635284;0.06635666;8.933.359;5.392.525;
;195;11;3.016.211;40;895.027;5.409.437;0.1027603;0.1027603;8.933.359;5.392.525;
;196;11;3.018.213;40;8.960.639;5.413.728;0.1036911;0.04291153;8.933.359;5.392.525;
;197;11;301.958;40;8.989.625;5.413.728;0.289856;0;8.933.359;5.392.525;
;198;11;3.036.377;41;1.258.727;523.704;0;0;1.258.727;523.704;
;199;11;3.038.037;41;1.270.404;5.266.233;1.167.686;0.2919235;1.258.727;523.704;
;200;11;3.040.088;41;1.295.423;5.395.266;2.501.923;1.290.337;1.258.727;523.704;
;201;11;3.041.406;41;1.308.813;5.472.076;1.338.928;0.7680931;1.258.727;523.704;
;202;11;3.043.213;41;1.311.414;549.534;0.2601166;0.2326469;1.258.727;523.704;
;203;11;320.498;42;9.350.343;9.541.167;0;0;9.350.343;9.541.167;
;204;11;3.206.152;42;9.350.343;9.541.167;0;0;9.350.343;9.541.167;
;205;11;320.791;42;9.362.444;9.553.267;0.1210022;0.1210022;9.350.343;9.541.167;
;206;11;3.209.521;42;937.277;9.563.593;0.1032639;0.1032639;9.350.343;9.541.167;
;207;11;3.211.377;42;9.358.038;9.544.359;-0.147316;-0.1923447;9.350.343;9.541.167;
;208;11;3.230.029;43;8.975.764;5.533.877;0;0;8.975.764;5.533.877;
;209;11;3.232.031;43;8.984.053;5.533.877;0.08289337;0;8.975.764;5.533.877;
;210;11;3.233.398;43;901.002;5.533.877;0.2596664;0;8.975.764;5.533.877;
;211;11;3.234.863;43;903.344;5.533.877;0.2341995;0;8.975.764;5.533.877;
;212;11;3.236.426;43;9.050.219;5.533.877;0.1677933;0;8.975.764;5.533.877;
;213;11;3.253.369;44;1.226.923;526.531;0;0;1.226.923;526.531;
;214;11;3.254.883;44;1.226.923;526.531;0;0;1.226.923;526.531;
;215;11;3.256.494;44;1.245.383;5.347.008;184.597;0.8169746;1.226.923;526.531;
;216;11;3.258.203;44;1.257.314;5.406.661;1.193.077;0.5965347;1.226.923;526.531;
;217;11;3.260.059;44;1.260.864;5.435.059;0.355072;0.2839775;1.226.923;526.531;
;218;11;3.261.572;44;1.262.923;5.445.306;0.2058029;0.1024742;1.226.923;526.531;
;219;11;3.433.154;45;4.926.069;5.293.581;0;0;4.926.069;5.293.581;
;220;11;3.435.107;45;4.926.069;5.293.581;0;0;4.926.069;5.293.581;
;221;11;3.436.426;45;4.955.885;5.315.814;0.2981644;0.222332;4.926.069;5.293.581;
;222;11;3.438.135;45;4.986.143;5.335.986;0.302578;0.2017174;4.926.069;5.293.581;
;223;11;3.439.746;45;5.010.844;5.350.103;0.2470131;0.1411781;4.926.069;5.293.581;
;224;11;3.441.406;45;5.031.699;5.360.531;0.2085495;0.1042747;4.926.069;5.293.581;
;225;11;3.465.283;46;861.532;5.526.809;0;0;861.532;5.526.809;
;226;11;3.466.602;46;861.532;5.526.809;0;0;861.532;5.526.809;
;227;11;3.468.359;46;8.628.487;5.539.976;0.1316757;0.1316719;861.532;5.526.809;
;228;11;3.469.971;46;8.638.837;5.550.326;0.1035004;0.1035004;861.532;5.526.809;
;229;11;3.491.748;47;8.721.333;9.392.748;0;0;8.721.333;9.392.748;
;230;11;3.493.555;47;8.721.333;9.392.748;0;0;8.721.333;9.392.748;
;231;11;3.495.166;47;8.770.425;9.482.192;0.490921;0.8944397;8.721.333;9.392.748;
;232;11;3.496.826;47;87.828;9.510.754;0.1237564;0.2856216;8.721.333;9.392.748;
;233;11;3.645.215;48;5.441.999;5.441.999;0;0;5.441.999;5.441.999;
;234;11;3.646.387;48;5.441.999;5.441.999;0;0;5.441.999;5.441.999;
;235;11;3.648.193;48;5.455.415;5.468.113;0.1341629;0.2611389;5.441.999;5.441.999;
;236;11;3.649.951;48;5.456.134;5.489.655;0.00718689;0.2154274;5.441.999;5.441.999;
;237;11;3.651.758;48;5.461.937;5.497.274;0.05802917;0.07618713;5.441.999;5.441.999;
;238;11;3.670.264;49;9.145.384;5.597.484;0;0;9.145.384;5.597.484;
;239;11;3.671.582;49;9.145.384;5.597.484;0;0;9.145.384;5.597.484;
;240;11;3.673.389;49;9.163.859;5.610.255;0.1847458;0.1277084;9.145.384;5.597.484;
;241;11;3.675.098;49;9.184.586;5.620.618;0.2072678;0.1036339;9.145.384;5.597.484;
;242;11;3.698.975;50;913.125;1.667.937;0;0;913.125;1.667.937;
;243;11;3.700.146;50;913.125;1.667.937;0;0;913.125;1.667.937;
;244;11;3.701.807;50;9.142.863;1.672.484;0.1161346;0.04546547;913.125;1.667.937;
;245;11;3.703.516;50;9.153.197;1.682.817;0.1033325;0.1033306;913.125;1.667.937;
;246;11;3.870.557;51;913.125;1.491.249;0;0;913.125;1.491.249;
;247;11;3.871.484;51;913.125;1.491.249;0;0;913.125;1.491.249;
;248;11;3.873.291;51;9.142.655;1.502.654;0.1140518;0.1140518;913.125;1.491.249;
;249;11;3.875.244;51;9.152.991;151.299;0.1033554;0.1033564;913.125;1.491.249;
;250;11;3.876.514;51;9.148.618;1.527.187;-0.04372406;0.1419716;913.125;1.491.249;
;251;11;3.900.049;52;8.912.157;5.569.214;0;0;8.912.157;5.569.214;
;252;11;3.901.758;52;8.922.341;5.579.399;0.1018448;0.1018486;8.912.157;5.569.214;
;253;11;3.903.613;52;8.939.143;5.603.269;0.1680222;0.2387009;8.912.157;5.569.214;
;254;11;3.905.176;52;8.950.107;5.614.233;0.1096344;0.1096344;8.912.157;5.569.214;
;255;11;3.930.371;53;131.244;5.392.525;0;0;131.244;5.392.525;
;256;11;393.208;53;131.244;5.392.525;0;0;131.244;5.392.525;
;257;11;3.933.838;53;1.314.832;5.392.525;0.2391968;0;131.244;5.392.525;
;258;11;4.095.264;54;932.914;1.809.288;0;0;932.914;1.809.288;
;259;11;4.096.777;54;932.914;1.809.288;0;0;932.914;1.809.288;
;260;11;409.873;54;932.914;1.809.288;0;0;932.914;1.809.288;
;261;11;4.100.195;54;9.290.768;1.813.327;-0.3837204;0.04039383;932.914;1.809.288;
;262;11;4.125.244;55;8.947.494;589.432;0;0;8.947.494;589.432;
;263;11;4.127.148;55;8.947.494;589.432;0;0;8.947.494;589.432;
;264;11;4.128.809;55;8.964.406;5.911.233;0.1691208;0.1691284;8.947.494;589.432;
;265;11;4.130.469;55;8.974.798;5.921.624;0.10392;0.1039124;8.947.494;589.432;
;266;11;4.153.809;56;1.292.651;5.364.256;0;0;1.292.651;5.364.256;
;267;11;4.155.859;56;1.295.713;5.382.309;0.3061371;0.1805344;1.292.651;5.364.256;
;268;11;4.157.324;56;1.297.061;539.422;0.1348572;0.1191063;1.292.651;5.364.256;
;269;11;4.311.865;57;4.947.271;5.526.809;0;0;4.947.271;5.526.809;
;270;11;4.313.574;57;4.954.962;5.534.499;0.0769043;0.0769043;4.947.271;5.526.809;
;271;11;4.315.332;57;496.494;5.544.478;0.09978485;0.09978485;4.947.271;5.526.809;
;272;11;4.317.139;57;4.975.645;5.548.011;0.107048;0.03533554;4.947.271;5.526.809;
;273;11;4.339.111;58;8.827.345;5.682.295;0;0;8.827.345;5.682.295;
;274;11;434.043;58;8.827.345;5.682.295;0;0;8.827.345;5.682.295;
;275;11;4.342.188;58;8.860.929;5.715.878;0.3358383;0.3358269;8.827.345;5.682.295;
;276;11;4.343.945;58;8.882.271;573.722;0.2134171;0.2134247;8.827.345;5.682.295;
;277;11;4.367.725;59;5.166.365;5.498.539;0;0;5.166.365;5.498.539;
;278;11;4.369.092;59;5.166.365;5.498.539;0;0;5.166.365;5.498.539;
;279;11;4.370.752;59;5.166.365;550.385;0;0.05311203;5.166.365;5.498.539;
;280;11;437.251;59;5.166.365;5.505.606;0;0.01755905;5.166.365;5.498.539;
;281;11;4.550.586;60;1.291.945;5.385.458;0;0;1.291.945;5.385.458;
;282;11;4.552.246;60;1.292.842;5.394.433;0.0897522;0.08974838;1.291.945;5.385.458;
;283;11;4.554.297;60;1.297.572;5.434.669;0.4730377;0.4023552;1.291.945;5.385.458;
;284;11;4.555.566;60;1.300.006;5.459.003;0.2433472;0.2433472;1.291.945;5.385.458;
;285;11;4.557.324;60;1.300.426;5.474.989;0.04197693;0.1598511;1.291.945;5.385.458;
;286;11;4.575.928;61;9.166.587;5.343.053;0;0;9.166.587;5.343.053;
;287;11;4.577.588;61;9.141.132;5.351.538;-0.2545471;0.08485031;9.166.587;5.343.053;
;288;11;4.579.102;61;9.121.845;537.366;-0.1928711;0.2212181;9.166.587;5.343.053;
;289;11;4.580.811;61;9.101.331;5.394.175;-0.2051468;0.2051544;9.166.587;5.343.053;
;290;11;458.252;61;9.076.326;5.410.834;-0.2500458;0.166584;9.166.587;5.343.053;
;291;11;458.418;61;9.030.537;5.421.149;-0.4578857;0.1031532;9.166.587;5.343.053;
;292;11;4.600.977;62;9.074.709;1.491.249;0;0;9.074.709;1.491.249;
;293;11;4.602.637;62;9.082.633;1.491.249;0.07923889;0;9.074.709;1.491.249;
;294;11;4.604.297;62;9.092.969;1.467.683;0.1033554;-0.2356567;9.074.709;1.491.249;
;295;11;4.606.006;62;9.095.912;1.426.412;0.0294342;-0.4127159;9.074.709;1.491.249;
;296;11;4.607.764;62;9.095.912;1.395.837;0;-0.3057451;9.074.709;1.491.249;
;297;11;4.756.104;63;8.940.426;1.498.316;0;0;8.940.426;1.498.316;
;298;11;4.757.324;63;8.940.426;1.498.316;0;0;8.940.426;1.498.316;
;299;11;4.759.082;63;8.945.588;1.510.546;0.05162048;0.1222935;8.940.426;1.498.316;
;300;11;4.760.791;63;8.955.814;1.520.771;0.1022568;0.1022511;8.940.426;1.498.316;
;301;11;4.762.305;63;8.966.233;1.535.795;0.1041946;0.1502447;8.940.426;1.498.316;
;302;11;4.764.014;63;8.976.579;1.556.486;0.1034622;0.2069101;8.940.426;1.498.316;
;303;11;4.785.938;64;8.869.751;5.470.269;0;0;8.869.751;5.470.269;
