StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;88;5;3.018.896;29;1.301.839;5.441.999;0;0;1.301.839;5.441.999;
;89;5;3.020.215;29;1.303.465;5.441.999;0.1625671;0;1.301.839;5.441.999;
;90;5;3.193.701;30;4.890.731;5.908.456;0;0;4.890.731;5.908.456;
;91;5;3.195.117;30;4.898.745;5.908.456;0.08013153;0;4.890.731;5.908.456;
;92;5;3.257.495;31;9.124.182;563.989;0;0;9.124.182;563.989;
;93;5;3.259.009;31;9.124.182;563.989;0;0;9.124.182;563.989;
;94;5;326.084;31;9.138.996;563.989;0.14814;0;9.124.182;563.989;
;95;5;3.326.611;32;515.223;5.632.822;0;0;515.223;5.632.822;
;96;5;3.327.905;32;515.223;5.632.822;0;0;515.223;5.632.822;
;97;5;332.959;32;5.166.029;5.632.822;0.1379929;0;515.223;5.632.822;
;98;5;3.506.177;33;4.890.731;5.661.092;0;0;4.890.731;5.661.092;
;99;5;3.507.837;33;4.890.731;5.661.092;0;0;4.890.731;5.661.092;
;100;5;3.563.672;34;9.258.465;5.767.105;0;0;9.258.465;5.767.105;
;101;5;3.564.893;34;9.258.465;5.767.105;0;0;9.258.465;5.767.105;
;102;5;3.566.699;34;9.258.465;5.767.105;0;0;9.258.465;5.767.105;
;103;5;3.568.262;34;9.258.465;5.767.105;0;0;9.258.465;5.767.105;
;104;5;362.124;35;8.869.751;1.286.291;0;0;8.869.751;1.286.291;
;105;5;3.622.192;35;8.869.751;1.286.291;0;0;8.869.751;1.286.291;
;106;5;3.623.706;35;8.869.751;1.296.429;0;0.101388;8.869.751;1.286.291;
;107;5;3.625.537;35;8.880.352;1.293.358;0.1060104;-0.03071404;8.869.751;1.286.291;
;108;5;3.627.148;35;8.876.819;1.300.426;-0.03533173;0.0706768;8.869.751;1.286.291;
;109;5;3.798.682;36;1.303.253;5.406.661;0;0;1.303.253;5.406.661;
;110;5;3.800.464;36;1.303.253;5.406.661;0;0;1.303.253;5.406.661;
;111;5;3.801.978;36;1.303.253;5.422.664;0;0.1600304;1.303.253;5.406.661;
;112;5;385.083;37;8.813.211;5.703.497;0;0;8.813.211;5.703.497;
;113;5;385.249;37;8.820.715;5.703.497;0.07504272;0;8.813.211;5.703.497;
;114;5;3.854.126;37;883.088;5.703.497;0.1016464;0;8.813.211;5.703.497;
;115;5;3.855.835;37;8.827.345;5.703.497;-0.03534698;0;8.813.211;5.703.497;
;116;5;3.903.174;38;1.302.546;57.247;0;0;1.302.546;57.247;
;117;5;3.904.541;38;1.302.546;57.247;0;0;1.302.546;57.247;
;118;5;3.906.274;38;130.374;57.247;0.1193848;0;1.302.546;57.247;
;119;5;3.907.935;38;1.303.959;57.247;0.0219574;0;1.302.546;57.247;
;120;5;4.072.705;39;4.841.259;5.661.092;0;0;4.841.259;5.661.092;
;121;5;4.074.365;39;4.841.259;5.661.092;0;0;4.841.259;5.661.092;
;122;5;4.076.196;39;485.186;5.661.092;0.1060104;0;4.841.259;5.661.092;
;123;5;4.128.052;40;935.741;5.873.118;0;0;935.741;5.873.118;
;124;5;4.129.858;40;935.741;5.873.118;0;0;935.741;5.873.118;
;125;5;4.131.445;40;9.374.734;5.873.118;0.173233;0;935.741;5.873.118;
;126;5;4.184.106;41;5.116.892;5.767.105;0;0;5.116.892;5.767.105;
;127;5;4.185.254;41;5.116.892;5.767.105;0;0;5.116.892;5.767.105;
;128;5;4.186.987;41;5.116.892;5.767.105;0;0;5.116.892;5.767.105;
;129;5;4.188.623;41;5.116.892;57.748;0;0.0769577;5.116.892;5.767.105;
;130;5;4.367.236;42;8.940.426;9.781.463;0;0;8.940.426;9.781.463;
;131;5;436.853;42;8.940.426;9.781.463;0;0;8.940.426;9.781.463;
;132;5;4.370.239;42;8.951.028;9.781.463;0.1060181;0;8.940.426;9.781.463;
;133;5;4.425.586;43;9.074.709;5.456.134;0;0;9.074.709;5.456.134;
;134;5;4.427.344;43;9.074.709;546.577;0;0.09636688;9.074.709;5.456.134;
;135;5;4.486.084;44;9.004.034;9.442.221;0;0;9.004.034;9.442.221;
;136;5;4.487.964;44;9.004.034;9.442.221;0;0;9.004.034;9.442.221;
;137;5;4.489.478;44;9.020.885;9.442.221;0.1685104;0;9.004.034;9.442.221;
;138;5;4.652.539;45;8.982.832;9.830.935;0;0;8.982.832;9.830.935;
;139;5;4.654.224;45;8.982.832;9.830.935;0;0;8.982.832;9.830.935;
;140;5;4.655.981;45;8.996.504;9.830.935;0.1367264;0;8.982.832;9.830.935;
;141;5;4.657.568;45;8.996.967;9.830.935;0.004623413;0;8.982.832;9.830.935;
;142;5;4.701.245;46;8.982.832;5.646.957;0;0;8.982.832;5.646.957;
;143;5;4.703.052;46;8.982.832;5.646.957;0;0;8.982.832;5.646.957;
;144;5;470.459;46;8.998.728;5.646.957;0.1589661;0;8.982.832;5.646.957;
;145;5;4.706.396;46;9.009.085;5.646.957;0.103569;0;8.982.832;5.646.957;
;146;5;4.751.904;47;1.302.546;5.632.822;0;0;1.302.546;5.632.822;
;147;5;4.753.491;47;1.302.546;5.632.822;0;0;1.302.546;5.632.822;
;148;5;4.755.029;47;1.303.973;5.632.822;0.142746;0;1.302.546;5.632.822;
;149;5;4.756.885;47;1.305.012;5.632.822;0.1038513;0;1.302.546;5.632.822;
;150;5;493.999;48;8.933.359;1.597.262;0;0;8.933.359;1.597.262;
;151;5;4.941.699;48;8.941.298;1.605.201;0.07939148;0.07938957;8.933.359;1.597.262;
;152;5;4.985.449;49;9.081.777;6.212.359;0;0;9.081.777;6.212.359;
;153;5;4.987.061;49;9.081.777;6.212.359;0;0;9.081.777;6.212.359;
;154;5;4.988.989;49;9.095.861;6.212.359;0.1408386;0;9.081.777;6.212.359;
;155;5;4.990.454;49;9.106.184;6.212.359;0.1032257;0;9.081.777;6.212.359;
;156;5;5.032.813;50;9.208.993;1.561.924;0;0;9.208.993;1.561.924;
;157;5;5.034.106;50;9.208.993;1.561.924;0;0;9.208.993;1.561.924;
;158;5;5.036.084;50;9.219.594;1.561.924;0.1060104;0;9.208.993;1.561.924;
;159;5;5.197.412;51;8.742.535;956.237;0;0;8.742.535;956.237;
;160;5;5.198.853;51;8.742.535;956.237;0;0;8.742.535;956.237;
;161;5;5.200.879;51;8.756.577;956.237;0.140419;0;8.742.535;956.237;
;162;5;5.202.271;51;8.766.941;956.237;0.1036377;0;8.742.535;956.237;
;163;5;5.237.402;52;910.298;5.540.944;0;0;910.298;5.540.944;
;164;5;5.239.355;52;9.113.956;5.548.011;0.1097565;0.0706749;910.298;5.540.944;
;165;5;524.104;52;9.124.277;5.548.011;0.1032104;0;910.298;5.540.944;
;166;5;52.427;52;913.125;5.555.079;0.06973267;0.07067871;910.298;5.540.944;
;167;5;5.281.128;53;469.284;563.989;0;0;469.284;563.989;
;168;5;5.282.935;53;4.703.405;563.989;0.105648;0;469.284;563.989;
;169;5;528.479;53;4.713.729;563.989;0.1032448;0;469.284;563.989;
;170;5;528.623;53;4.717.577;563.989;0.03847504;0;469.284;563.989;
;171;5;54.427;54;4.933.136;5.540.944;0;0;4.933.136;5.540.944;
;172;5;5.444.409;54;4.933.136;5.540.944;0;0;4.933.136;5.540.944;
;173;5;5.446.021;54;4.941.235;5.540.944;0.08098602;0;4.933.136;5.540.944;
;174;5;5.447.656;54;4.951.708;5.540.944;0.1047287;0;4.933.136;5.540.944;
;175;5;5.482.813;55;9.265.533;589.432;0;0;9.265.533;589.432;
;176;5;5.484.912;55;92.726;5.889.556;0.07067108;-0.04764175;9.265.533;589.432;
;177;5;5.486.328;55;92.726;5.887.253;0;-0.02302933;9.265.533;589.432;
;178;5;5.519.897;56;4.728.178;563.989;0;0;4.728.178;563.989;
;179;5;552.168;56;4.728.178;563.989;0;0;4.728.178;563.989;
;180;5;5.523.364;56;4.728.178;563.989;0;0;4.728.178;563.989;
;181;5;5.525.073;56;4.728.178;563.989;0;0;4.728.178;563.989;
;182;5;5.677.686;57;9.004.034;9.802.665;0;0;9.004.034;9.802.665;
;183;5;567.832;57;9.004.034;9.802.665;0;0;9.004.034;9.802.665;
;184;5;5.679.614;57;9.011.217;9.802.665;0.07182312;0;9.004.034;9.802.665;
;185;5;5.681.226;57;9.011.102;9.802.665;-0.001152039;0;9.004.034;9.802.665;
;186;5;5.718.115;58;8.806.143;5.632.822;0;0;8.806.143;5.632.822;
;187;5;5.720.166;58;8.806.143;5.632.822;0;0;8.806.143;5.632.822;
;188;5;5.721.533;58;8.823.423;5.632.822;0.1727982;0;8.806.143;5.632.822;
;189;5;5.755.469;59;1.298.305;5.710.565;0;0;1.298.305;5.710.565;
;190;5;5.756.885;59;1.299.039;5.710.565;0.07336426;0;1.298.305;5.710.565;
;191;5;575.874;59;1.300.072;5.710.565;0.1033325;0;1.298.305;5.710.565;
;192;5;5.910.327;60;8.763.738;9.689.584;0;0;8.763.738;9.689.584;
;193;5;5.911.401;60;8.763.738;9.689.584;0;0;8.763.738;9.689.584;
;194;5;591.333;60;8.776.455;9.689.584;0.1271667;0;8.763.738;9.689.584;
;195;5;5.914.795;60;8.777.873;9.689.584;0.01418304;0;8.763.738;9.689.584;
;196;5;5.948.364;61;9.088.844;5.498.539;0;0;9.088.844;5.498.539;
;197;5;5.950.195;61;9.088.844;5.498.539;0;0;9.088.844;5.498.539;
;198;5;595.188;61;9.105.022;5.498.539;0.1617737;0;9.088.844;5.498.539;
;199;5;5.953.516;61;9.115.498;5.498.539;0.1047592;0;9.088.844;5.498.539;
;200;5;5.990.796;62;9.053.506;1.682.072;0;0;9.053.506;1.682.072;
;201;5;5.992.065;62;9.053.506;1.682.072;0;0;9.053.506;1.682.072;
;202;5;5.993.945;62;9.065.894;1.682.072;0.1238708;0;9.053.506;1.682.072;
;203;5;599.541;62;9.076.208;1.682.072;0.1031494;0;9.053.506;1.682.072;
;204;5;6.148.633;63;8.813.211;9.795.597;0;0;8.813.211;9.795.597;
;205;5;6.150.073;63;8.813.211;9.795.597;0;0;8.813.211;9.795.597;
;206;5;6.151.733;63;8.813.211;9.795.597;0;0;8.813.211;9.795.597;
;207;5;6.153.418;63;8.813.211;9.795.597;0;0;8.813.211;9.795.597;
;208;5;6.192.017;64;9.180.722;57.247;0;0;9.180.722;57.247;
;209;5;6.194.067;64;919.113;57.247;0.1040802;0;9.180.722;57.247;
;210;5;6.195.459;64;9.201.415;57.247;0.1028519;0;9.180.722;57.247;
;211;5;6.197.095;64;9.201.925;57.247;0.005096436;0;9.180.722;57.247;
;212;5;6.232.373;65;8.848.548;1.505.384;0;0;8.848.548;1.505.384;
;213;5;6.234.399;65;8.858.968;1.505.384;0.1042023;0;8.848.548;1.505.384;
;214;5;623.584;65;886.925;1.505.384;0.1028214;0;8.848.548;1.505.384;
;215;5;6.381.152;66;8.664.793;9.597.707;0;0;8.664.793;9.597.707;
;216;5;6.382.495;66;8.664.793;9.597.707;0;0;8.664.793;9.597.707;
;217;5;6.383.643;66;867.504;9.597.707;0.102478;0;8.664.793;9.597.707;
;218;5;6.415.747;67;9.449.289;5.456.134;0;0;9.449.289;5.456.134;
;219;5;6.417.261;67;9.449.289;5.456.134;0;0;9.449.289;5.456.134;
;220;5;6.419.067;67;945.989;5.456.134;0.1060104;0;9.449.289;5.456.134;
;221;5;6.420.654;67;9.456.356;5.456.134;-0.03533936;0;9.449.289;5.456.134;
;222;5;6.450.952;68;4.904.866;580.951;0;0;4.904.866;580.951;
;223;5;6.452.612;68;4.914.046;580.033;0.09180069;-0.09180069;4.904.866;580.951;
;224;5;6.454.468;68;4.911.934;5.789.967;-0.02112198;-0.1036339;4.904.866;580.951;
;225;5;6.619.165;69;520.877;5.420.796;0;0;520.877;5.420.796;
;226;5;6.620.679;69;5.218.033;5.420.796;0.09262848;0;520.877;5.420.796;
;227;5;6.622.632;69;522.846;5.420.796;0.1042709;0;520.877;5.420.796;
;228;5;6.656.323;70;9.194.858;6.021.536;0;0;9.194.858;6.021.536;
;229;5;6.657.642;70;9.194.858;6.021.536;0;0;9.194.858;6.021.536;
;230;5;6.659.424;70;9.207.739;6.021.536;0.1288147;0;9.194.858;6.021.536;
;231;5;6.661.157;70;921.812;6.021.536;0.1038055;0;9.194.858;6.021.536;
;232;5;6.694.556;71;8.954.562;1.455.911;0;0;8.954.562;1.455.911;
;233;5;6.696.387;71;8.954.562;1.455.911;0;0;8.954.562;1.455.911;
;234;5;6.876.489;72;8.912.157;174.568;0;0;8.912.157;174.568;
;235;5;687.793;72;8.912.157;174.568;0;0;8.912.157;174.568;
;236;5;6.879.468;72;8.926.911;1.753.368;0.1475449;0.07687759;8.912.157;174.568;
;237;5;6.911.548;73;9.088.844;6.085.144;0;0;9.088.844;6.085.144;
;238;5;6.913.135;73;9.097.481;6.085.144;0.08636475;0;9.088.844;6.085.144;
;239;5;694.502;74;4.911.934;5.738.835;0;0;4.911.934;5.738.835;
;240;5;6.946.948;74;4.911.934;5.738.835;0;0;4.911.934;5.738.835;
;241;5;6.948.486;74;4.911.934;5.738.835;0;0;4.911.934;5.738.835;
;242;5;709.834;75;8.869.751;9.802.665;0;0;8.869.751;9.802.665;
;243;5;7.099.707;75;8.869.751;9.802.665;0;0;8.869.751;9.802.665;
;244;5;7.101.709;75;8.882.561;9.802.665;0.1280975;0;8.869.751;9.802.665;
;245;5;7.103.076;75;8.892.851;9.802.665;0.1029053;0;8.869.751;9.802.665;
;246;5;7.133.276;76;9.018.169;563.989;0;0;9.018.169;563.989;
;247;5;7.135.034;76;9.025.622;563.989;0.07452393;0;9.018.169;563.989;
;248;5;713.689;76;9.035.838;563.989;0.1021652;0;9.018.169;563.989;
;249;5;716.521;77;4.975.542;5.908.456;0;0;4.975.542;5.908.456;
;250;5;7.167.114;77;4.975.542;5.908.456;0;0;4.975.542;5.908.456;
;251;5;7.168.604;77;4.984.661;5.892.269;0.09119034;-0.161869;4.975.542;5.908.456;
;252;5;732.998;78;1.290.531;5.802.443;0;0;1.290.531;5.802.443;
;253;5;7.331.714;78;1.290.531;5.802.443;0;0;1.290.531;5.802.443;
;254;5;7.333.374;78;1.292.246;5.802.443;0.1714935;0;1.290.531;5.802.443;
;255;5;736.543;79;9.138.317;5.760.038;0;0;9.138.317;5.760.038;
;256;5;7.367.041;79;9.138.317;5.760.038;0;0;9.138.317;5.760.038;
;257;5;7.368.677;79;9.152.867;5.760.038;0.1455002;0;9.138.317;5.760.038;
;258;5;7.401.074;80;1.314.561;5.816.578;0;0;1.314.561;5.816.578;
;259;5;7.402.271;80;1.314.561;5.816.578;0;0;1.314.561;5.816.578;
;260;5;7.403.979;80;1.316.884;5.767.587;0.2323761;-0.4899139;1.314.561;5.816.578;
;261;5;7.405.615;80;1.318.172;5.752.197;0.1287384;-0.1538925;1.314.561;5.816.578;
;262;5;756.897;81;9.032.304;1.809.288;0;0;9.032.304;1.809.288;
;263;5;7.570.459;81;904.081;1.809.288;0.08506012;0;9.032.304;1.809.288;
;264;5;7.572.192;81;904.081;1.809.288;0;0;9.032.304;1.809.288;
;265;5;7.606.079;82;9.053.506;6.021.536;0;0;9.053.506;6.021.536;
;266;5;7.607.373;82;9.053.506;6.021.536;0;0;9.053.506;6.021.536;
;267;5;7.609.521;82;9.065.796;6.021.536;0.1228943;0;9.053.506;6.021.536;
;268;5;7.637.573;83;1.285.584;578.124;0;0;1.285.584;578.124;
;269;5;7.639.429;83;1.286.319;578.124;0.07356262;0;1.285.584;578.124;
;270;5;7.640.967;83;1.287.351;5.770.639;0.1031189;-0.1060066;1.285.584;578.124;
;271;5;7.809.692;84;1.313.854;5.661.092;0;0;1.313.854;5.661.092;
;272;5;7.811.011;84;1.313.854;5.661.092;0;0;1.313.854;5.661.092;
;273;5;7.812.427;84;131.488;5.661.092;0.1026154;0;1.313.854;5.661.092;
;274;5;7.843.066;85;9.180.722;5.293.581;0;0;9.180.722;5.293.581;
;275;5;7.844.385;85;9.180.722;5.293.581;0;0;9.180.722;5.293.581;
;276;5;7.846.313;85;918.779;5.298.474;0.07067871;0.04893112;9.180.722;5.293.581;
;277;5;7.872.803;86;8.919.224;9.866.273;0;0;8.919.224;9.866.273;
;278;5;8.034.448;87;580.951;5.654.025;0;0;580.951;5.654.025;
;279;5;8.036.108;87;580.951;5.654.025;0;0;580.951;5.654.025;
;280;5;8.037.549;87;5.824.897;5.654.025;0.1538696;0;580.951;5.654.025;
;281;5;8.039.453;87;5.835.281;5.654.025;0.1038361;0;580.951;5.654.025;
;282;5;8.069.507;88;9.442.221;5.654.025;0;0;9.442.221;5.654.025;
;283;5;8.071.191;88;945.232;5.654.025;0.1009903;0;9.442.221;5.654.025;
;284;5;8.072.974;88;946.256;5.640.752;0.1024017;-0.1327209;9.442.221;5.654.025;
;285;5;8.103.247;89;9.046.439;1.187.345;0;0;9.046.439;1.187.345;
;286;5;8.105.029;89;9.046.439;1.187.345;0;0;9.046.439;1.187.345;
;287;5;8.281.299;90;1.325.869;5.477.337;0;0;1.325.869;5.477.337;
;288;5;8.283.032;90;1.325.869;5.477.337;0;0;1.325.869;5.477.337;
;289;5;8.323.193;91;8.975.764;563.989;0;0;8.975.764;563.989;
;290;5;83.25;91;8.975.764;563.989;0;0;8.975.764;563.989;
;291;5;8.360.107;92;9.032.304;1.000.762;0;0;9.032.304;1.000.762;
;292;5;8.390.649;93;8.919.224;9.244.331;0;0;8.919.224;9.244.331;
;293;5;8.392.139;93;8.935.786;9.244.331;0.1656189;0;8.919.224;9.244.331;
;294;5;8.536.572;94;9.138.317;1.568.992;0;0;9.138.317;1.568.992;
;295;5;8.538.403;94;9.138.317;1.568.992;0;0;9.138.317;1.568.992;
;296;5;8.575.269;95;9.117.115;5.908.456;0;0;9.117.115;5.908.456;
;297;5;8.577.271;95;9.117.115;5.908.456;0;0;9.117.115;5.908.456;
;298;5;8.578.613;95;9.155.754;5.832.278;0.3863907;-0.7617836;9.117.115;5.908.456;
;299;5;8.607.471;96;4.812.988;5.816.578;0;0;4.812.988;5.816.578;
;300;5;8.608.911;96;4.812.988;5.816.578;0;0;4.812.988;5.816.578;
;301;5;8.610.645;96;4.840.027;5.762.501;0.2703857;-0.5407715;4.812.988;5.816.578;
;302;5;8.785.376;97;4.919.001;5.682.295;0;0;4.919.001;5.682.295;
;303;5;8.787.036;97;4.927.583;5.682.295;0.08581924;0;4.919.001;5.682.295;
;304;5;8.820.605;98;9.371.545;5.618.687;0;0;9.371.545;5.618.687;
;305;5;8.822.437;98;9.371.545;5.618.687;0;0;9.371.545;5.618.687;
;306;5;8.824.023;98;9.371.545;5.618.687;0;0;9.371.545;5.618.687;
;307;5;8.825.708;98;9.371.545;5.618.687;0;0;9.371.545;5.618.687;
;308;5;8.862.988;99;9.018.169;1.013.484;0;0;9.018.169;1.013.484;
;309;5;8.864.307;99;9.018.169;1.013.484;0;0;9.018.169;1.013.484;
;310;5;8.866.064;99;9.030.614;1.012.946;0.1244431;-0.05377197;9.018.169;1.013.484;
;311;5;9.034.546;100;1.280.637;5.844.848;0;0;1.280.637;5.844.848;
;312;5;9.035.718;100;1.280.637;5.844.848;0;0;1.280.637;5.844.848;
;313;5;9.037.402;100;1.281.822;5.844.848;0.1185608;0;1.280.637;5.844.848;
;314;5;9.077.832;101;913.125;5.604.552;0;0;913.125;5.604.552;
;315;5;9.079.419;101;9.139.262;5.604.552;0.0801239;0;913.125;5.604.552;
;316;5;9.081.201;101;9.141.136;5.620.117;0.01873779;0.1556549;913.125;5.604.552;
;317;5;9.123.218;102;8.982.832;100.571;0;0;8.982.832;100.571;
;318;5;912.478;102;8.982.832;100.571;0;0;8.982.832;100.571;
;319;5;912.666;102;8.996.813;1.004.311;0.1398163;-0.1398163;8.982.832;100.571;
;320;5;9.292.749;103;5.039.149;5.844.848;0;0;5.039.149;5.844.848;
;321;5;9.294.604;103;5.039.149;5.844.848;0;0;5.039.149;5.844.848;
;322;5;9.296.606;103;5.066.491;5.787.095;0.2734184;-0.5775261;5.039.149;5.844.848;
;323;5;9.297.998;103;508.074;5.761.667;0.1424866;-0.2542839;5.039.149;5.844.848;
