StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;0;9;1.111.816;0;5.194.635;5.569.214;0;0;5.194.635;5.569.214;
;1;9;1.123.047;0;5.194.635;5.569.214;0;0;5.194.635;5.569.214;
;2;9;1.138.184;0;5.194.635;5.580.032;0;0.1081734;5.194.635;5.569.214;
;3;9;1.155.762;0;5.194.635;5.590.296;0;0.1026421;5.194.635;5.569.214;
;4;9;1.174.805;0;5.194.635;5.600.632;0;0.1033592;5.194.635;5.569.214;
;5;9;1.189.453;0;5.194.635;5.608.085;0;0.07453537;5.194.635;5.569.214;
;6;9;1.205.566;0;5.194.635;561.162;0;0.03534317;5.194.635;5.569.214;
;7;9;1.742.188;1;9.053.506;5.717.632;0;0;9.053.506;5.717.632;
;8;9;1.762.207;1;9.053.506;5.717.632;0;0;9.053.506;5.717.632;
;9;9;1.776.367;1;9.053.506;5.717.632;0;0;9.053.506;5.717.632;
;10;9;1.792.969;1;9.053.506;5.717.632;0;0;9.053.506;5.717.632;
;11;9;1.810.547;1;9.053.506;5.717.632;0;0;9.053.506;5.717.632;
;12;9;234.668;2;1.306.786;561.162;0;0;1.306.786;561.162;
;13;9;2.367.188;2;1.306.786;561.162;0;0;1.306.786;561.162;
;14;9;2.380.859;2;1.306.786;561.162;0;0;1.306.786;561.162;
;15;9;2.397.461;2;1.306.786;561.162;0;0;1.306.786;561.162;
;16;9;2.414.063;2;1.306.786;561.162;0;0;1.306.786;561.162;
;17;9;4.147.949;3;9.046.439;9.583.572;0;0;9.046.439;9.583.572;
;18;9;4.162.109;3;9.046.439;9.592.168;0;0.08596802;9.046.439;9.583.572;
;19;9;4.178.711;3;9.058.244;9.597.707;0.1180496;0.05538177;9.046.439;9.583.572;
;20;9;4.195.313;3;9.060.574;9.597.707;0.02330017;0;9.046.439;9.583.572;
;21;9;4.215.332;3;9.060.574;9.597.707;0;0;9.046.439;9.583.572;
;22;9;4.229.004;3;9.060.574;9.597.707;0;0;9.046.439;9.583.572;
;23;9;4.669.434;4;8.926.291;5.392.525;0;0;8.926.291;5.392.525;
;24;9;4.683.594;4;8.926.291;5.392.525;0;0;8.926.291;5.392.525;
;25;9;4.702.637;4;8.939.578;5.399.593;0.1328735;0.07067871;8.926.291;5.392.525;
;26;9;4.716.309;4;8.949.916;5.409.084;0.1033783;0.09490204;8.926.291;5.392.525;
;27;9;4.733.887;4;8.947.494;5.419.384;-0.02422333;0.1030045;8.926.291;5.392.525;
;28;9;4.749.512;4;8.947.494;5.429.776;0;0.1039238;8.926.291;5.392.525;
;29;9;4.768.066;4;8.959.674;5.440.043;0.1218033;0.1026688;8.926.291;5.392.525;
;30;9;5.187.988;5;1.294.772;561.162;0;0;1.294.772;561.162;
;31;9;520.459;5;1.294.772;561.162;0;0;1.294.772;561.162;
;32;9;5.220.215;5;1.295.478;5.619.088;0.07067871;0.07468796;1.294.772;561.162;
;33;9;5.236.816;5;1.295.478;5.629.288;0;0.1019974;1.294.772;561.162;
;34;9;5.254.395;5;1.295.478;5.636.356;0;0.07067871;1.294.772;561.162;
;35;9;5.271.484;5;1.295.478;5.632.822;0;-0.03534317;1.294.772;561.162;
;36;9;6.855.957;6;9.124.182;1.823.423;0;0;9.124.182;1.823.423;
;37;9;6.867.188;6;9.124.182;1.823.423;0;0;9.124.182;1.823.423;
;38;9;6.887.695;6;913.125;1.823.423;0.07067871;0;9.124.182;1.823.423;
;39;9;6.900.391;6;9.139.149;1.823.423;0.07899475;0;9.124.182;1.823.423;
;40;9;6.916.992;6;9.149.457;1.823.423;0.1030731;0;9.124.182;1.823.423;
;41;9;6.934.082;6;9.152.452;1.823.423;0.029953;0;9.124.182;1.823.423;
;42;9;7.338.867;7;9.124.182;5.597.484;0;0;9.124.182;5.597.484;
;43;9;7.353.516;7;9.124.182;5.597.484;0;0;9.124.182;5.597.484;
;44;9;7.371.582;7;913.783;5.597.484;0.1364746;0;9.124.182;5.597.484;
;45;9;7.388.184;7;9.148.206;5.607.374;0.1037674;0.09889603;9.124.182;5.597.484;
;46;9;740.625;7;9.152.452;561.162;0.04245758;0.04245758;9.124.182;5.597.484;
;47;9;7.421.387;7;9.152.452;5.620.987;0;0.09367371;9.124.182;5.597.484;
;48;9;7.824.219;8;9.011.102;9.534.099;0;0;9.011.102;9.534.099;
;49;9;7.842.285;8;9.011.102;9.534.099;0;0;9.011.102;9.534.099;
;50;9;7.857.422;8;9.018.169;9.549.753;0.07067871;0.1565399;9.011.102;9.534.099;
;51;9;7.875;8;9.018.169;9.560.113;0;0.1035995;9.011.102;9.534.099;
;52;9;7.892.578;8;9.018.169;9.570.368;0;0.1025543;9.011.102;9.534.099;
;53;9;7.908.203;8;9.018.169;9.580.753;0;0.1038437;9.011.102;9.534.099;
;54;9;9.504.395;9;9.004.034;1.611.397;0;0;9.004.034;1.611.397;
;55;9;9.521.484;9;9.004.034;1.615.114;0;0.0371666;9.004.034;1.611.397;
;56;9;9.539.063;9;9.004.034;1.625.381;0;0.1026745;9.004.034;1.611.397;
;57;9;9.555.176;9;9.004.034;1.635.736;0;0.1035442;9.004.034;1.611.397;
;58;9;9.572.754;9;9.004.034;1.646.099;0;0.103632;9.004.034;1.611.397;
;59;9;995.752;10;9.011.102;563.989;0;0;9.011.102;563.989;
;60;9;9.975.586;10;9.011.102;563.989;0;0;9.011.102;563.989;
;61;9;9.991.699;10;9.018.169;563.989;0.07067871;0;9.011.102;563.989;
;62;9;1.000.977;10;9.018.169;563.989;0;0;9.011.102;563.989;
;63;9;1.002.539;10;9.018.169;563.989;0;0;9.011.102;563.989;
;64;9;1.044.531;11;8.898.022;978.853;0;0;8.898.022;978.853;
;65;9;104.624;11;8.898.022;978.853;0;0;8.898.022;978.853;
;66;9;1.048.145;11;8.898.022;978.853;0;0;8.898.022;978.853;
;67;9;1.049.561;11;8.898.022;978.853;0;0;8.898.022;978.853;
;68;9;1.203.027;12;8.912.157;1.512.452;0;0;8.912.157;1.512.452;
;69;9;1.204.248;12;8.912.157;1.512.452;0;0;8.912.157;1.512.452;
;70;9;1.205.908;12;8.912.157;152.581;0;0.1335859;8.912.157;1.512.452;
