StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;64;0;1.631.836;16;8.876.819;5.757.468;0;-0.1670494;8.876.819;5.774.173;
;65;0;1.633.606;16;8.876.819;5.757.468;0;0;8.876.819;5.774.173;
;66;0;1.635.028;16;8.876.819;5.767.105;0;0.0963707;8.876.819;5.774.173;
;67;0;1.678.778;17;932.914;1.010.657;0;0;932.914;1.010.657;
;68;0;1.680.743;17;932.914;1.010.657;0;0;932.914;1.010.657;
;69;0;168.215;17;9.262.843;1.011.526;-0.6629791;0.08693695;932.914;1.010.657;
;70;0;1.683.865;17;9.182.026;101.207;-0.8081665;0.05441284;932.914;1.010.657;
;71;0;1.685.577;17;912.616;1.012.879;-0.5586548;0.08085632;932.914;1.010.657;
;72;0;1.687.231;17;9.101.351;1.012.777;-0.2480927;-0.01018524;932.914;1.010.657;
;73;0;1.689.001;17;9.088.326;1.012.019;-0.130249;-0.07585907;932.914;1.010.657;
;74;0;1.849.179;18;9.180.722;9.640.112;0;0;9.180.722;9.640.112;
;75;0;185.047;18;9.180.722;9.640.112;0;0;9.180.722;9.640.112;
;76;0;1.852.203;18;9.180.722;962.698;0;-0.1313248;9.180.722;9.640.112;
;77;0;1.854.077;18;9.180.722;9.616.531;0;-0.1044846;9.180.722;9.640.112;
;78;0;1.911.307;19;932.914;5.795.375;0;0;932.914;5.795.375;
;79;0;1.912.695;19;932.914;5.795.375;0;0;932.914;5.795.375;
;80;0;1.914.648;19;932.914;5.795.375;0;0;932.914;5.795.375;
;81;0;1.916.116;19;9.319.261;5.795.375;-0.09879303;0;932.914;5.795.375;
;82;0;1.917.877;19;9.319.261;5.795.375;0;0;932.914;5.795.375;
;83;0;1.919.485;19;9.322.073;5.795.375;0.02812195;0;932.914;5.795.375;
;84;0;1.989.578;20;51.805;586.605;0;0;51.805;586.605;
;85;0;1.990.372;20;51.805;586.605;0;0;51.805;586.605;
;86;0;1.991.718;20;51.805;5.857.621;0;-0.08428955;51.805;586.605;
;87;0;199.353;20;5.168.825;5.847.308;-0.1167488;-0.103138;51.805;586.605;
;88;0;1.995.081;20;51.585;5.836.982;-0.1032524;-0.1032524;51.805;586.605;
;89;0;1.996.799;20;5.148.094;5.830.713;-0.1040573;-0.06269455;51.805;586.605;
;90;0;2.182.068;21;1.335.057;5.993.266;0;0;1.335.057;5.993.266;
;91;0;2.183.688;21;1.335.057;5.993.266;0;0;1.335.057;5.993.266;
;92;0;2.185.284;21;1.333.441;5.977.105;-0.1616058;-0.1616058;1.335.057;5.993.266;
;93;0;2.187.354;21;1.331.871;5.966.735;-0.1569977;-0.1036987;1.335.057;5.993.266;
;94;0;218.862;21;1.328.932;5.956.359;-0.293869;-0.1037598;1.335.057;5.993.266;
;95;0;219.043;21;1.326.313;5.950.861;-0.2618408;-0.05498886;1.335.057;5.993.266;
;96;0;2.192.007;21;1.322.635;5.950.861;-0.3677979;0;1.335.057;5.993.266;
;97;0;2.239.008;22;918.779;5.774.173;0;0;918.779;5.774.173;
;98;0;2.240.826;22;9.183.945;5.763.261;-0.03844452;-0.1091118;918.779;5.774.173;
;99;0;2.242.523;22;9.180.722;5.760.038;-0.03223419;-0.03223801;918.779;5.774.173;
;100;0;2.244.156;22;9.180.722;5.760.038;0;0;918.779;5.774.173;
;101;0;2.289.935;23;1.325.869;586.605;0;0;1.325.869;586.605;
;102;0;229.129;23;1.325.869;586.605;0;0;1.325.869;586.605;
;103;0;2.293.024;23;1.324.539;5.852.753;-0.1329956;-0.1329765;1.325.869;586.605;
;104;0;2.294.611;23;1.322.549;583.285;-0.1990204;-0.199028;1.325.869;586.605;
;105;0;2.296.448;23;1.320.487;5.812.234;-0.2061615;-0.2061577;1.325.869;586.605;
;106;0;2.298.166;23;1.318.413;5.791.494;-0.2073975;-0.2074051;1.325.869;586.605;
;107;0;2.299.841;23;1.317.068;5.778.044;-0.1345062;-0.1344948;1.325.869;586.605;
;108;0;230.137;23;1.315.837;5.757.286;-0.1231384;-0.2075806;1.325.869;586.605;
;109;0;2.303.027;23;1.314.804;5.748.336;-0.1032562;-0.08950043;1.325.869;586.605;
;110;0;2.304.999;23;1.313.775;5.738.047;-0.1029053;-0.1028938;1.325.869;586.605;
;111;0;246.012;24;1.320.215;5.908.456;0;0;1.320.215;5.908.456;
;112;0;2.461.264;24;1.320.215;5.908.456;0;0;1.320.215;5.908.456;
;113;0;2.462.933;24;1.319.155;5.897.855;-0.1060181;-0.1060143;1.320.215;5.908.456;
;114;0;2.464.807;24;1.318.084;5.887.148;-0.1070557;-0.1070633;1.320.215;5.908.456;
;115;0;2.466.309;24;1.318.094;5.876.811;0.001052856;-0.1033707;1.320.215;5.908.456;
;116;0;2.468.063;24;1.317.435;5.846.259;-0.065979;-0.3055229;1.320.215;5.908.456;
;117;0;2.469.693;24;1.317.388;5.824.951;-0.004699707;-0.2130814;1.320.215;5.908.456;
;118;0;2.471.451;24;1.317.388;5.811.443;0;-0.1350746;1.320.215;5.908.456;
;119;0;2.473.035;24;1.316.442;5.800.052;-0.09455872;-0.1139107;1.320.215;5.908.456;
;120;0;2.527.023;25;9.251.398;5.731.767;0;0;9.251.398;5.731.767;
;121;0;2.528.616;25;9.251.398;5.731.767;0;0;9.251.398;5.731.767;
;122;0;2.530.194;25;9.236.945;5.731.767;-0.1445313;0;9.251.398;5.731.767;
;123;0;2.531.888;25;921.606;5.731.767;-0.208847;0;9.251.398;5.731.767;
;124;0;2.533.823;25;9.160.235;5.752.684;-0.5582504;0.2091675;9.251.398;5.731.767;
;125;0;2.535.254;25;9.108.325;5.773.448;-0.5190964;0.2076378;9.251.398;5.731.767;
;126;0;25.37;25;9.063.179;5.794.073;-0.4514618;0.2062492;9.251.398;5.731.767;
;127;0;2.582.281;26;9.166.587;9.993.489;0;0;9.166.587;9.993.489;
;128;0;2.584.372;26;9.166.587;9.993.489;0;0;9.166.587;9.993.489;
;129;0;2.585.687;26;9.157.424;9.933.538;-0.09162903;-0.5995102;9.166.587;9.993.489;
;130;0;2.587.424;26;9.147.105;9.887.288;-0.1031876;-0.4625015;9.166.587;9.993.489;
;131;0;2.589.035;26;9.136.863;9.854.841;-0.1024246;-0.3244705;9.166.587;9.993.489;
;132;0;2.590.735;26;9.126.362;9.835.294;-0.105011;-0.1954651;9.166.587;9.993.489;
;133;0;2.741.003;27;1.313.147;5.816.578;0;0;1.313.147;5.816.578;
;134;0;2.742.184;27;1.313.147;5.816.578;0;0;1.313.147;5.816.578;
;135;0;2.743.851;27;1.313.147;5.816.578;0;0;1.313.147;5.816.578;
;136;0;2.745.816;27;1.312.315;5.816.578;-0.08325195;0;1.313.147;5.816.578;
;137;0;2.747.479;27;131.131;5.816.578;-0.1005096;0;1.313.147;5.816.578;
;138;0;274.892;27;1.310.276;5.824.088;-0.1033478;0.07509995;1.313.147;5.816.578;
;139;0;2.750.571;27;130.608;5.844.848;-0.419632;0.2075996;1.313.147;5.816.578;
;140;0;2.794.247;28;9.194.858;5.908.456;0;0;9.194.858;5.908.456;
;141;0;2.796.033;28;9.194.858;5.908.456;0;0;9.194.858;5.908.456;
;142;0;2.797.675;28;9.177.515;5.880.838;-0.1734314;-0.2761841;9.194.858;5.908.456;
;143;0;2.799.496;28;9.153.621;5.866.635;-0.2389374;-0.1420288;9.194.858;5.908.456;
;144;0;2.843.539;29;5.286.513;5.823.645;0;0;5.286.513;5.823.645;
;145;0;2.844.809;29;5.286.513;5.823.645;0;0;5.286.513;5.823.645;
;146;0;2.846.558;29;5.273.528;581.066;-0.1298523;-0.1298523;5.286.513;5.823.645;
;147;0;2.848.163;29;5.263.214;5.800.346;-0.103138;-0.103138;5.286.513;5.823.645;
;148;0;2.849.936;29;5.252.821;5.795.375;-0.1039238;-0.04970551;5.286.513;5.823.645;
;149;0;28.517;29;5.225.266;5.804.012;-0.2755585;0.08636856;5.286.513;5.823.645;
;150;0;3.025.311;30;5.166.365;5.858.983;0;0;5.166.365;5.858.983;
;151;0;3.026.498;30;5.166.365;5.858.983;0;0;5.166.365;5.858.983;
;152;0;3.028.448;30;5.154.323;5.851.916;-0.1204185;-0.07067108;5.166.365;5.858.983;
;153;0;302.988;30;5.143.964;5.860.182;-0.1035957;0.08266068;5.166.365;5.858.983;
;154;0;3.073.553;31;9.095.912;5.936.726;0;0;9.095.912;5.936.726;
;155;0;3.075.354;31;9.079.916;5.936.726;-0.1599579;0;9.095.912;5.936.726;
;156;0;3.077.222;31;9.059.496;5.936.726;-0.2042084;0;9.095.912;5.936.726;
;157;0;3.078.641;31;9.049.507;5.925.659;-0.09988403;-0.1106682;9.095.912;5.936.726;
;158;0;3.125.665;32;1.316.681;57.247;0;0;1.316.681;57.247;
;159;0;3.127.591;32;1.316.681;57.247;0;0;1.316.681;57.247;
;160;0;312.926;32;1.313.974;570.763;-0.2707214;-0.1707001;1.316.681;57.247;
;161;0;3.130.893;32;1.311.911;5.697.318;-0.2062531;-0.1031265;1.316.681;57.247;
;162;0;3.132.449;32;1.309.825;5.686.885;-0.2086792;-0.1043282;1.316.681;57.247;
;163;0;3.312.488;33;5.010.879;5.788.308;0;0;5.010.879;5.788.308;
;164;0;3.314.154;33;5.010.879;5.788.308;0;0;5.010.879;5.788.308;
;165;0;3.315.836;33;5.010.879;5.788.308;0;0;5.010.879;5.788.308;
;166;0;3.317.554;33;5.010.879;5.788.308;0;0;5.010.879;5.788.308;
;167;0;3.366.226;34;9.138.317;5.873.118;0;0;9.138.317;5.873.118;
;168;0;3.368.073;34;9.138.317;5.873.118;0;0;9.138.317;5.873.118;
;169;0;3.369.656;34;9.138.317;5.855.782;0;-0.1733589;9.138.317;5.873.118;
;170;0;3.371.457;34;9.138.317;5.845.466;0;-0.1031609;9.138.317;5.873.118;
;171;0;3.372.989;34;9.138.317;5.835.095;0;-0.103714;9.138.317;5.873.118;
;172;0;3.374.951;34;9.138.317;5.824.799;0;-0.1029549;9.138.317;5.873.118;
;173;0;3.376.489;34;9.129.078;5.814.406;-0.09239197;-0.1039314;9.138.317;5.873.118;
;174;0;3.426.984;35;1.308.907;5.858.983;0;0;1.308.907;5.858.983;
;175;0;3.428.516;35;1.308.907;5.858.983;0;0;1.308.907;5.858.983;
;176;0;3.430.396;35;1.308.907;5.837.411;0;-0.2157211;1.308.907;5.858.983;
;177;0;3.431.882;35;1.309.957;5.816.764;0.105072;-0.2064629;1.308.907;5.858.983;
;178;0;3.433.661;35;131.032;580.276;0.03627014;-0.1400452;1.308.907;5.858.983;
;179;0;3.435.336;35;131.032;5.792.452;0;-0.1030769;1.308.907;5.858.983;
;180;0;3.600.732;36;130.608;569.643;0;0;130.608;569.643;
;181;0;3.601.825;36;130.608;569.643;0;0;130.608;569.643;
;182;0;3.603.726;36;1.305.373;5.685.422;-0.07067871;-0.1100769;130.608;569.643;
;183;0;3.605.286;36;1.305.373;5.675.059;0;-0.1036339;130.608;569.643;
;184;0;3.607.004;36;1.305.373;5.664.708;0;-0.1035118;130.608;569.643;
;185;0;3.608.591;36;1.304.001;5.654.436;-0.1372375;-0.1027184;130.608;569.643;
;186;0;3.610.184;36;1.301.936;5.654.025;-0.2064972;-0.004112244;130.608;569.643;
;187;0;3.645.435;37;9.124.182;575.297;0;0;9.124.182;575.297;
;188;0;3.647.491;37;9.124.182;5.742.369;0;-0.1060143;9.124.182;575.297;
;189;0;3.648.917;37;9.124.182;5.731.789;0;-0.1057968;9.124.182;575.297;
;190;0;3.650.555;37;9.124.182;5.721.196;0;-0.1059341;9.124.182;575.297;
;191;0;365.231;37;9.124.182;5.710.978;0;-0.1021729;9.124.182;575.297;
;192;0;3.653.909;37;9.124.182;5.700.463;0;-0.1051483;9.124.182;575.297;
;193;0;3.690.823;38;9.060.574;1.879.963;0;0;9.060.574;1.879.963;
;194;0;3.692.633;38;9.060.574;18.728;0;-0.07163239;9.060.574;1.879.963;
;195;0;3.694.489;38;9.060.574;1.831.018;0;-0.4178143;9.060.574;1.879.963;
;196;0;3.696.039;38;9.067.641;1.795.936;0.07067108;-0.3508244;9.060.574;1.879.963;
;197;0;3.697.656;38;90.777;1.775.037;0.1005859;-0.2089882;9.060.574;1.879.963;
;198;0;3.859.808;39;130.608;5.830.713;0;0;130.608;5.830.713;
;199;0;3.860.831;39;130.608;5.830.713;0;0;130.608;5.830.713;
;200;0;3.862.524;39;1.305.653;5.819.377;-0.04269409;-0.1133575;130.608;5.830.713;
;201;0;3.864.371;39;1.304.622;5.809.067;-0.1031036;-0.1030998;130.608;5.830.713;
;202;0;38.659;39;1.302.449;5.787.825;-0.2172394;-0.2124214;130.608;5.830.713;
;203;0;3.902.826;40;9.046.439;580.951;0;0;9.046.439;580.951;
;204;0;3.904.581;40;9.046.439;5.801.415;0;-0.08095551;9.046.439;580.951;
;205;0;3.906.491;40;9.046.439;5.791.059;0;-0.1035614;9.046.439;580.951;
;206;0;3.907.932;40;9.046.439;5.780.814;0;-0.1024475;9.046.439;580.951;
;207;0;3.909.753;40;9.039.371;5.767.105;-0.07067871;-0.1370926;9.046.439;580.951;
;208;0;3.951.892;41;5.392.525;5.625.755;0;0;5.392.525;5.625.755;
;209;0;3.953.427;41;5.392.525;5.625.755;0;0;5.392.525;5.625.755;
;210;0;3.955.084;41;5.371.384;5.639.829;-0.2114182;0.1407433;5.392.525;5.625.755;
;211;0;3.956.689;41;5.340.355;5.691.503;-0.3102837;0.5167389;5.392.525;5.625.755;
;212;0;3.958.463;41;5.295.727;5.763.349;-0.4462852;0.7184639;5.392.525;5.625.755;
;213;0;3.960.098;41;5.254.361;5.835.739;-0.4136543;0.7238998;5.392.525;5.625.755;
;214;0;4.120.135;42;4.919.001;5.802.443;0;0;4.919.001;5.802.443;
;215;0;4.121.725;42;4.919.001;5.802.443;0;0;4.919.001;5.802.443;
;216;0;4.123.203;42;4.910.757;578.713;-0.08244705;-0.1531219;4.919.001;5.802.443;
;217;0;4.125.168;42;4.904.866;576.516;-0.05890656;-0.2196999;4.919.001;5.802.443;
;218;0;4.126.605;42;4.904.866;5.744.551;0;-0.2060928;4.919.001;5.802.443;
;219;0;4.128.607;42;4.904.866;5.735.301;0;-0.09250259;4.919.001;5.802.443;
;220;0;4.162.112;43;918.779;5.979.131;0;0;918.779;5.979.131;
;221;0;4.163.791;43;918.779;597.058;0;-0.08551407;918.779;5.979.131;
;222;0;416.543;43;9.175.916;596.019;-0.1187363;-0.1038971;918.779;5.979.131;
;223;0;4.166.931;43;9.165.577;594.985;-0.1033936;-0.1033974;918.779;5.979.131;
;224;0;4.168.665;43;9.146.767;5.939.542;-0.1881027;-0.1030769;918.779;5.979.131;
;225;0;4.202.643;44;1.285.584;5.767.105;0;0;1.285.584;5.767.105;
;226;0;4.203.928;44;1.285.584;5.767.105;0;0;1.285.584;5.767.105;
;227;0;420.574;44;1.285.584;5.754.816;0;-0.1228905;1.285.584;5.767.105;
;228;0;4.207.413;44;1.286.429;5.744.517;0.08453369;-0.1029892;1.285.584;5.767.105;
;229;0;4.209.012;44;1.287.463;573.418;0.103363;-0.1033669;1.285.584;5.767.105;
;230;0;42.108;44;1.288.492;5.723.885;0.1029663;-0.1029549;1.285.584;5.767.105;
;231;0;4.212.411;44;1.288.824;5.717.632;0.03320313;-0.06252289;1.285.584;5.767.105;
;232;0;4.372.278;45;92.726;9.491.694;0;0;92.726;9.491.694;
;233;0;437.417;45;92.726;9.491.694;0;0;92.726;9.491.694;
;234;0;4.375.607;45;92.726;9.474.627;0;-0.1706696;92.726;9.491.694;
;235;0;4.377.393;45;92.726;9.464.329;0;-0.1029816;92.726;9.491.694;
;236;0;4.378.931;45;9.263.086;9.444.395;-0.09513855;-0.1993408;92.726;9.491.694;
;237;0;4.414.206;46;9.081.777;5.943.793;0;0;9.081.777;5.943.793;
;238;0;441.608;46;9.071.208;5.933.226;-0.10569;-0.1056786;9.081.777;5.943.793;
;239;0;4.417.722;46;9.074.709;5.916.232;0.03501129;-0.1699333;9.081.777;5.943.793;
;240;0;4.419.403;46;9.074.709;5.905.619;0;-0.1061363;9.081.777;5.943.793;
;241;0;4.457.956;47;9.145.384;171.741;0;0;9.145.384;171.741;
;242;0;4.459.689;47;9.145.384;1.706.875;0;-0.1053486;9.145.384;171.741;
;243;0;4.461.456;47;9.131.575;1.696.533;-0.138092;-0.1034241;9.145.384;171.741;
;244;0;4.462.997;47;9.121.303;1.686.261;-0.1027222;-0.1027164;9.145.384;171.741;
;245;0;4.631.281;48;913.125;1.710.342;0;0;913.125;1.710.342;
;246;0;4.633.005;48;9.124.027;170.312;-0.07222748;-0.07221985;913.125;1.710.342;
;247;0;4.634.607;48;9.113.712;1.692.804;-0.103157;-0.1031647;913.125;1.710.342;
;248;0;463.638;48;9.103.355;1.696.207;-0.103569;0.03403282;913.125;1.710.342;
;249;0;4.637.988;48;9.083.029;1.706.182;-0.2032547;0.09975052;913.125;1.710.342;
;250;0;4.686.801;49;9.300.871;5.795.375;0;0;9.300.871;5.795.375;
;251;0;4.688.455;49;9.300.871;57.864;0;-0.08975601;9.300.871;5.795.375;
;252;0;4.690.137;49;9.300.871;5.776.037;0;-0.1036263;9.300.871;5.795.375;
;253;0;4.691.803;49;9.309.343;5.765.699;0.08472443;-0.1033783;9.300.871;5.795.375;
;254;0;4.693.741;49;9.319.753;5.743.475;0.1041031;-0.2222481;9.300.871;5.795.375;
;255;0;4.735.474;50;9.124.182;1.837.558;0;0;9.124.182;1.837.558;
;256;0;4.737.256;50;9.117.115;1.821.188;-0.07067108;-0.1637039;9.124.182;1.837.558;
;257;0;473.887;50;9.117.115;1.792.961;0;-0.2822704;9.124.182;1.837.558;
;258;0;474.075;50;9.117.115;1.772.769;0;-0.2019157;9.124.182;1.837.558;
;259;0;4.742.319;50;9.117.115;1.759.516;0;-0.1325321;9.124.182;1.837.558;
;260;0;4.910.733;51;918.779;1.908.233;0;0;918.779;1.908.233;
;261;0;491.225;51;918.779;1.908.233;0;0;918.779;1.908.233;
;262;0;4.913.824;51;918.779;1.886.214;0;-0.2201958;918.779;1.908.233;
;263;0;4.915.707;51;918.779;1.847.328;0;-0.3888531;918.779;1.908.233;
;264;0;4.917.319;51;9.194.852;1.816.374;0.07061768;-0.3095398;918.779;1.908.233;
;265;0;4.918.915;51;9.194.858;17.956;6,10E+01;-0.2077465;918.779;1.908.233;
;266;0;4.964.322;52;92.726;575.297;0;0;92.726;575.297;
;267;0;4.966.013;52;9.262.831;575.297;-0.09768677;0;92.726;575.297;
;268;0;4.967.819;52;9.252.509;575.297;-0.1032257;0;92.726;575.297;
;269;0;4.969.409;52;9.242.194;575.297;-0.1031494;0;92.726;575.297;
;270;0;4.971.292;52;9.244.331;575.297;0.02136993;0;92.726;575.297;
;271;0;500.834;53;1.317.388;5.703.497;0;0;1.317.388;5.703.497;
;272;0;5.009.702;53;1.317.388;5.703.497;0;0;1.317.388;5.703.497;
;273;0;5.011.511;53;1.316.099;5.703.497;-0.128891;0;1.317.388;5.703.497;
;274;0;5.013.187;53;1.315.063;5.694.389;-0.1035309;-0.09108353;1.317.388;5.703.497;
;275;0;501.474;53;1.314.207;569.643;-0.08561707;0.02040863;1.317.388;5.703.497;
;276;0;5.016.418;53;1.313.854;569.643;-0.0353241;0;1.317.388;5.703.497;
;277;0;5.180.032;54;9.166.587;9.880.408;0;0;9.166.587;9.880.408;
;278;0;5.181.284;54;9.166.587;9.880.408;0;0;9.166.587;9.880.408;
;279;0;5.182.999;54;9.153.189;9.860.678;-0.1339798;-0.1973038;9.166.587;9.880.408;
;280;0;5.184.619;54;9.152.452;9.839.966;-0.007369995;-0.2071228;9.166.587;9.880.408;
;281;0;5.220.187;55;9.230.196;5.901.388;0;0;9.230.196;5.901.388;
;282;0;5.221.658;55;9.230.196;5.901.388;0;0;9.230.196;5.901.388;
;283;0;5.223.419;55;9.216.386;5.887.579;-0.138092;-0.138092;9.230.196;5.901.388;
;284;0;52.25;55;9.205.984;5.877.176;-0.1040268;-0.1040268;9.230.196;5.901.388;
;285;0;5.265.372;56;918.779;9.597.707;0;0;918.779;9.597.707;
;286;0;5.267.108;56;918.779;9.597.707;0;0;918.779;9.597.707;
;287;0;5.268.689;56;9.177.914;9.617.458;-0.09875488;0.1975098;918.779;9.597.707;
;288;0;5.270.529;56;9.148.262;9.663.586;-0.296524;0.4612808;918.779;9.597.707;
;289;0;5.272.073;56;9.117.001;971.569;-0.3126144;0.5210419;918.779;9.597.707;
;290;0;5.443.628;57;5.017.947;5.774.173;0;0;5.017.947;5.774.173;
;291;0;5.445.584;57;5.017.947;5.774.173;0;0;5.017.947;5.774.173;
;292;0;5.447.003;57;4.992.129;575.773;-0.2581787;-0.1644287;5.017.947;5.774.173;
;293;0;5.449.014;57;4.971.269;575.297;-0.2085953;-0.04759598;5.017.947;5.774.173;
;294;0;5.450.406;57;4.959.512;575.297;-0.1175766;0;5.017.947;5.774.173;
;295;0;5.480.637;58;8.933.359;6.000.334;0;0;8.933.359;6.000.334;
;296;0;5.482.367;58;8.925.777;5.992.751;-0.07582092;-0.07582474;8.933.359;6.000.334;
;297;0;5.484.189;58;8.919.224;5.982.395;-0.06552887;-0.1035614;8.933.359;6.000.334;
;298;0;5.485.812;58;8.919.224;5.972.074;0;-0.1032104;8.933.359;6.000.334;
;299;0;5.487.485;58;8.919.224;596.172;0;-0.1035461;8.933.359;6.000.334;
;300;0;552.767;59;9.081.777;9.519.964;0;0;9.081.777;9.519.964;
;301;0;5.529.648;59;9.081.777;9.519.964;0;0;9.081.777;9.519.964;
;302;0;553.114;59;9.081.777;9.519.964;0;0;9.081.777;9.519.964;
;303;0;55.328;59;9.081.777;9.519.964;0;0;9.081.777;9.519.964;
;304;0;5.697.586;60;9.159.519;183.049;0;0;9.159.519;183.049;
;305;0;5.699.377;60;9.148.919;1.819.889;-0.1060028;-0.1060104;9.159.519;183.049;
;306;0;5.701.224;60;9.138.181;1.823.423;-0.1073761;0.03533745;9.159.519;183.049;
