StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;0;10;1.282.715;0;5.173.432;5.661.092;0;0;5.173.432;5.661.092;
;1;10;1.290.039;0;5.173.432;5.661.092;0;0;5.173.432;5.661.092;
;2;10;1.305.176;0;5.183.466;5.671.126;0.1003418;0.1003418;5.173.432;5.661.092;
;3;10;1.322.754;0;5.183.466;5.671.126;0;0;5.173.432;5.661.092;
;4;10;1.340.332;0;5.183.466;5.671.126;0;0;5.173.432;5.661.092;
;5;10;1.902.344;1;921.606;5.632.822;0;0;921.606;5.632.822;
;6;10;1.911.133;1;921.606;5.632.822;0;0;921.606;5.632.822;
;7;10;1.927.246;1;921.606;5.642.669;0;0.09846878;921.606;5.632.822;
;8;10;1.945.801;1;921.606;5.652.993;0;0.1032448;921.606;5.632.822;
;9;10;1.960.449;1;921.606;566.334;0;0.1034698;921.606;5.632.822;
;10;10;2.467.285;2;9.152.452;1.533.654;0;0;9.152.452;1.533.654;
;11;10;2.481.445;2;9.152.452;1.533.654;0;0;9.152.452;1.533.654;
;12;10;2.500.488;2;9.152.452;154.772;0;0.1406612;9.152.452;1.533.654;
;13;10;2.515.137;2;9.152.452;1.558.083;0;0.1036234;9.152.452;1.533.654;
;14;10;2.532.715;2;9.152.452;1.568.359;0;0.1027594;9.152.452;1.533.654;
;15;10;2.548.828;2;9.152.452;1.578.692;0;0.1033306;9.152.452;1.533.654;
;16;10;4.287.598;3;5.229.972;5.717.632;0;0;5.229.972;5.717.632;
;17;10;429.834;3;5.229.972;5.717.632;0;0;5.229.972;5.717.632;
;18;10;4.313.477;3;5.240.022;5.717.632;0.1004906;0;5.229.972;5.717.632;
;19;10;4.331.055;3;5.247.642;5.717.632;0.07620239;0;5.229.972;5.717.632;
;20;10;4.349.121;3;5.247.642;5.717.632;0;0;5.229.972;5.717.632;
;21;10;4.888.184;4;9.166.587;5.661.092;0;0;9.166.587;5.661.092;
;22;10;4.901.367;4;9.166.587;5.661.092;0;0;9.166.587;5.661.092;
;23;10;4.918.945;4;9.166.587;5.674.943;0;0.1385117;9.166.587;5.661.092;
;24;10;4.936.523;4;9.176.676;5.685.316;0.1008911;0.1037292;9.166.587;5.661.092;
;25;10;4.952.637;4;9.173.655;5.689.362;-0.0302124;0.04045868;9.166.587;5.661.092;
;26;10;496.875;4;916.419;5.689.362;-0.09465027;0;9.166.587;5.661.092;
;27;10;5.623.047;5;9.343.276;9.583.572;0;0;9.343.276;9.583.572;
;28;10;5.640.625;5;9.343.276;95.955;0;0.1192856;9.343.276;9.583.572;
;29;10;5.657.227;5;9.343.276;9.605.742;0;0.102417;9.343.276;9.583.572;
;30;10;5.674.316;5;9.343.276;9.615.376;0;0.09633636;9.343.276;9.583.572;
;31;10;5.690.918;5;9.343.276;9.611.842;0;-0.03533936;9.343.276;9.583.572;
;32;10;5.708.984;5;9.343.276;9.611.842;0;0;9.343.276;9.583.572;
;33;10;760.791;6;1.308.907;5.293.581;0;0;1.308.907;5.293.581;
;34;10;7.625.488;6;1.308.907;5.293.581;0;0;1.308.907;5.293.581;
;35;10;7.641.602;6;1.309.613;5.309.343;0.07067871;0.1576195;1.308.907;5.293.581;
;36;10;7.661.133;6;1.309.613;5.319.655;0;0.1031265;1.308.907;5.293.581;
;37;10;7.675.781;6;1.309.613;5.329.946;0;0.1029053;1.308.907;5.293.581;
;38;10;8.250.488;7;9.258.465;5.604.552;0;0;9.258.465;5.604.552;
;39;10;8.266.113;7;9.258.465;5.604.552;0;0;9.258.465;5.604.552;
;40;10;8.288.086;7;9.258.465;5.616.351;0;0.1179886;9.258.465;5.604.552;
;41;10;8.298.828;7;9.258.465;562.659;0;0.1023979;9.258.465;5.604.552;
;42;10;831.543;7;9.227.536;5.648.286;-0.309288;0.2169609;9.258.465;5.604.552;
;43;10;8.330.566;7;915.667;5.654.025;-0.7086563;0.05738068;9.258.465;5.604.552;
;44;10;8.850.586;8;4.996.745;5.548.011;0;0;4.996.745;5.548.011;
;45;10;8.869.629;8;4.996.745;5.548.011;0;0;4.996.745;5.548.011;
;46;10;8.885.742;8;5.012.224;5.563.491;0.1547966;0.1548004;4.996.745;5.548.011;
;47;10;8.901.367;8;5.017.947;5.573.883;0.05722427;0.10392;4.996.745;5.548.011;
;48;10;8.918.457;8;5.017.947;5.584.129;0;0.1024513;4.996.745;5.548.011;
;49;10;1.056.836;9;9.046.439;1.576.059;0;0;9.046.439;1.576.059;
;50;10;1.058.203;9;9.046.439;1.576.059;0;0;9.046.439;1.576.059;
;51;10;1.060.254;9;90.6;1.582.552;0.1356049;0.06492996;9.046.439;1.576.059;
;52;10;1.061.621;9;9.070.451;1.593.004;0.1045074;0.1045122;9.046.439;1.576.059;
;53;10;1.063.379;9;9.080.737;160.329;0.1028671;0.1028624;9.046.439;1.576.059;
;54;10;1.064.941;9;9.091.116;1.613.668;0.1037827;0.1037788;9.046.439;1.576.059;
;55;10;1.114.453;10;9.117.115;5.646.957;0;0;9.117.115;5.646.957;
;56;10;1.115.527;10;9.117.115;5.646.957;0;0;9.117.115;5.646.957;
;57;10;1.116.992;10;9.117.115;5.646.957;0;0;9.117.115;5.646.957;
;58;10;1.118.799;10;9.124.012;5.654.025;0.06896973;0.0706749;9.117.115;5.646.957;
;59;10;1.120.361;10;9.134.381;5.664.223;0.1036911;0.1019897;9.117.115;5.646.957;
;60;10;1.122.119;10;9.144.659;566.816;0.1027832;0.03936386;9.117.115;5.646.957;
;61;10;1.123.828;10;9.154.974;566.816;0.1031418;0;9.117.115;5.646.957;
;62;10;1.125.488;10;9.154.974;566.816;0;0;9.117.115;5.646.957;
;63;10;1.196.143;11;9.124.182;1.639.667;0;0;9.124.182;1.639.667;
;64;10;1.197.705;11;9.124.182;1.639.667;0;0;9.124.182;1.639.667;
;65;10;1.199.512;11;9.131.194;1.653.746;0.07011414;0.140789;9.124.182;1.639.667;
;66;10;1.201.025;11;9.141.532;1.664.084;0.1033859;0.1033821;9.124.182;1.639.667;
;67;10;1.202.783;11;9.151.814;1.674.366;0.1028214;0.1028214;9.124.182;1.639.667;
;68;10;1.204.346;11;9.162.144;1.684.696;0.1032944;0.1032963;9.124.182;1.639.667;
;69;10;1.206.104;11;9.162.144;1.684.696;0;0;9.124.182;1.639.667;
