StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;0;0;0.9537354;0;1.277.103;6.092.212;0;0;1.277.103;6.092.212;
;1;0;0.9701538;0;1.277.103;6.082.776;0;-0.09435654;1.277.103;6.092.212;
;2;0;1.186.584;1;913.125;6.148.752;0;0;913.125;6.148.752;
;3;0;1.205.627;1;913.125;6.148.752;0;0;913.125;6.148.752;
;4;0;1.220.947;1;9.114.937;6.132.439;-0.1631317;-0.1631317;913.125;6.148.752;
;5;0;1.492.004;2;8.940.426;1.710.342;0;0;8.940.426;1.710.342;
;6;0;151.062;2;8.940.426;1.710.342;0;0;8.940.426;1.710.342;
;7;0;1.524.841;2;8.947.494;171.741;0.07067871;0.0706749;8.940.426;1.710.342;
;8;0;3.021.484;3;9.442.221;9.986.421;0;0;9.442.221;9.986.421;
;9;0;3.037.537;3;9.425.351;9.986.421;-0.1687012;0;9.442.221;9.986.421;
;10;0;3.054.688;3;939.753;9.981.744;-0.2782059;-0.04676819;9.442.221;9.986.421;
;11;0;3.290.894;4;9.442.221;6.078.076;0;0;9.442.221;6.078.076;
;12;0;3.310.486;4;9.442.221;6.078.076;0;0;9.442.221;6.078.076;
;13;0;332.312;4;9.427.576;6.055.852;-0.1464539;-0.2222443;9.442.221;6.078.076;
;14;0;3.341.919;4;9.417.484;6.046.273;-0.100914;-0.09579086;9.442.221;6.078.076;
;15;0;3.357.544;4;9.421.018;6.035.736;0.03533936;-0.1053658;9.442.221;6.078.076;
;16;0;3.525.391;5;1.379.582;5.738.835;0;0;1.379.582;5.738.835;
;17;0;3.541.992;5;1.379.582;5.731.188;0;-0.07646942;1.379.582;5.738.835;
;18;0;355.835;5;1.378.522;5.731.767;-0.1060028;0.00579071;1.379.582;5.738.835;
;19;0;5.122.131;6;1.304.666;5.979.131;0;0;1.304.666;5.979.131;
;20;0;5.140.747;6;1.304.666;5.979.131;0;0;1.304.666;5.979.131;
;21;0;5.156.189;6;1.304.666;5.942.787;0;-0.3634377;1.304.666;5.979.131;
;22;0;5.174.683;6;1.304.666;5.911.744;0;-0.3104362;1.304.666;5.979.131;
;23;0;519.104;6;1.304.666;5.889.845;0;-0.2189827;1.304.666;5.979.131;
;24;0;5.407.471;7;8.848.548;6.021.536;0;0;8.848.548;6.021.536;
;25;0;5.426.208;7;8.848.548;6.021.536;0;0;8.848.548;6.021.536;
;26;0;5.442.139;7;8.832.639;6.005.627;-0.1590881;-0.1590958;8.848.548;6.021.536;
;27;0;5.626.099;8;5.017.947;569.643;0;0;5.017.947;569.643;
;28;0;5.644.836;8;5.017.947;569.643;0;0;5.017.947;569.643;
;29;0;5.660.156;8;5.010.879;5.689.362;-0.0706749;-0.07067871;5.017.947;569.643;
;30;0;7.242.737;9;8.890.954;2.134.394;0;0;8.890.954;2.134.394;
;31;0;7.257.935;9;8.882.715;2.126.155;-0.08238983;-0.08239174;8.890.954;2.134.394;
;32;0;7.274.536;9;8.872.386;2.115.827;-0.1032867;-0.1032772;8.890.954;2.134.394;
;33;0;7.291.626;9;8.869.751;2.113.192;-0.02635193;-0.02635574;8.890.954;2.134.394;
