StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;0;2;1.410.522;0;1.299.719;5.399.593;0;0;1.299.719;5.399.593;
;1;2;1.423.706;0;1.299.719;5.399.593;0;0;1.299.719;5.399.593;
;2;2;144.104;0;1.299.719;5.385.064;0;-0.1452904;1.299.719;5.399.593;
;3;2;1.948.853;1;9.117.115;5.576.282;0;0;9.117.115;5.576.282;
;4;2;1.962.158;1;9.117.115;5.576.282;0;0;9.117.115;5.576.282;
;5;2;1.979.126;1;9.104.519;5.576.282;-0.1259613;0;9.117.115;5.576.282;
;6;2;1.995.483;1;9.099.445;5.576.282;-0.05073547;0;9.117.115;5.576.282;
;7;2;2.683.594;2;9.230.196;9.823.868;0;0;9.230.196;9.823.868;
;8;2;2.701.782;2;9.223.128;9.819.767;-0.07067871;-0.041008;9.230.196;9.823.868;
;9;2;4.5;3;9.166.587;9.647.179;0;0;9.166.587;9.647.179;
;10;2;451.709;3;9.158.066;9.638.658;-0.08521271;-0.08521271;9.166.587;9.647.179;
;11;2;4.954.834;4;9.060.574;5.632.822;0;0;9.060.574;5.632.822;
;12;2;4.971.802;4;9.060.574;5.632.822;0;0;9.060.574;5.632.822;
;13;2;4.989.136;4;9.060.574;5.618.081;0;-0.1474037;9.060.574;5.632.822;
;14;2;5.442.139;5;8.919.224;9.590.639;0;0;8.919.224;9.590.639;
;15;2;5.459.351;5;8.919.224;9.590.639;0;0;8.919.224;9.590.639;
;16;2;5.474.854;5;8.902.173;9.600.623;-0.1705093;0.09983826;8.919.224;9.590.639;
;17;2;7.028.809;6;1.320.215;5.717.632;0;0;1.320.215;5.717.632;
;18;2;7.039.429;6;1.320.215;5.717.632;0;0;1.320.215;5.717.632;
;19;2;7.058.228;6;1.319.031;5.717.632;-0.1184082;0;1.320.215;5.717.632;
;20;2;7.075.684;6;1.318.004;5.717.632;-0.1026764;0;1.320.215;5.717.632;
;21;2;7.426.514;7;910.298;5.943.793;0;0;910.298;5.943.793;
;22;2;7.442.871;7;9.094.296;5.943.793;-0.0868454;0;910.298;5.943.793;
;23;2;7.460.693;7;9.083.934;5.943.793;-0.1036148;0;910.298;5.943.793;
;24;2;8.099.854;8;4.706.976;5.830.713;0;0;4.706.976;5.830.713;
