StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;0;10;105.957;0;4.982.609;563.989;0;0;4.982.609;563.989;
;1;10;1.071.777;0;4.982.609;563.989;0;0;4.982.609;563.989;
;2;10;1.091.309;0;4.982.609;5.651.024;0;0.1113434;4.982.609;563.989;
;3;10;1.106.934;0;4.982.609;5.661.391;0;0.1036758;4.982.609;563.989;
;4;10;112.207;0;4.982.609;5.661.092;0;-0.002994537;4.982.609;563.989;
;5;10;113.916;0;4.982.609;5.661.092;0;0;4.982.609;563.989;
;6;10;1.154.785;0;4.982.609;566.816;0;0.07067871;4.982.609;563.989;
;7;10;1.172.363;0;4.982.609;566.816;0;0;4.982.609;563.989;
;8;10;1.189.941;0;4.982.609;566.816;0;0;4.982.609;563.989;
;9;10;1.777.344;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;10;10;1.794.922;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;11;10;1.811.035;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;12;10;1.829.102;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;13;10;1.844.238;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;14;10;186.084;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;15;10;1.877.441;1;9.237.263;5.858.983;0;0;9.237.263;5.858.983;
;16;10;1.894.531;1;922.583;5.847.551;-0.1143265;-0.1143227;9.237.263;5.858.983;
;17;10;1.916.016;1;9.215.533;5.837.253;-0.1029739;-0.1029739;9.237.263;5.858.983;
;18;10;1.936.523;1;9.194.897;5.827.199;-0.2063599;-0.100544;9.237.263;5.858.983;
;19;10;194.873;1;9.125.122;5.788.778;-0.6977463;-0.3842087;9.237.263;5.858.983;
;20;10;2.489.258;2;1.314.561;575.297;0;0;1.314.561;575.297;
;21;10;2.499.512;2;1.314.561;575.297;0;0;1.314.561;575.297;
;22;10;2.518.066;2;1.314.561;575.297;0;0;1.314.561;575.297;
;23;10;2.533.203;2;1.314.561;575.297;0;0;1.314.561;575.297;
;24;10;2.549.805;2;1.314.561;575.297;0;0;1.314.561;575.297;
;25;10;2.566.895;2;1.313.178;575.297;-0.1382446;0;1.314.561;575.297;
;26;10;2.583.984;2;1.312.137;575.297;-0.104126;0;1.314.561;575.297;
;27;10;2.602.539;2;1.311.115;575.297;-0.1022339;0;1.314.561;575.297;
;28;10;2.617.188;2;1.310.077;575.297;-0.1037598;0;1.314.561;575.297;
;29;10;2.637.695;2;1.309.048;575.297;-0.102951;0;1.314.561;575.297;
;30;10;2.653.809;2;1.308.035;574.425;-0.1012878;-0.08720016;1.314.561;575.297;
;31;10;4.230.957;3;4.954.339;5.682.295;0;0;4.954.339;5.682.295;
;32;10;4.249.023;3;4.961.871;5.682.295;0.07531738;0;4.954.339;5.682.295;
;33;10;4.265.137;3;4.961.406;5.682.295;-0.004642487;0;4.954.339;5.682.295;
;34;10;4.282.227;3;4.975.443;5.682.295;0.1403694;0;4.954.339;5.682.295;
;35;10;4.297.852;3;4.985.877;5.682.295;0.1043396;0;4.954.339;5.682.295;
;36;10;4.317.383;3;4.989.677;5.682.295;0.03799438;0;4.954.339;5.682.295;
;37;10;4.332.031;3;499.946;5.682.295;0.09783554;0;4.954.339;5.682.295;
;38;10;4.350.098;3;5.007.345;5.682.295;0.07884979;0;4.954.339;5.682.295;
;39;10;4.365.234;3;5.010.879;5.682.295;0.03533936;0;4.954.339;5.682.295;
;40;10;4.389.648;3;5.010.879;5.682.295;0;0;4.954.339;5.682.295;
;41;10;4.406.738;3;5.010.879;5.682.295;0;0;4.954.339;5.682.295;
;42;10;4.419.434;3;5.010.879;5.682.295;0;0;4.954.339;5.682.295;
;43;10;4.436.035;3;5.010.879;5.675.227;0;-0.07067871;4.954.339;5.682.295;
;44;10;4.903.809;4;8.954.562;5.625.755;0;0;8.954.562;5.625.755;
;45;10;492.041;4;8.954.562;5.635.656;0;0.09901428;8.954.562;5.625.755;
;46;10;4.939.453;4;8.954.562;564.592;0;0.1026382;8.954.562;5.625.755;
;47;10;4.953.613;4;8.954.562;5.656.252;0;0.1033249;8.954.562;5.625.755;
;48;10;4.972.656;4;8.954.562;5.664.626;0;0.0837326;8.954.562;5.625.755;
;49;10;4.987.305;4;8.954.562;566.816;0;0.03534317;8.954.562;5.625.755;
;50;10;5.004.883;4;8.954.562;5.678.761;0;0.1060143;8.954.562;5.625.755;
;51;10;5.023.926;4;8.954.562;5.678.761;0;0;8.954.562;5.625.755;
;52;10;5.043.945;4;8.958.859;5.675.227;0.04297638;-0.03534317;8.954.562;5.625.755;
;53;10;5.593.262;5;4.926.069;5.533.877;0;0;4.926.069;5.533.877;
;54;10;5.609.375;5;4.926.069;5.542.408;0;0.08531189;4.926.069;5.533.877;
;55;10;5.628.906;5;4.926.069;5.552.847;0;0.1043854;4.926.069;5.533.877;
;56;10;5.643.555;5;4.934.043;5.563.054;0.07974243;0.1020699;4.926.069;5.533.877;
;57;10;5.659.668;5;4.944.432;5.573.443;0.1038933;0.1038933;4.926.069;5.533.877;
;58;10;567.627;5;4.954.789;5.583.799;0.1035614;0.1035576;4.926.069;5.533.877;
;59;10;5.693.359;5;496.494;5.593.951;0.1015167;0.1015205;4.926.069;5.533.877;
;60;10;5.711.426;5;4.975.429;5.604.439;0.1048889;0.1048851;4.926.069;5.533.877;
;61;10;5.736.328;5;4.995.985;5.624.995;0.205555;0.205555;4.926.069;5.533.877;
;62;10;5.747.559;5;4.995.985;5.624.995;0;0;4.926.069;5.533.877;
;63;10;5.762.695;5;5.006.146;5.635.156;0.1016121;0.1016159;4.926.069;5.533.877;
;64;10;5.781.738;5;5.016.619;5.645.629;0.1047325;0.1047287;4.926.069;5.533.877;
;65;10;5.796.875;5;5.017.947;565.589;0.01327515;0.1026115;4.926.069;5.533.877;
;66;10;7.491.699;6;1.311.027;5.654.025;0;0;1.311.027;5.654.025;
;67;10;7.509.277;6;1.311.027;5.661.169;0;0.07144547;1.311.027;5.654.025;
;68;10;7.526.367;6;1.311.027;5.661.092;0;-0.0007705688;1.311.027;5.654.025;
;69;10;7.544.434;6;1.311.027;566.816;0;0.07067871;1.311.027;5.654.025;
;70;10;7.558.594;6;1.311.027;566.816;0;0;1.311.027;5.654.025;
;71;10;7.576.172;6;1.311.027;566.816;0;0;1.311.027;5.654.025;
;72;10;8.152.832;7;9.011.102;5.625.755;0;0;9.011.102;5.625.755;
;73;10;8.166.992;7;9.011.102;5.625.755;0;0;9.011.102;5.625.755;
;74;10;8.180.176;7;9.011.102;5.642.496;0;0.1674118;9.011.102;5.625.755;
;75;10;8.198.242;7;9.011.102;5.652.797;0;0.1030121;9.011.102;5.625.755;
;76;10;8.214.355;7;9.020.202;5.663.124;0.09100342;0.1032753;9.011.102;5.625.755;
;77;10;823.291;7;9.018.169;567.344;-0.02032471;0.1031532;9.011.102;5.625.755;
;78;10;8.25;7;9.018.169;5.675.227;0;0.01787186;9.011.102;5.625.755;
;79;10;8.819.824;8;1.294.772;5.604.552;0;0;1.294.772;5.604.552;
;80;10;8.835.938;8;1.295.681;5.613.647;0.09094238;0.09095383;1.294.772;5.604.552;
;81;10;8.853.027;8;129.723;561.162;0.1548615;-0.02027512;1.294.772;5.604.552;
;82;10;8.870.605;8;130.011;561.162;0.2879944;0;1.294.772;5.604.552;
;83;10;888.623;8;1.302.762;5.616.234;0.2652588;0.04614639;1.294.772;5.604.552;
;84;10;890.332;8;1.304.811;562.648;0.2049103;0.102459;1.294.772;5.604.552;
;85;10;8.921.387;8;1.306.487;5.636.896;0.1675873;0.1041603;1.294.772;5.604.552;
;86;10;8.936.523;8;1.307.514;563.989;0.1027374;0.02993393;1.294.772;5.604.552;
;87;10;8.955.078;8;1.308.553;563.989;0.1038055;0;1.294.772;5.604.552;
;88;10;8.971.191;8;1.308.553;563.989;0;0;1.294.772;5.604.552;
;89;10;8.991.211;8;130.82;563.989;-0.03526306;0;1.294.772;5.604.552;
;90;10;1.055.371;9;4.911.934;5.590.417;0;0;4.911.934;5.590.417;
;91;10;1.056.738;9;4.911.934;5.590.417;0;0;4.911.934;5.590.417;
;92;10;1.058.496;9;4.925.714;5.597.129;0.1378021;0.0671196;4.911.934;5.590.417;
;93;10;1.060.059;9;4.936.035;560.745;0.1032066;0.1032104;4.911.934;5.590.417;
;94;10;1.061.816;9;4.946.362;5.617.778;0.1032753;0.1032753;4.911.934;5.590.417;
;95;10;1.063.428;9;4.956.689;5.628.105;0.1032677;0.1032715;4.911.934;5.590.417;
;96;10;1.065.381;9;4.967.007;5.638.423;0.1031799;0.1031799;4.911.934;5.590.417;
;97;10;1.066.895;9;4.977.395;564.881;0.103878;0.1038742;4.911.934;5.590.417;
;98;10;1.068.604;9;498.766;5.659.075;0.1026497;0.1026459;4.911.934;5.590.417;
;99;10;1.070.166;9;4.998.016;5.669.432;0.1035576;0.103569;4.911.934;5.590.417;
;100;10;1.072.412;9;4.996.745;5.678.761;-0.01271057;0.09329605;4.911.934;5.590.417;
;101;10;1.074.121;9;4.996.745;5.678.761;0;0;4.911.934;5.590.417;
;102;10;1.075.732;9;500.768;5.675.227;0.1093559;-0.03534317;4.911.934;5.590.417;
;103;10;1.123.926;10;9.011.102;57.247;0;0;9.011.102;57.247;
