StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;0;2;0.9191895;0;4.721.111;6.480.926;0;0;4.721.111;6.480.926;
;1;2;0.9366455;0;4.721.111;6.471.416;0;-0.09509277;4.721.111;6.480.926;
;2;2;0.9536133;0;4.890.364;6.349.244;1.692.532;-1.221.729;4.721.111;6.480.926;
;3;2;1.104.858;1;870.013;5.738.835;0;0;870.013;5.738.835;
;4;2;112.085;1;8.690.041;5.738.835;-0.1008987;0;870.013;5.738.835;
;5;2;1.138.916;1;8.685.995;5.738.835;-0.04045105;0;870.013;5.738.835;
;6;2;1.154.175;1;8.685.995;5.748.455;0;0.09619522;870.013;5.738.835;
;7;2;1.173.096;1;8.704.494;5.758.685;0.1849823;0.1023064;870.013;5.738.835;
;8;2;129.126;2;8.827.345;9.618.909;0;0;8.827.345;9.618.909;
;9;2;130.481;2;8.827.345;9.618.909;0;0;8.827.345;9.618.909;
;10;2;1.322.632;2;8.813.473;9.632.782;-0.1387253;0.1387253;8.827.345;9.618.909;
;11;2;1.338.501;2;8.813.211;9.643.199;-0.002616882;0.1041718;8.827.345;9.618.909;
;12;2;1.357.788;2;8.813.211;9.643.199;0;0;8.827.345;9.618.909;
;13;2;2.868.652;3;5.385.458;5.830.713;0;0;5.385.458;5.830.713;
;14;2;2.886.353;3;5.385.458;5.830.713;0;0;5.385.458;5.830.713;
;15;2;2.903.809;3;5.411.328;58.064;0.2586937;-0.2431335;5.385.458;5.830.713;
;16;2;3.036.621;4;9.618.909;523.704;0;0;9.618.909;523.704;
;17;2;3.053.345;4;9.618.909;523.704;0;0;9.618.909;523.704;
;18;2;3.070.801;4;9.608.308;523.704;-0.1060104;0;9.618.909;523.704;
;19;2;3.088.257;4;9.611.842;523.704;0.03533173;0;9.618.909;523.704;
;20;2;3.104.614;4;9.628.355;523.704;0.1651306;0;9.618.909;523.704;
;21;2;3.120.972;4;9.850.716;523.704;222.361;0;9.618.909;523.704;
;22;2;3.237.549;5;1.358.379;5.201.703;0;0;1.358.379;5.201.703;
;23;2;3.256.958;5;1.358.379;5.201.703;0;0;1.358.379;5.201.703;
