StudyID;LogID;UserID;Time;TouchID;TouchX;TouchY;TouchDeltaX;TouchDeltaY;FirstTouchX;FirstTouchY;Bug
;59;1;107.688;14;9.109.527;1.511.931;-0.146553;-0.146553;9.124.182;1.526.587;
;60;1;1.078.577;14;910.298;1.505.384;-0.06546783;-0.0654726;9.124.182;1.526.587;
;61;1;1.243.066;15;515.223;5.682.295;0;0;515.223;5.682.295;
;62;1;1.244.873;15;5.144.357;5.682.295;-0.07872772;0;515.223;5.682.295;
;63;1;1.246.558;15;5.145.163;5.682.295;0.008056641;0;515.223;5.682.295;
;64;1;124.823;15;5.145.163;5.682.295;0;0;515.223;5.682.295;
;65;1;1.266.565;16;9.491.694;5.745.902;0;0;9.491.694;5.745.902;
;66;1;1.268.433;16;9.484.626;5.738.835;-0.07067871;-0.07067108;9.491.694;5.745.902;
;67;1;1.270.093;16;9.484.626;5.738.835;0;0;9.491.694;5.745.902;
;68;1;127.168;16;9.484.626;5.738.835;0;0;9.491.694;5.745.902;
;69;1;1.291.797;17;1.326.575;5.286.513;0;0;1.326.575;5.286.513;
;70;1;1.293.591;17;1.325.518;5.275.939;-0.1057434;-0.1057396;1.326.575;5.286.513;
;71;1;1.295.215;17;1.325.162;526.567;-0.03561401;-0.102684;1.326.575;5.286.513;
;72;1;1.296.851;17;1.325.162;5.261.777;0;-0.03893661;1.326.575;5.286.513;
;73;1;144.176;18;9.307.938;9.859.206;0;0;9.307.938;9.859.206;
;74;1;1.443.127;18;9.307.938;9.859.206;0;0;9.307.938;9.859.206;
;75;1;1.444.861;18;9.297.337;9.848.604;-0.1060104;-0.1060181;9.307.938;9.859.206;
;76;1;1.446.558;18;9.300.871;9.845.071;0.03533936;-0.03533173;9.307.938;9.859.206;
;77;1;1.463.574;19;9.088.844;5.979.131;0;0;9.088.844;5.979.131;
;78;1;1.465.002;19;9.088.844;5.979.131;0;0;9.088.844;5.979.131;
;79;1;1.466.711;19;9.074.949;5.944.509;-0.1389542;-0.3462181;9.088.844;5.979.131;
;80;1;1.468.335;19;9.064.623;5.913.536;-0.1032562;-0.3097343;9.088.844;5.979.131;
;81;1;1.470.105;19;9.067.641;5.902.185;0.03018188;-0.1135063;9.088.844;5.979.131;
;82;1;149.231;20;9.117.115;1.646.735;0;0;9.117.115;1.646.735;
;83;1;1.493.542;20;9.117.115;1.646.735;0;0;9.117.115;1.646.735;
;84;1;1.495.251;20;9.117.115;1.634.026;0;-0.1270885;9.117.115;1.646.735;
;85;1;1.496.875;20;9.117.115;1.623.745;0;-0.1028042;9.117.115;1.646.735;
;86;1;1.661.646;21;8.792.008;1.526.587;0;0;8.792.008;1.526.587;
;87;1;1.663.306;21;8.792.008;1.526.587;0;0;8.792.008;1.526.587;
;88;1;1.664.929;21;8.792.008;1.526.587;0;0;8.792.008;1.526.587;
;89;1;1.683.362;22;9.032.304;5.745.902;0;0;9.032.304;5.745.902;
;90;1;1.685.193;22;9.032.304;5.745.902;0;0;9.032.304;5.745.902;
;91;1;1.686.768;22;9.025.237;5.729.297;-0.07067871;-0.16605;9.032.304;5.745.902;
;92;1;1.688.477;22;9.025.237;5.731.767;0;0.02470016;9.032.304;5.745.902;
;93;1;1.690.417;22;9.025.237;5.731.767;0;0;9.032.304;5.745.902;
;94;1;1.707.373;23;131.032;5.880.185;0;0;131.032;5.880.185;
;95;1;1.708.643;23;131.032;5.880.185;0;0;131.032;5.880.185;
;96;1;1.710.327;23;131.032;5.880.185;0;0;131.032;5.880.185;
;97;1;1.712.073;23;131.032;5.880.185;0;0;131.032;5.880.185;
;98;1;1.863.269;24;1.291.945;5.717.632;0;0;1.291.945;5.717.632;
;99;1;1.864.941;24;1.291.945;5.709.853;0;-0.07779694;1.291.945;5.717.632;
;100;1;1.866.699;24;1.291.945;5.709.853;0;0;1.291.945;5.717.632;
;101;1;1.868.469;24;1.291.223;5.703.497;-0.07214355;-0.06355286;1.291.945;5.717.632;
;102;1;187.002;24;1.290.183;5.703.497;-0.1040497;0;1.291.945;5.717.632;
;103;1;1.886.914;25;8.799.076;5.420.796;0;0;8.799.076;5.420.796;
;104;1;1.888.489;25;8.799.076;5.420.796;0;0;8.799.076;5.420.796;
;105;1;1.890.295;25;8.784.777;5.406.497;-0.1429901;-0.1429901;8.799.076;5.420.796;
;106;1;1.891.821;25;8.784.941;5.396.214;0.00164032;-0.102829;8.799.076;5.420.796;
;107;1;1.893.604;25;8.784.941;5.399.593;0;0.03379059;8.799.076;5.420.796;
;108;1;1.910.327;26;1.321.628;5.555.079;0;0;1.321.628;5.555.079;
;109;1;191.217;26;1.320.911;5.555.079;-0.07176208;0;1.321.628;5.555.079;
;110;1;1.913.672;26;1.319.876;554.462;-0.1035004;-0.1045914;1.321.628;5.555.079;
;111;1;1.915.344;26;1.318.844;5.548.011;-0.1031494;0.03391266;1.321.628;5.555.079;
;112;1;2.080.078;27;9.166.587;1.724.477;0;0;9.166.587;1.724.477;
;113;1;2.081.824;27;9.166.587;1.724.477;0;0;9.166.587;1.724.477;
;114;1;2.083.496;27;9.166.587;1.724.477;0;0;9.166.587;1.724.477;
;115;1;210.061;28;918.779;5.972.063;0;0;918.779;5.972.063;
;116;1;2.102.124;28;918.779;5.964.239;0;-0.07824707;918.779;5.972.063;
;117;1;2.103.687;28;9.183.781;5.964.996;-0.04008484;0.007575989;918.779;5.972.063;
;118;1;210.553;28;9.173.728;5.964.996;-0.1005325;0;918.779;5.972.063;
;119;1;2.106.995;28;9.173.655;5.964.996;-0.0007324219;0;918.779;5.972.063;
;120;1;2.125.391;29;4.502.017;5.625.755;0;0;4.502.017;5.625.755;
;121;1;2.127.173;29;4.494.796;5.618.533;-0.07221603;-0.07221603;4.502.017;5.625.755;
;122;1;2.128.809;29;4.484.459;5.608.197;-0.103363;-0.1033592;4.502.017;5.625.755;
;123;1;2.130.566;29;4.474.212;5.604.552;-0.1024704;-0.03645325;4.502.017;5.625.755;
;124;1;2.132.214;29;4.473.747;5.604.552;-0.004653931;0;4.502.017;5.625.755;
;125;1;228.728;30;1.326.575;5.654.025;0;0;1.326.575;5.654.025;
;126;1;2.288.525;30;1.326.575;5.654.025;0;0;1.326.575;5.654.025;
;127;1;2.290.295;30;1.325.359;5.654.025;-0.1216125;0;1.326.575;5.654.025;
;128;1;2.309.106;31;8.869.751;5.434.931;0;0;8.869.751;5.434.931;
;129;1;2.310.339;31;8.869.751;5.434.931;0;0;8.869.751;5.434.931;
;130;1;2.312.048;31;8.869.751;5.434.931;0;0;8.869.751;5.434.931;
;131;1;2.313.745;31;8.854.361;5.434.931;-0.1539001;0;8.869.751;5.434.931;
;132;1;2.332.227;32;8.806.143;9.640.112;0;0;8.806.143;9.640.112;
;133;1;2.333.862;32;8.806.143;9.640.112;0;0;8.806.143;9.640.112;
;134;1;2.335.522;32;8.806.143;9.640.112;0;0;8.806.143;9.640.112;
;135;1;2.337.195;32;8.806.143;9.640.112;0;0;8.806.143;9.640.112;
;136;1;2.338.892;32;8.806.143;9.640.112;0;0;8.806.143;9.640.112;
;137;1;2.496.887;33;8.890.954;1.017.724;0;0;8.890.954;1.017.724;
;138;1;2.498.682;33;8.890.954;1.017.724;0;0;8.890.954;1.017.724;
;139;1;2.500.305;33;8.890.954;101.609;0;-0.163475;8.890.954;1.017.724;
;140;1;2.527.673;34;9.025.237;5.738.835;0;0;9.025.237;5.738.835;
;141;1;2.528.967;34;9.025.237;5.738.835;0;0;9.025.237;5.738.835;
;142;1;2.530.542;34;901.382;5.727.418;-0.1141663;-0.1141701;9.025.237;5.738.835;
;143;1;2.532.227;34;9.003.585;5.717.183;-0.1023483;-0.1023521;9.025.237;5.738.835;
;144;1;2.534.277;34;8.993.433;5.707.031;-0.1015244;-0.1015205;9.025.237;5.738.835;
;145;1;2.555.664;35;9.145.384;1.526.587;0;0;9.145.384;1.526.587;
;146;1;2.557.544;35;9.145.384;1.526.587;0;0;9.145.384;1.526.587;
;147;1;2.559.167;35;9.128.137;1.502.271;-0.1724701;-0.2431536;9.145.384;1.526.587;
;148;1;2.561.023;35;9.117.749;1.498.316;-0.1038818;-0.03954792;9.145.384;1.526.587;
;149;1;2.710.742;36;9.018.169;9.625.977;0;0;9.018.169;9.625.977;
;150;1;2.712.085;36;9.018.169;9.625.977;0;0;9.018.169;9.625.977;
;151;1;2.713.843;36;9.004.943;9.618.909;-0.1322632;-0.07067108;9.018.169;9.625.977;
;152;1;2.715.601;36;8.994.634;9.609.509;-0.1030884;-0.09400177;9.018.169;9.625.977;
;153;1;273.252;37;918.779;5.604.552;0;0;918.779;5.604.552;
;154;1;2.733.899;37;918.779;5.604.552;0;0;918.779;5.604.552;
;155;1;2.735.657;37;9.174.603;5.591.365;-0.1318741;-0.1318626;918.779;5.604.552;
;156;1;2.737.415;37;9.173.655;5.581.041;-0.009475708;-0.103241;918.779;5.604.552;
;157;1;2.739.038;37;9.173.655;5.583.349;0;0.02307892;918.779;5.604.552;
;158;1;2.755.872;38;1.315.974;5.830.713;0;0;1.315.974;5.830.713;
;159;1;275.752;38;1.315.974;5.830.713;0;0;1.315.974;5.830.713;
;160;1;2.759.314;38;1.315.974;5.823.645;0;-0.07067871;1.315.974;5.830.713;
;161;1;2.760.828;38;1.315.974;5.823.645;0;0;1.315.974;5.830.713;
;162;1;2.915.503;39;1.295.478;5.526.809;0;0;1.295.478;5.526.809;
;163;1;2.917.163;39;1.294.472;5.516.744;-0.100647;-0.100647;1.295.478;5.526.809;
;164;1;2.919.104;39;129.345;5.519.742;-0.1021729;0.02997589;1.295.478;5.526.809;
;165;1;2.935.608;40;9.315.005;5.540.944;0;0;9.315.005;5.540.944;
;166;1;2.937.402;40;9.315.005;5.540.944;0;0;9.315.005;5.540.944;
;167;1;293.894;40;928.109;5.550.834;-0.3391571;0.09890366;9.315.005;5.540.944;
;168;1;2.940.918;40;9.253.262;5.561.215;-0.2782822;0.1038094;9.315.005;5.540.944;
;169;1;2.942.322;40;9.232.478;5.562.146;-0.20784;0.009311676;9.315.005;5.540.944;
;170;1;2.957.446;41;8.742.535;1.597.262;0;0;8.742.535;1.597.262;
;171;1;2.959.216;41;8.742.535;1.597.262;0;0;8.742.535;1.597.262;
;172;1;2.960.913;41;8.732.682;1.580.341;-0.09853363;-0.1692095;8.742.535;1.597.262;
;173;1;2.962.598;41;8.722.318;1.569.977;-0.1036377;-0.1036396;8.742.535;1.597.262;
;174;1;296.416;41;8.711.919;1.568.992;-0.1039886;-0.009852409;8.742.535;1.597.262;
;175;1;3.114.868;42;1.318.094;5.654.025;0;0;1.318.094;5.654.025;
;176;1;3.115.784;42;1.318.094;5.654.025;0;0;1.318.094;5.654.025;
;177;1;3.117.126;42;1.317.204;564.512;-0.08903503;-0.08904648;1.318.094;5.654.025;
;178;1;3.118.896;42;1.316.171;5.646.957;-0.1033173;0.01837158;1.318.094;5.654.025;
;179;1;3.135.754;43;8.742.535;575.297;0;0;8.742.535;575.297;
;180;1;3.137.524;43;8.742.535;575.297;0;0;8.742.535;575.297;
;181;1;3.138.965;43;8.742.535;5.736.949;0;-0.1602135;8.742.535;575.297;
;182;1;3.140.771;43;8.742.535;5.731.767;0;-0.05181503;8.742.535;575.297;
;183;1;3.142.346;43;8.742.535;5.731.767;0;0;8.742.535;575.297;
;184;1;3.159.131;44;1.327.989;5.703.497;0;0;1.327.989;5.703.497;
;185;1;316.084;44;1.327.989;5.703.497;0;0;1.327.989;5.703.497;
;186;1;3.162.537;44;1.327.989;5.703.497;0;0;1.327.989;5.703.497;
;187;1;3.317.334;45;1.311.027;5.597.484;0;0;1.311.027;5.597.484;
;188;1;3.318.994;45;1.311.027;5.597.484;0;0;1.311.027;5.597.484;
;189;1;3.320.593;45;1.309.577;5.590.417;-0.1450195;-0.07067108;1.311.027;5.597.484;
;190;1;3.322.424;45;1.307.493;5.590.417;-0.2083435;0;1.311.027;5.597.484;
;191;1;3.340.906;46;9.095.912;5.420.796;0;0;9.095.912;5.420.796;
;192;1;3.342.456;46;9.081.164;5.435.545;-0.1474838;0.1474838;9.095.912;5.420.796;
;193;1;3.344.165;46;9.060.574;5.445.532;-0.2058945;0.0998764;9.095.912;5.420.796;
;194;1;3.345.862;46;9.039.773;5.448.866;-0.2080154;0.03333282;9.095.912;5.420.796;
;195;1;3.347.485;46;9.019.106;5.449.066;-0.206665;0.002002716;9.095.912;5.420.796;
;196;1;3.367.871;47;4.706.976;5.844.848;0;0;4.706.976;5.844.848;
;197;1;3.369.299;47;4.706.976;5.844.848;0;0;4.706.976;5.844.848;
;198;1;3.371.057;47;4.693.691;5.831.564;-0.132843;-0.1328392;4.706.976;5.844.848;
;199;1;3.372.656;47;4.683.296;5.821.169;-0.1039543;-0.1039543;4.706.976;5.844.848;
;200;1;3.547.668;48;8.947.494;1.498.316;0;0;8.947.494;1.498.316;
;201;1;3.549.194;48;8.947.494;1.498.316;0;0;8.947.494;1.498.316;
;202;1;355.083;48;8.947.494;1.498.316;0;0;8.947.494;1.498.316;
;203;1;3.569.263;49;9.011.102;5.887.253;0;0;9.011.102;5.887.253;
;204;1;3.571.106;49;9.011.102;5.887.253;0;0;9.011.102;5.887.253;
;205;1;3.572.681;49;9.011.102;5.902.765;0;0.1551132;9.011.102;5.887.253;
;206;1;3.574.365;49;9.015.794;5.920.214;0.04692078;0.1744995;9.011.102;5.887.253;
;207;1;3.596.216;50;9.081.777;9.717.854;0;0;9.081.777;9.717.854;
;208;1;35.979;50;9.073.932;9.717.854;-0.07845306;0;9.081.777;9.717.854;
;209;1;359.967;50;9.067.641;9.717.854;-0.06290436;0;9.081.777;9.717.854;
;210;1;3.601.245;50;9.067.641;9.717.854;0;0;9.081.777;9.717.854;
;211;1;3.761.377;51;9.237.263;1.561.924;0;0;9.237.263;1.561.924;
;212;1;3.762.622;51;9.237.263;1.561.924;0;0;9.237.263;1.561.924;
;213;1;3.764.417;51;9.237.263;1.561.924;0;0;9.237.263;1.561.924;
;214;1;378.634;52;9.258.465;6.120.481;0;0;9.258.465;6.120.481;
;215;1;3.788.037;52;9.250.045;6.112.061;-0.084198;-0.08420563;9.258.465;6.120.481;
;216;1;3.789.563;52;9.251.398;6.102.813;0.01352692;-0.09247971;9.258.465;6.120.481;
;217;1;3.791.187;52;9.251.398;6.102.813;0;0;9.258.465;6.120.481;
;218;1;3.813.135;53;918.779;9.929.881;0;0;918.779;9.929.881;
;219;1;3.815.112;53;918.779;9.929.881;0;0;918.779;9.929.881;
;220;1;3.816.382;53;9.173.431;9.922.813;-0.1435852;-0.07067871;918.779;9.929.881;
;221;1;3.818.115;53;9.173.431;9.922.813;0;0;918.779;9.929.881;
;222;1;3.976.196;54;1.320.215;5.908.456;0;0;1.320.215;5.908.456;
;223;1;3.977.856;54;1.319.361;5.899.913;-0.08540344;-0.08542633;1.320.215;5.908.456;
;224;1;3.979.541;54;1.318.318;589.432;-0.104248;-0.05593109;1.320.215;5.908.456;
;225;1;3.981.152;54;1.317.294;5.886.312;-0.1024628;-0.08008194;1.320.215;5.908.456;
;226;1;3.998.157;55;9.067.641;578.124;0;0;9.067.641;578.124;
;227;1;3.999.683;55;9.067.641;5.772.683;0;-0.08556747;9.067.641;578.124;
;228;1;4.001.318;55;9.062.855;5.762.317;-0.04786682;-0.1036568;9.067.641;578.124;
;229;1;4.002.991;55;9.052.579;5.752.043;-0.1027527;-0.1027451;9.067.641;578.124;
;230;1;4.004.675;55;9.042.179;5.741.642;-0.1040039;-0.1040039;9.067.641;578.124;
;231;1;4.024.719;56;9.201.925;1.724.477;0;0;9.201.925;1.724.477;
;232;1;4.026.526;56;9.190.644;1.708.982;-0.1128082;-0.1549549;9.201.925;1.724.477;
;233;1;4.028.223;56;9.180.344;1.688.385;-0.1029968;-0.2059689;9.201.925;1.724.477;
;234;1;4.029.993;56;9.169.995;1.682.072;-0.1034927;-0.06312752;9.201.925;1.724.477;
;235;1;4.202.112;57;9.039.371;1.540.722;0;0;9.039.371;1.540.722;
;236;1;4.203.137;57;9.039.371;1.540.722;0;0;9.039.371;1.540.722;
;237;1;4.204.773;57;9.028.799;1.540.722;-0.1057205;0;9.039.371;1.540.722;
;238;1;4.206.555;57;9.032.304;1.540.722;0.03504944;0;9.039.371;1.540.722;
;239;1;4.225.195;58;9.110.047;5.675.227;0;0;9.110.047;5.675.227;
;240;1;4.226.587;58;9.110.047;5.675.227;0;0;9.110.047;5.675.227;
;241;1;4.228.296;58;9.110.047;5.675.227;0;0;9.110.047;5.675.227;
;242;1;4.230.054;58;9.110.047;5.675.227;0;0;9.110.047;5.675.227;
;243;1;4.250.146;59;1.283.464;5.915.523;0;0;1.283.464;5.915.523;
;244;1;425.188;59;1.283.464;5.915.523;0;0;1.283.464;5.915.523;
;245;1;4.253.564;59;1.283.464;5.908.456;0;-0.07067108;1.283.464;5.915.523;
;246;1;4.255.127;59;1.283.464;5.908.456;0;0;1.283.464;5.915.523;
;247;1;4.418.188;60;4.862.461;5.555.079;0;0;4.862.461;5.555.079;
;248;1;4.419.958;60;4.862.461;5.544.613;0;-0.1046638;4.862.461;5.555.079;
;249;1;4.421.704;60;486.905;5.540.944;0.06589127;-0.03668976;4.862.461;5.555.079;
;250;1;4.423.279;60;4.889.154;5.540.944;0.2010384;0;4.862.461;5.555.079;
;251;1;4.440.491;61;9.498.761;5.957.928;0;0;9.498.761;5.957.928;
;252;1;4.441.797;61;9.498.761;5.957.928;0;0;9.498.761;5.957.928;
;253;1;4.443.567;61;9.491.694;5.950.861;-0.07067108;-0.07067871;9.498.761;5.957.928;
;254;1;4.445.142;61;9.491.694;5.950.861;0;0;9.498.761;5.957.928;
;255;1;4.465.637;62;8.855.616;9.590.639;0;0;8.855.616;9.590.639;
;256;1;4.466.968;62;8.855.616;9.590.639;0;0;8.855.616;9.590.639;
;257;1;4.468.762;62;8.855.616;9.580.038;0;-0.1060104;8.855.616;9.590.639;
;258;1;4.470.349;62;8.855.616;9.583.572;0;0.03533936;8.855.616;9.590.639;
;259;1;4.623.425;63;9.286.736;1.003.589;0;0;9.286.736;1.003.589;
;260;1;4.625.208;63;9.286.736;1.003.589;0;0;9.286.736;1.003.589;
;261;1;462.677;63;9.279.668;1.003.589;-0.07067871;0;9.286.736;1.003.589;
;262;1;4.628.918;63;9.279.668;1.002.401;0;-0.1188812;9.286.736;1.003.589;
;263;1;464.845;64;9.336.208;6.071.009;0;0;9.336.208;6.071.009;
;264;1;4.650.293;64;9.324.323;6.059.124;-0.1188507;-0.1188545;9.336.208;6.071.009;
;265;1;4.651.941;64;9.314.034;6.048.835;-0.10289;-0.1028862;9.336.208;6.071.009;
;266;1;4.653.931;64;9.303.645;6.042.738;-0.1038971;-0.06096649;9.336.208;6.071.009;
;267;1;4.672.107;65;5.222.905;5.986.198;0;0;5.222.905;5.986.198;
;268;1;4.673.877;65;3.551.434;801.458;-1.671.471;2.028.382;5.222.905;5.986.198;
;269;1;4.675.464;65;3.551.434;801.458;0;0;5.222.905;5.986.198;
;270;1;4.677.258;65;3.540.668;8.007.349;-0.1076546;-0.0723114;5.222.905;5.986.198;
;271;1;4.842.017;66;8.848.548;1.554.857;0;0;8.848.548;1.554.857;
;272;1;484.364;66;8.848.548;1.554.857;0;0;8.848.548;1.554.857;
;273;1;4.845.227;66;8.837.947;1.544.255;-0.1060104;-0.1060133;8.848.548;1.554.857;
;274;1;4.847.266;66;8.837.947;1.544.255;0;0;8.848.548;1.554.857;
;275;1;4.865.698;67;913.125;5.774.173;0;0;913.125;5.774.173;
;276;1;4.867.102;67;9.123.159;5.774.173;-0.08090973;0;913.125;5.774.173;
;277;1;4.868.762;67;9.112.804;5.774.173;-0.1035538;0;913.125;5.774.173;
;278;1;487.063;67;9.110.047;5.774.173;-0.027565;0;913.125;5.774.173;
;279;1;4.887.256;68;5.286.513;5.555.079;0;0;5.286.513;5.555.079;
;280;1;4.888.928;68;5.270.637;5.539.203;-0.1587601;-0.1587601;5.286.513;5.555.079;
;281;1;4.890.662;68;5.242.815;5.518.449;-0.2782173;-0.2075462;5.286.513;5.555.079;
;282;1;4.892.456;68;5.222.184;5.505.246;-0.2063065;-0.1320267;5.286.513;5.555.079;
;283;1;5.036.829;69;9.025.237;98.168;0;0;9.025.237;98.168;
;284;1;5.038.574;69;9.025.237;9.808.743;0;-0.08057404;9.025.237;98.168;
;285;1;5.040.527;69;9.025.237;9.805.475;0;-0.0326767;9.025.237;98.168;
;286;1;5.041.992;69;9.025.237;9.802.665;0;-0.02809906;9.025.237;98.168;
;287;1;5.060.449;70;918.779;5.244.107;0;0;918.779;5.244.107;
;288;1;5.062.207;70;918.779;5.244.107;0;0;918.779;5.244.107;
;289;1;5.063.855;70;9.173.233;5.200.436;-0.1455688;-0.4367104;918.779;5.244.107;
;290;1;5.065.625;70;9.163.054;51.805;-0.1017914;-0.1993637;918.779;5.244.107;
;291;1;5.067.163;70;9.166.587;5.173.595;0.03533173;-0.06904984;918.779;5.244.107;
;292;1;5.085.559;71;1.289.118;6.035.671;0;0;1.289.118;6.035.671;
;293;1;5.087.256;71;1.289.118;6.035.671;0;0;1.289.118;6.035.671;
;294;1;5.089.172;71;1.289.118;6.035.671;0;0;1.289.118;6.035.671;
;295;1;5.090.601;71;1.289.118;6.035.671;0;0;1.289.118;6.035.671;
;296;1;5.252.075;72;8.869.751;1.653.802;0;0;8.869.751;1.653.802;
;297;1;5.253.845;72;8.869.751;1.653.802;0;0;8.869.751;1.653.802;
;298;1;5.255.261;72;8.869.751;1.653.802;0;0;8.869.751;1.653.802;
;299;1;5.272.046;73;9.117.115;5.986.198;0;0;9.117.115;5.986.198;
;300;1;527.384;73;9.117.115;5.986.198;0;0;9.117.115;5.986.198;
;301;1;5.275.537;73;9.117.115;5.986.198;0;0;9.117.115;5.986.198;
;302;1;5.277.075;73;9.117.115;5.986.198;0;0;9.117.115;5.986.198;
;303;1;5.300.635;74;9.258.465;1.512.452;0;0;9.258.465;1.512.452;
;304;1;5.302.332;74;9.258.465;1.502.302;0;-0.1015005;9.258.465;1.512.452;
;305;1;5.304.114;74;9.245.139;1.492.057;-0.1332626;-0.1024418;9.258.465;1.512.452;
;306;1;5.305.847;74;9.244.331;1.491.249;-0.008079529;-0.00808239;9.258.465;1.512.452;
;307;1;5.470.459;75;9.046.439;1.731.545;0;0;9.046.439;1.731.545;
;308;1;5.472.131;75;9.046.439;1.731.545;0;0;9.046.439;1.731.545;
