ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;Potition;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp
;12;1;24;M;R;R;No;L;C;3;7.2;39.99999;18;Center;E;E;No;EE;;;;10;False;1;;12.47119;12.53857;0.4373779;98.52122;73.89091;99.77197;75.81515;1.250748;1.92424;99.57954;75.71893;1.058327;1.828026;0.06738281;;;89.33463;88.63416;178.4807;2019-08-06 11:07:48
;12;1;24;M;R;R;No;L;C;3;7.2;39.99999;18;Goal;E;E;No;EE;;;;11;False;1;;13.14392;13.21118;0.6727295;138.5212;73.89091;137.3909;71.77424;-1.130295;-2.116669;137.1985;71.87045;-1.322723;-2.020454;0.06726074;;;89.3681;88.49302;178.3656;2019-08-06 11:07:49
;12;1;24;M;R;R;No;L;C;4;7.2;-1;18;Outset;N;S;No;NS;;;;12;False;1;;14.9928;15.06006;1.848877;98.52122;113.8909;98.90606;115.0697;0.3848419;1.17878;98.90606;114.9735;0.3848419;1.082565;0.06726074;;;89.23878;88.55499;178.3667;2019-08-06 11:07:51
;12;1;24;M;R;R;No;L;C;4;7.2;40.00001;18;Center;N;S;No;NS;;;;13;False;1;;15.42993;15.49719;0.4371338;98.52122;73.89091;99.19469;74.66061;0.6734772;0.7696991;98.71364;74.85303;0.192421;0.9621201;0.06726074;;;89.1789;88.54016;178.325;2019-08-06 11:07:51
;12;1;24;M;R;R;No;L;C;4;7.2;40;18;Goal;N;S;No;NS;;;;14;False;1;;15.9342;16.00146;0.5042725;98.52122;33.89091;101.0227;32.80833;2.501511;-1.082577;100.9265;32.71212;2.405296;-1.178787;0.06726074;;;89.29526;88.45779;178.3043;2019-08-06 11:07:52
;12;1;24;M;R;R;No;L;C;5;7.2;-1;18;Outset;W;S;No;WS;;;;15;False;1;;17.84924;17.9165;1.915039;58.52121;73.89091;59.07424;75.43031;0.5530281;1.539398;58.97803;75.6891;0.4568214;1.798195;0.06726074;;;89.22801;88.54014;178.3485;2019-08-06 11:07:53
;12;1;24;M;R;R;No;L;C;5;7.2;40.00001;18;Center;W;S;No;WS;;;;16;False;1;;18.21899;18.31982;0.369751;98.52122;73.89091;103.9091;74.46819;5.387871;0.5772781;103.3059;74.46819;4.784706;0.5772781;0.1008301;;;89.32935;88.54795;178.4006;2019-08-06 11:07:54
;12;1;24;M;R;R;No;L;C;5;7.2;40;18;Miss;W;S;Miss;WS;;;;17;False;1;;18.55505;18.62219;0.3360596;98.52122;33.89091;100.6379;24.6303;2.116661;-9.260603;100.4455;24.53409;1.92424;-9.356817;0.06713867;;;89.26163;88.73218;178.5329;2019-08-06 11:07:54
;12;1;24;M;R;R;No;L;C;5;7.2;40;18;Goal;W;S;Miss;WS;;;;18;False;1;;19.32874;19.3623;0.7736816;98.52122;33.89091;95.34621;38.38863;-3.175003;4.497726;95.34621;38.38863;-3.175003;4.497726;0.03356934;;;89.28957;88.51137;178.3505;2019-08-06 11:07:55
;12;1;24;M;R;R;No;L;C;6;7.2;-1;18;Outset;E;E;No;EE;;;;19;False;1;;20.97693;21.07788;1.648193;138.5212;73.89091;140.7583;73.79469;2.237122;-0.09621429;139.6038;74.08334;1.082581;0.1924286;0.1009521;;;89.31863;88.37718;178.2398;2019-08-06 11:07:57
;12;1;24;M;R;R;No;L;C;6;7.2;39.99999;18;Center;E;E;No;EE;;;;20;False;1;;21.31335;21.41382;0.3364258;98.52122;73.89091;97.17424;74.85303;-1.346977;0.9621201;97.93554;74.55185;-0.5856781;0.6609421;0.1004639;;;89.38519;88.37962;178.2668;2019-08-06 11:07:57
;12;1;24;M;R;R;No;L;C;6;7.2;39.99999;18;Goal;E;E;No;EE;;;;21;False;1;;21.64905;21.71631;0.3356934;138.5212;73.89091;135.3705;76.58485;-3.150757;2.693939;135.0818;76.48864;-3.439392;2.597733;0.06726074;;;89.19843;88.82898;178.5807;2019-08-06 11:07:57
;12;1;24;M;R;R;No;L;C;7;7.2;-1;18;Outset;E;E;No;EE;;;;22;False;1;;23.36365;23.43091;1.7146;138.5212;73.89091;142.3939;75.1296;3.872726;1.238693;141.7865;74.66061;3.26532;0.7696991;0.06726074;;;89.26904;88.56608;178.3905;2019-08-06 11:07:59
;12;1;24;M;R;R;No;L;C;7;7.2;39.99999;18;Center;E;E;No;EE;;;;23;False;1;;23.83435;23.90161;0.4707031;98.52122;73.89091;100.9265;72.53442;2.405296;-1.356491;100.9265;72.24747;2.405296;-1.643433;0.06726074;;;89.217;88.46913;178.2803;2019-08-06 11:07:59
;12;1;24;M;R;R;No;L;C;7;7.2;39.99999;18;Goal;E;E;No;EE;;;;24;False;1;;24.20422;24.30505;0.369873;138.5212;73.89091;140.0816;74.94924;1.56044;1.058334;139.9886;74.85303;1.467422;0.9621201;0.1008301;;;89.11922;88.49404;178.2553;2019-08-06 11:08:00
;12;1;24;M;R;R;No;L;C;8;7.2;-1;18;Outset;N;W;No;NW;;;;25;False;1;;26.01917;26.11987;1.814941;98.52122;113.8909;98.425;114.3;-0.09622192;0.4090805;98.32878;114.2038;-0.1924362;0.3128662;0.100708;;;89.27702;88.63818;178.4581;2019-08-06 11:08:02
;12;1;24;M;R;R;No;L;C;8;7.2;40.00001;18;Center;N;W;No;NW;;;;26;False;1;;26.52332;26.62415;0.5041504;98.52122;73.89091;96.69318;74.17954;-1.828033;0.2886353;96.01969;74.08334;-2.501526;0.1924286;0.1008301;;;89.48654;88.81124;178.705;2019-08-06 11:08:02
;12;1;24;M;R;R;No;L;C;8;7.2;40.00001;18;Goal;N;W;No;NW;;;;27;False;1;;27.02747;27.1283;0.5041504;58.52121;73.89091;60.42122;76.68106;1.900005;2.790154;59.99519;76.48864;1.473984;2.597733;0.1008301;;;89.14237;88.76272;178.4945;2019-08-06 11:08:03
;12;1;24;M;R;R;No;L;C;9;7.2;-1;18;Outset;S;E;No;SE;;;;28;False;1;;28.97791;29.04504;1.950439;98.52122;33.89091;97.55909;36.94545;-0.9621277;3.054546;97.46288;36.94545;-1.058342;3.054546;0.06713867;;;89.22049;88.37059;178.1936;2019-08-06 11:08:05
;12;1;24;M;R;R;No;L;C;9;7.2;40;18;Center;S;E;No;SE;;;;29;False;1;;29.41479;29.54932;0.4368896;98.52122;73.89091;100.4455;75.52651;1.92424;1.635605;99.54673;76.20224;1.025513;2.311333;0.1345215;;;89.31738;88.63466;178.4734;2019-08-06 11:08:05
;12;1;24;M;R;R;No;L;C;9;7.2;39.99999;18;Goal;S;E;No;SE;;;;30;False;1;;29.81824;29.91907;0.4034424;138.5212;73.89091;139.3152;75.62273;0.7939453;1.731819;138.6417;75.62273;0.1204529;1.731819;0.1008301;;;89.27711;88.59625;178.4209;2019-08-06 11:08:05
;12;1;24;M;R;R;No;L;C;10;7.2;-1;18;Outset;N;W;No;NW;;;;31;False;1;;31.63452;31.70178;1.816284;98.52122;113.8909;98.32878;115.7336;-0.1924362;1.842705;98.04015;115.7432;-0.4810638;1.852264;0.06726074;;;89.21994;88.55222;178.3554;2019-08-06 11:08:07
;12;1;24;M;R;R;No;L;C;10;7.2;40.00001;18;Center;N;W;No;NW;;;;32;False;1;;32.13818;32.23901;0.5036621;98.52122;73.89091;98.80984;73.31364;0.2886276;-0.5772705;98.32321;73.31364;-0.1980057;-0.5772705;0.1008301;;;89.26846;88.69159;178.5008;2019-08-06 11:08:08
;12;1;24;M;R;R;No;L;C;10;7.2;40.00001;18;Goal;N;W;No;NW;;;;33;False;1;;32.50793;32.60876;0.369751;58.52121;73.89091;55.41818;79.66364;-3.103027;5.772728;54.84091;78.79773;-3.680298;4.906822;0.1008301;;;89.40433;88.32624;178.2233;2019-08-06 11:08:08
;12;1;24;M;R;R;No;L;C;11;7.2;-1;18;Outset;E;S;No;ES;;;;34;False;1;;34.12158;34.22241;1.613647;138.5212;73.89091;138.9303;74.27576;0.4090881;0.3848495;138.7379;74.16832;0.2166595;0.2774124;0.1008301;;;89.34637;88.75594;178.5947;2019-08-06 11:08:10
;12;1;24;M;R;R;No;L;C;11;7.2;39.99999;18;Center;E;S;No;ES;;;;35;False;1;;34.55859;34.65942;0.4370117;98.52122;73.89091;99.09849;76.2;0.5772705;2.30909;98.90606;76.2;0.3848419;2.30909;0.1008301;;;89.26936;88.70023;178.5089;2019-08-06 11:08:10
;12;1;24;M;R;R;No;L;C;11;7.2;40;18;Goal;E;S;No;ES;;;;36;False;1;;34.96265;35.02991;0.4040527;98.52122;33.89091;98.13636;32.42348;-0.3848572;-1.467422;98.23257;32.61591;-0.2886429;-1.274998;0.06726074;;;89.17723;88.5082;178.2962;2019-08-06 11:08:11
;12;1;24;M;R;R;No;L;C;12;7.2;-1;18;Outset;N;S;No;NS;;;;37;False;1;;36.71106;36.7782;1.748413;98.52122;113.8909;99.86818;115.647;1.346962;1.756058;99.45329;115.7732;0.9320755;1.882309;0.06713867;;;89.31075;88.7058;178.5336;2019-08-06 11:08:12
;12;1;24;M;R;R;No;L;C;12;7.2;40.00001;18;Center;N;S;No;NS;;;;38;False;1;;37.14807;37.21521;0.4370117;98.52122;73.89091;99.38712;77.06591;0.8658981;3.175003;99.29091;77.06591;0.7696915;3.175003;0.06713867;;;89.30563;88.56905;178.4093;2019-08-06 11:08:13
;12;1;24;M;R;R;No;L;C;12;7.2;40;18;Goal;N;S;No;NS;;;;39;False;1;;37.58508;37.61865;0.4370117;98.52122;33.89091;98.425;34.925;-0.09622192;1.034092;98.425;34.82879;-0.09622192;0.9378815;0.03356934;;;89.19163;88.54625;178.3364;2019-08-06 11:08:13
;12;1;24;M;R;R;No;L;C;13;7.2;-1;18;Outset;E;S;No;ES;;;;40;False;1;;39.19946;39.26672;1.61438;138.5212;73.89091;139.9886;75.23788;1.467422;1.34697;139.4828;75.04546;0.9616089;1.154549;0.06726074;;;89.21227;88.49474;178.3009;2019-08-06 11:08:15
;12;1;24;M;R;R;No;L;C;13;7.2;39.99999;18;Center;E;S;No;ES;;;;41;False;1;;39.50232;39.63696;0.3028564;98.52122;73.89091;97.55909;77.06591;-0.9621277;3.175003;97.27045;76.28709;-1.250763;2.396179;0.1346436;;;89.27192;88.50171;178.3341;2019-08-06 11:08:15
;12;1;24;M;R;R;No;L;C;13;7.2;40;18;Goal;E;S;No;ES;;;;42;False;1;;39.90552;39.97278;0.4031982;98.52122;33.89091;99.14658;29.00796;0.6253662;-4.882952;98.80984;28.86364;0.2886276;-5.027271;0.06726074;;;89.24101;88.56068;178.3727;2019-08-06 11:08:15
;12;1;24;M;R;R;No;L;C;14;7.2;-1;18;Outset;N;S;No;NS;;;;43;False;1;;41.55432;41.62146;1.648804;98.52122;113.8909;99.86818;114.7683;1.346962;0.8774185;100.253;114.3;1.731812;0.4090805;0.06713867;;;89.28266;88.53708;178.3707;2019-08-06 11:08:17
;12;1;24;M;R;R;No;L;C;14;7.2;40.00001;18;Center;N;S;No;NS;;;;44;False;1;;41.92419;41.99146;0.369873;98.52122;73.89091;101.6962;76.10378;3.174995;2.212875;101.5038;75.70548;2.982567;1.814575;0.06726074;;;89.26516;88.5862;178.4066;2019-08-06 11:08:18
;12;1;24;M;R;R;No;L;C;14;7.2;40;18;Goal;N;S;No;NS;;;;45;False;1;;42.29407;42.32764;0.369873;98.52122;33.89091;100.3492;35.21363;1.828018;1.322727;100.3492;35.02036;1.828018;1.129448;0.03356934;;;89.16525;88.53047;178.3097;2019-08-06 11:08:18
;12;1;24;M;R;R;No;L;C;15;7.2;-1;18;Outset;E;S;No;ES;;;;46;False;1;;43.87439;43.97522;1.580322;138.5212;73.89091;140.5178;75.86326;1.996597;1.972351;138.353;76.48864;-0.1681824;2.597733;0.1008301;;;89.21301;88.53836;178.3399;2019-08-06 11:08:20
;12;1;24;M;R;R;No;L;C;15;7.2;39.99999;18;Center;E;S;No;ES;;;;47;False;1;;44.21057;44.27783;0.3361816;98.52122;73.89091;99.72386;74.51628;1.202644;0.6253738;98.80984;74.27576;0.2886276;0.3848495;0.06726074;;;89.25813;88.59858;178.4143;2019-08-06 11:08:20
;12;1;24;M;R;R;No;L;C;15;7.2;40;18;Goal;E;S;No;ES;;;;48;False;1;;44.51331;44.61414;0.3027344;98.52122;33.89091;101.1189;31.65379;2.597717;-2.23712;100.5417;30.49924;2.020447;-3.391665;0.1008301;;;89.2281;88.40602;178.2289;2019-08-06 11:08:20
;12;1;24;M;R;R;No;L;C;16;7.2;-1;18;Outset;E;N;No;EN;;;;49;False;1;;46.09375;46.16101;1.580444;138.5212;73.89091;142.5864;74.85303;4.065155;0.9621201;141.9129;74.85303;3.391663;0.9621201;0.06726074;;;89.20644;88.66562;178.4474;2019-08-06 11:08:22
;12;1;24;M;R;R;No;L;C;16;7.2;39.99999;18;Center;E;N;No;EN;;;;50;False;1;;46.39636;46.46362;0.3026123;98.52122;73.89091;98.425;74.17954;-0.09622192;0.2886353;98.425;74.08334;-0.09622192;0.1924286;0.06726074;;;89.13503;88.43871;178.215;2019-08-06 11:08:22
;12;1;24;M;R;R;No;L;C;16;7.2;40.00001;18;Goal;E;N;No;EN;;;;51;False;1;;46.73267;46.79993;0.3363037;98.52122;113.8909;98.425;121.3235;-0.09622192;7.432564;98.425;121.3235;-0.09622192;7.432564;0.06726074;;;89.24747;88.59149;178.403;2019-08-06 11:08:22
;12;1;24;M;R;R;No;L;C;17;7.2;-1;18;Outset;W;S;No;WS;;;;52;False;1;;48.54944;48.61658;1.816772;58.52121;73.89091;58.97803;75.31058;0.4568214;1.41967;59.2123;75.02453;0.6910896;1.133621;0.06713867;;;89.29091;88.5466;178.3827;2019-08-06 11:08:24
;12;1;24;M;R;R;No;L;C;17;7.2;40.00001;18;Center;W;S;No;WS;;;;53;False;1;;48.85229;48.95313;0.3028564;98.52122;73.89091;95.15379;76.68106;-3.367432;2.790154;95.34621;76.58485;-3.175003;2.693939;0.1008301;;;89.12527;88.55592;178.3116;2019-08-06 11:08:24
;12;1;24;M;R;R;No;L;C;17;7.2;40;18;Goal;W;S;No;WS;;;;54;False;1;;49.18848;49.25574;0.3361816;98.52122;33.89091;97.27045;40.89015;-1.250763;6.999245;97.27045;40.60152;-1.250763;6.710609;0.06726074;;;89.21429;88.59245;178.3878;2019-08-06 11:08:25
;12;1;24;M;R;R;No;L;C;18;7.2;-1;18;Outset;N;N;No;NN;;;;55;False;1;;51.3064;51.40723;2.11792;98.52122;113.8909;99.57954;119.4955;1.058327;5.604538;99.57954;118.9182;1.058327;5.02726;0.1008301;;;89.28392;88.45537;178.2974;2019-08-06 11:08:27
;12;1;24;M;R;R;No;L;C;18;7.2;40.00001;18;Center;N;N;No;NN;;;;56;False;1;;51.74353;51.8446;0.4371338;98.52122;73.89091;98.90606;74.51179;0.3848419;0.6208801;98.50409;72.64015;-0.01712799;-1.250755;0.1010742;;;89.33986;88.38458;178.2548;2019-08-06 11:08:27
;12;1;24;M;R;R;No;L;C;18;7.2;40.00001;18;Goal;N;N;No;NN;;;;57;False;1;;52.07971;52.14685;0.3361816;98.52122;113.8909;97.70341;112.472;-0.8178101;-1.418945;97.75151;112.472;-0.7697067;-1.418945;0.06713867;;;89.20356;88.48522;178.2885;2019-08-06 11:08:28
;12;1;24;M;R;R;No;L;C;19;7.2;-1;18;Outset;S;S;No;SS;;;;58;False;1;;53.89575;53.9967;1.81604;98.52122;33.89091;95.92348;38.58106;-2.597733;4.690151;95.51529;38.92805;-3.005928;5.037148;0.1009521;;;89.24134;88.45444;178.2782;2019-08-06 11:08:30
;12;1;24;M;R;R;No;L;C;19;7.2;40;18;Center;S;S;No;SS;;;;59;False;1;;54.26575;54.36658;0.3699951;98.52122;73.89091;97.07803;70.23485;-1.443184;-3.656059;96.97473;69.55428;-1.546486;-4.336632;0.1008301;;;89.24962;88.63366;178.441;2019-08-06 11:08:30
;12;1;24;M;R;R;No;L;C;19;7.2;40;18;Goal;S;S;No;SS;;;;60;False;1;;54.60205;54.66931;0.3363037;98.52122;33.89091;97.99204;32.5678;-0.5291748;-1.323105;97.84772;32.90454;-0.6734924;-0.9863625;0.06726074;;;89.22885;88.54408;178.3524;2019-08-06 11:08:30
;12;1;24;M;R;R;No;L;C;20;7.2;-1;18;Outset;W;E;No;WE;;;;61;False;1;;56.51978;56.58704;1.917725;58.52121;73.89091;59.65151;75.33409;1.130302;1.443184;59.74773;75.33409;1.226517;1.443184;0.06726074;;;89.37479;88.48951;178.3652;2019-08-06 11:08:32
;12;1;24;M;R;R;No;L;C;20;7.2;40.00001;18;Center;W;E;No;WE;;;;62;False;1;;56.95679;57.02441;0.4370117;98.52122;73.89091;101.4076;76.48864;2.88636;2.597733;101.6;76.2;3.078781;2.30909;0.06762695;;;89.31173;88.49692;178.3467;2019-08-06 11:08:33
;12;1;24;M;R;R;No;L;C;20;7.2;39.99999;18;Goal;W;E;No;WE;;;;63;False;1;;57.29333;57.3606;0.3365479;138.5212;73.89091;135.178;78.70152;-3.343185;4.810608;135.0818;78.79773;-3.439392;4.906822;0.06726074;;;89.36491;88.57618;178.4408;2019-08-06 11:08:33
;12;1;24;M;R;R;No;L;C;21;7.2;-1;18;Outset;N;W;No;NW;;;;64;False;1;;58.94092;59.04187;1.647583;98.52122;113.8909;99.38712;116.9939;0.8658981;3.10302;98.90606;117.1864;0.3848419;3.295448;0.1009521;;;89.27557;88.72691;178.5351;2019-08-06 11:08:35
;12;1;24;M;R;R;No;L;C;21;7.2;40.00001;18;Center;N;W;No;NW;;;;65;False;1;;59.41174;59.51257;0.4708252;98.52122;73.89091;97.84772;75.4969;-0.6734924;1.605995;97.17424;74.27576;-1.346977;0.3848495;0.1008301;;;89.2414;88.54591;178.3599;2019-08-06 11:08:35
;12;1;24;M;R;R;No;L;C;21;7.2;40.00001;18;Miss;N;W;Miss;NW;;;;66;False;1;;59.81531;59.88257;0.4035645;58.52121;73.89091;52.24318;80.62576;-6.278027;6.734848;52.33939;80.04848;-6.18182;6.157578;0.06726074;;;89.28613;88.45196;178.2952;2019-08-06 11:08:35
;12;1;24;M;R;R;No;L;C;21;7.2;40.00001;18;Goal;N;W;Miss;NW;;;;67;False;1;;60.21875;60.25244;0.4034424;58.52121;73.89091;60.325;76.77727;1.803791;2.88636;60.22878;76.77727;1.707573;2.88636;0.03369141;;;89.3413;88.68253;178.527;2019-08-06 11:08:36
;12;1;24;M;R;R;No;L;C;22;7.2;-1;18;Outset;S;E;No;SE;;;;68;False;1;;62.10181;62.20325;1.883057;98.52122;33.89091;91.40151;35.50227;-7.119705;1.611362;91.40151;34.82879;-7.119705;0.9378815;0.1014404;;;89.25526;88.57364;178.3909;2019-08-06 11:08:38
;12;1;24;M;R;R;No;L;C;22;7.2;40;18;Center;S;E;No;SE;;;;69;False;1;;62.6062;62.74072;0.5043945;98.52122;73.89091;97.36666;71.67803;-1.154556;-2.212875;95.92348;73.98712;-2.597733;0.09621429;0.1345215;;;89.45155;88.64282;178.5362;2019-08-06 11:08:38
;12;1;24;M;R;R;No;L;C;22;7.2;39.99999;18;Goal;S;E;No;SE;;;;70;False;1;;63.00977;63.1106;0.4035645;138.5212;73.89091;139.3152;74.46819;0.7939453;0.5772781;140.3735;73.31364;1.852264;-0.5772705;0.1008301;;;89.14665;88.51888;178.2906;2019-08-06 11:08:39
;12;1;24;M;R;R;No;L;C;23;7.2;-1;18;Outset;E;W;No;EW;;;;71;False;1;;64.65662;64.75745;1.646851;138.5212;73.89091;140.0848;69.94621;1.563629;-3.944695;139.7;69.63356;1.178787;-4.257347;0.1008301;;;89.23323;88.60706;178.4098;2019-08-06 11:08:40
;12;1;24;M;R;R;No;L;C;23;7.2;39.99999;18;Center;E;W;No;EW;;;;72;False;1;;65.05994;65.12708;0.4033203;98.52122;73.89091;97.10831;74.75681;-1.412903;0.8659058;96.87065;74.75681;-1.650566;0.8659058;0.06713867;;;89.33802;88.53509;178.3924;2019-08-06 11:08:41
;12;1;24;M;R;R;No;L;C;23;7.2;40.00001;18;Goal;E;W;No;EW;;;;73;False;1;;65.36243;65.42957;0.3024902;58.52121;73.89091;56.11671;73.79469;-2.404499;-0.09621429;56.43858;74.02597;-2.08263;0.1350632;0.06713867;;;89.32047;88.51205;178.3641;2019-08-06 11:08:41
;12;1;24;M;R;R;No;L;C;24;7.2;-1;18;Outset;N;E;No;NE;;;;74;False;1;;67.31201;67.41284;1.949585;98.52122;113.8909;98.32878;111.7023;-0.1924362;-2.188637;97.84772;113.3379;-0.6734924;-0.5530396;0.1008301;;;89.13493;88.71992;178.4549;2019-08-06 11:08:43
;12;1;24;M;R;R;No;L;C;24;7.2;40.00001;18;Center;N;E;No;NE;;;;75;False;1;;67.64832;67.74866;0.3363037;98.52122;73.89091;96.69318;71.4856;-1.828033;-2.405304;96.40454;71.00454;-2.116676;-2.886368;0.1003418;;;89.10597;88.37041;178.1411;2019-08-06 11:08:43
;12;1;24;M;R;R;No;L;C;24;7.2;39.99999;18;Goal;N;E;No;NE;;;;76;False;1;;67.9502;68.05103;0.3018799;138.5212;73.89091;143.3561;75.33409;4.834854;1.443184;142.7471;74.72516;4.225906;0.8342514;0.1008301;;;89.18909;88.41267;178.2174;2019-08-06 11:08:44
;12;1;24;M;R;R;No;L;C;25;7.2;-1;18;Outset;E;W;No;EW;;;;77;False;1;;69.56458;69.63184;1.61438;138.5212;73.89091;133.6386;76.29621;-4.882584;2.405304;133.5424;75.91136;-4.978775;2.020454;0.06726074;;;89.0937;88.53156;178.2742;2019-08-06 11:08:45
;12;1;24;M;R;R;No;L;C;25;7.2;39.99999;18;Miss;E;W;Miss;EW;;;;78;False;1;;69.6991;69.73279;0.1345215;98.52122;73.89091;135.1015;76.02728;36.58031;2.136375;135.0818;76.00758;36.5606;2.116669;0.03369141;;;89.28429;88.65271;178.4744;2019-08-06 11:08:45
;12;1;24;M;R;R;No;L;C;25;7.2;39.99999;18;Center;E;W;Miss;EW;;;;79;False;1;;70.06909;70.13623;0.3699951;98.52122;73.89091;95.63485;77.64318;-2.886368;3.752274;95.63485;77.21023;-2.886368;3.319321;0.06713867;;;89.29855;88.50577;178.3493;2019-08-06 11:08:46
;12;1;24;M;R;R;No;L;C;25;7.2;40.00001;18;Goal;E;W;Miss;EW;;;;80;False;1;;70.40527;70.5061;0.3361816;58.52121;73.89091;60.42122;73.69849;1.900005;-0.192421;59.65151;73.21742;1.130302;-0.6734848;0.1008301;;;89.45827;88.50836;178.413;2019-08-06 11:08:46
;12;1;24;M;R;R;No;L;C;26;7.2;-1;18;Outset;S;N;No;SN;;;;81;False;1;;72.28735;72.35449;1.88208;98.52122;33.89091;99.09849;32.40702;0.5772705;-1.483891;98.55814;34.45901;0.03691864;0.5681;0.06713867;;;89.2275;88.39867;178.2219;2019-08-06 11:08:48
;12;1;24;M;R;R;No;L;C;26;7.2;40;18;Center;S;N;No;SN;;;;82;False;1;;72.69055;72.72412;0.4031982;98.52122;73.89091;100.4455;75.90521;1.92424;2.014305;100.4455;75.91136;1.92424;2.020454;0.03356934;;;89.24197;88.67514;178.4735;2019-08-06 11:08:48
;12;1;24;M;R;R;No;L;C;26;7.2;40.00001;18;Goal;S;N;No;SN;;;;83;False;1;;72.99329;73.02686;0.3027344;98.52122;113.8909;98.425;116.8015;-0.09622192;2.910599;98.425;116.8977;-0.09622192;3.006805;0.03356934;;;89.31121;88.55202;178.3965;2019-08-06 11:08:49
;12;1;24;M;R;R;No;L;C;27;7.2;-1;18;Outset;S;E;No;SE;;;;84;False;1;;74.90918;74.97632;1.915894;98.52122;33.89091;100.253;32.13485;1.731812;-1.756062;100.253;33.28939;1.731812;-0.6015167;0.06713867;;;89.34536;88.64838;178.4982;2019-08-06 11:08:50
