ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;16;28;M;R;R;no;R;0;7.2;-1;21.6;Outset;S;W;No;SW; ; ; ;0;False;1; ;1.479492;1.513672;1.479492;98.52122;33.89091;100.253;32.23106;1.731812;-1.659847;100.1568;32.13485;1.635597;-1.756062;0.03417969; ; ;89.72696;89.06185;179.0228;2019/08/07 14:42:41;C
 ;12;16;28;M;R;R;no;R;0;7.2;40;21.6;Center;S;W;No;SW; ; ; ;1;False;1; ;2.185547;2.21875;0.7060547;98.52122;73.89091;99.19469;75.91136;0.6734772;2.020454;99.19469;75.91136;0.6734772;2.020454;0.03320313; ; ;89.63455;89.33937;179.2451;2019/08/07 14:42:42;C
 ;12;16;28;M;R;R;no;R;0;7.2;40.00001;21.6;Goal;S;W;No;SW; ; ; ;2;False;1; ;2.689453;2.722656;0.5039063;58.52121;73.89091;59.74773;75.62273;1.226517;1.731819;59.65151;75.43031;1.130302;1.539398;0.03320313; ; ;89.77354;89.33479;179.2972;2019/08/07 14:42:42;C
 ;12;16;28;M;R;R;no;R;1;7.2;-1;21.6;Outset;N;N;No;NN; ; ; ;3;False;1; ;4.405273;4.438477;1.71582;98.52122;113.8909;102.8212;116.1947;4.300011;2.303795;102.7545;116.0318;4.233322;2.140907;0.03320313; ; ;89.80199;89.22115;179.1962;2019/08/07 14:42:44;C
 ;12;16;28;M;R;R;no;R;1;7.2;40.00001;21.6;Center;N;N;No;NN; ; ; ;4;False;1; ;4.942383;5.009766;0.5371094;98.52122;73.89091;97.17424;73.40984;-1.346977;-0.4810638;97.17424;73.50607;-1.346977;-0.3848419;0.06738281; ; ;89.77818;88.93242;178.9096;2019/08/07 14:42:44;C
 ;12;16;28;M;R;R;no;R;1;7.2;40.00001;21.6;Goal;N;N;No;NN; ; ; ;5;False;1; ;5.681641;5.71582;0.7392578;98.52122;113.8909;98.32878;113.3379;-0.1924362;-0.5530396;98.32878;113.3379;-0.1924362;-0.5530396;0.03417969; ; ;89.6578;89.33533;179.2524;2019/08/07 14:42:45;C
 ;12;16;28;M;R;R;no;R;2;7.2;-1;21.6;Outset;N;E;No;NE; ; ; ;6;False;1; ;7.329102;7.363281;1.647461;98.52122;113.8909;98.32878;113.0492;-0.1924362;-0.8416748;98.32878;112.953;-0.1924362;-0.9378891;0.03417969; ; ;89.73463;89.25976;179.2139;2019/08/07 14:42:47;C
 ;12;16;28;M;R;R;no;R;2;7.2;40.00001;21.6;Center;N;E;No;NE; ; ; ;7;False;1; ;7.800781;7.867188;0.4716797;98.52122;73.89091;98.13636;73.50607;-0.3848572;-0.3848419;98.13636;73.50607;-0.3848572;-0.3848419;0.06640625; ; ;89.72811;89.20525;179.1598;2019/08/07 14:42:47;C
 ;12;16;28;M;R;R;no;R;2;7.2;39.99999;21.6;Goal;N;E;No;NE; ; ; ;8;False;1; ;8.304688;8.37207;0.5039063;138.5212;73.89091;138.1606;73.79469;-0.360611;-0.09621429;138.0163;73.69849;-0.5049286;-0.192421;0.06738281; ; ;89.85738;89.47233;179.4536;2019/08/07 14:42:48;C
 ;12;16;28;M;R;R;no;R;3;7.2;-1;21.6;Outset;S;S;No;SS; ; ; ;9;False;1; ;9.952148;9.986328;1.647461;98.52122;33.89091;97.36666;34.73257;-1.154556;0.8416672;97.36666;34.63636;-1.154556;0.7454567;0.03417969; ; ;89.48226;89.07644;178.9411;2019/08/07 14:42:49;C
