ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;2;21;F;R;R;No;R;0;7.2;-1;21.6;Outset;E;S;No;ES; ; ; ;0;False;1; ;6.891602;6.925049;6.891602;138.5212;73.89091;138.2568;75.04546;-0.264389;1.154549;138.2568;75.04546;-0.264389;1.154549;0.03344727; ; ;89.2533;88.49251;178.3176;2019/08/06 11:33:41;C
 ;12;2;21;F;R;R;No;R;0;7.2;39.99999;21.6;Center;E;S;No;ES; ; ; ;1;False;1; ;7.664307;7.731934;0.7727051;98.52122;73.89091;96.59697;71.58182;-1.924248;-2.30909;96.07491;71.4856;-2.446312;-2.405304;0.06762695; ; ;89.21389;88.48431;178.2924;2019/08/06 11:33:41;C
 ;12;2;21;F;R;R;No;R;0;7.2;40;21.6;Goal;E;S;No;ES; ; ; ;2;False;1; ;8.101807;8.135254;0.4375;98.52122;33.89091;101.0227;32.71212;2.501511;-1.178787;101.0227;32.71212;2.501511;-1.178787;0.03344727; ; ;89.12196;88.42757;178.1989;2019/08/06 11:33:42;C
 ;12;2;21;F;R;R;No;R;1;7.2;-1;21.6;Outset;N;N;No;NN; ; ; ;3;False;1; ;9.782471;9.883301;1.680664;98.52122;113.8909;99.96439;114.5886;1.443176;0.6977158;99.48334;114.3962;0.9621201;0.5052948;0.1008301; ; ;89.35314;88.52336;178.3878;2019/08/06 11:33:44;C
 ;12;2;21;F;R;R;No;R;1;7.2;40.00001;21.6;Center;N;N;No;NN; ; ; ;4;False;1; ;10.05151;10.11865;0.269043;98.52122;73.89091;97.84772;77.73939;-0.6734924;3.84848;97.6553;77.23584;-0.8659134;3.344933;0.06713867; ; ;89.19927;88.66774;178.4456;2019/08/06 11:33:44;C
 ;12;2;21;F;R;R;No;R;1;7.2;40.00001;21.6;Goal;N;N;No;NN; ; ; ;5;False;1; ;10.89185;10.92554;0.840332;98.52122;113.8909;97.55909;118.9182;-0.9621277;5.02726;97.55909;118.9182;-0.9621277;5.02726;0.03369141; ; ;89.18687;88.52654;178.3169;2019/08/06 11:33:45;C
 ;12;2;21;F;R;R;No;R;2;7.2;-1;21.6;Outset;N;N;No;NN; ; ; ;6;False;1; ;12.57275;12.63989;1.680908;98.52122;113.8909;99.86818;114.5886;1.346962;0.6977158;99.86818;114.5886;1.346962;0.6977158;0.06713867; ; ;89.14623;88.53931;178.3081;2019/08/06 11:33:46;C
 ;12;2;21;F;R;R;No;R;2;7.2;40.00001;21.6;Center;N;N;No;NN; ; ; ;7;False;1; ;12.90845;12.97559;0.3356934;98.52122;73.89091;98.04015;69.27273;-0.4810638;-4.618179;98.04015;69.27273;-0.4810638;-4.618179;0.06713867; ; ;89.13447;88.51709;178.283;2019/08/06 11:33:47;C
 ;12;2;21;F;R;R;No;R;2;7.2;40.00001;21.6;Goal;N;N;No;NN; ; ; ;8;False;1; ;13.78223;13.81592;0.8737793;98.52122;113.8909;97.55909;114.7811;-0.9621277;0.8901443;97.55909;114.7811;-0.9621277;0.8901443;0.03369141; ; ;89.35065;88.57549;178.4344;2019/08/06 11:33:48;C
 ;12;2;21;F;R;R;No;R;3;7.2;-1;21.6;Outset;N;S;No;NS; ; ; ;9;False;1; ;15.46313;15.49658;1.680908;98.52122;113.8909;99.96439;116.128;1.443176;2.237106;99.96439;116.128;1.443176;2.237106;0.03344727; ; ;89.08889;88.57719;178.3104;2019/08/06 11:33:49;C
 ;12;2;21;F;R;R;No;R;3;7.2;40.00001;21.6;Center;N;S;No;NS; ; ; ;10;False;1; ;15.69897;15.76636;0.2358398;98.52122;73.89091;99.09849;75.71893;0.5772705;1.828026;98.95416;75.57462;0.4329453;1.683708;0.06738281; ; ;89.27966;88.53149;178.3642;2019/08/06 11:33:50;C
 ;12;2;21;F;R;R;No;R;3;7.2;40;21.6;Goal;N;S;No;NS; ; ; ;11;False;1; ;16.00146;16.06885;0.3024902;98.52122;33.89091;100.4455;36.84924;1.92424;2.958336;100.3492;36.84924;1.828018;2.958336;0.06738281; ; ;89.38339;88.66393;178.5283;2019/08/06 11:33:50;C
 ;12;2;21;F;R;R;No;R;4;7.2;-1;21.6;Outset;W;W;No;WW; ; ; ;12;False;1; ;17.7832;17.85034;1.781738;58.52121;73.89091;55.51439;73.79469;-3.006817;-0.09621429;57.22462;74.59144;-1.296585;0.700531;0.06713867; ; ;89.23901;88.5886;178.3965;2019/08/06 11:33:52;C
 ;12;2;21;F;R;R;No;R;4;7.2;40.00001;21.6;Miss;W;W;Miss;WW; ; ; ;13;False;1; ;17.98486;18.052;0.2016602;98.52122;73.89091;109.5856;82.06894;11.06439;8.178032;109.3716;81.97272;10.85036;8.081818;0.06713867; ; ;89.14233;88.27737;178.0755;2019/08/06 11:33:52;C
 ;12;2;21;F;R;R;No;R;4;7.2;40.00001;21.6;Center;W;W;Miss;WW; ; ; ;14;False;1; ;18.25366;18.28735;0.2687988;98.52122;73.89091;99.86818;76.68106;1.346962;2.790154;99.77197;76.58485;1.250748;2.693939;0.03369141; ; ;89.0516;88.26999;178.0268;2019/08/06 11:33:52;C
 ;12;2;21;F;R;R;No;R;4;7.2;40.00001;21.6;Goal;W;W;Miss;WW; ; ; ;15;False;1; ;19.26221;19.2959;1.008545;58.52121;73.89091;55.61061;73.98712;-2.910603;0.09621429;55.61061;73.98712;-2.910603;0.09621429;0.03369141; ; ;88.78613;88.22263;177.8474;2019/08/06 11:33:53;C
 ;12;2;21;F;R;R;No;R;5;7.2;-1;21.6;Outset;N;W;No;NW; ; ; ;16;False;1; ;20.94287;20.97656;1.680664;98.52122;113.8909;99.38712;115.1659;0.8658981;1.274994;99.29091;115.1659;0.7696915;1.274994;0.03369141; ; ;89.04778;88.32645;178.0745;2019/08/06 11:33:55;C
