ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;18;25;F;L;L;no;L;0;7.2;-1;21.6;Outset;N;N;No;NN; ; ; ;0;True;1; ;1.076172;1.142578;1.076172;98.52122;113.8909;95.82727;113.7227;-2.693947;-0.1681976;95.92348;112.6644;-2.597733;-1.226524;0.06640625; ; ;65.58549;95.10616;154.9879;2019/08/07 15:45:03;S
 ;12;18;25;F;L;L;no;L;0;7.2;40.00001;21.6;Center;N;N;No;NN; ; ; ;1;True;1; ;1.277344;1.344727;0.2011719;98.52122;73.89091;96.21212;80.62576;-2.309097;6.734848;96.35644;80.28901;-2.16478;6.398102;0.06738281; ; ;67.92522;92.63924;157.7513;2019/08/07 15:45:03;S
 ;12;18;25;F;L;L;no;L;0;7.2;40.00001;21.6;Goal;N;N;No;NN; ; ; ;2;True;1; ;1.546875;1.613281;0.2695313;98.52122;113.8909;99.96439;115.4545;1.443176;1.563629;99.96439;115.3583;1.443176;1.467415;0.06640625; ; ;68.02402;94.58275;157.5019;2019/08/07 15:45:03;S
 ;12;18;25;F;L;L;no;L;1;7.2;-1;21.6;Outset;N;W;No;NW; ; ; ;3;True;1; ;3.261719;3.294922;1.714844;98.52122;113.8909;101.5421;115.2621;3.020859;1.371208;101.4076;115.0697;2.88636;1.17878;0.03320313; ; ;68.43344;94.63036;157.8927;2019/08/07 15:45:05;S
 ;12;18;25;F;L;L;no;L;1;7.2;40.00001;21.6;Center;N;W;No;NW; ; ; ;4;True;1; ;3.462891;3.564453;0.2011719;98.52122;73.89091;100.9265;75.91136;2.405296;2.020454;97.36666;73.31364;-1.154556;-0.5772705;0.1015625; ; ;68.93338;92.80771;158.7292;2019/08/07 15:45:05;S
 ;12;18;25;F;L;L;no;L;1;7.2;40.00001;21.6;Miss;N;W;Miss;NW; ; ; ;5;True;1; ;3.665039;3.732422;0.2021484;58.52121;73.89091;47.52879;71.10076;-10.99242;-2.790146;47.33636;70.98455;-11.18484;-2.906357;0.06738281; ; ;68.916;94.00085;158.5038;2019/08/07 15:45:05;S
 ;12;18;25;F;L;L;no;L;1;7.2;40.00001;21.6;Goal;N;W;Miss;NW; ; ; ;6;True;1; ;4.404297;4.438477;0.7392578;58.52121;73.89091;53.59015;75.62273;-4.931057;1.731819;53.68636;75.43031;-4.83485;1.539398;0.03417969; ; ;70.64095;95.70196;159.7537;2019/08/07 15:45:06;S
 ;12;18;25;F;L;L;no;L;2;7.2;-1;21.6;Outset;W;S;No;WS; ; ; ;7;True;1; ;6.085938;6.119141;1.681641;58.52121;73.89091;56.95758;76.48864;-1.563633;2.597733;56.86136;76.39243;-1.659851;2.501518;0.03320313; ; ;68.1638;94.99719;157.5413;2019/08/07 15:45:08;S
 ;12;18;25;F;L;L;no;L;2;7.2;40.00001;21.6;Center;W;S;No;WS; ; ; ;8;True;1; ;6.321289;6.388672;0.2353516;98.52122;73.89091;96.78939;73.12122;-1.731827;-0.7696915;96.45764;72.5108;-2.063576;-1.380104;0.06738281; ; ;68.30615;93.38652;158.0166;2019/08/07 15:45:08;S
 ;12;18;25;F;L;L;no;L;2;7.2;40;21.6;Goal;W;S;No;WS; ; ; ;9;True;1; ;6.522461;6.624023;0.2011719;98.52122;33.89091;93.13333;30.9803;-5.387886;-2.910604;93.56115;30.9803;-4.960068;-2.910604;0.1015625; ; ;69.07347;92.39229;158.9243;2019/08/07 15:45:08;S
