ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;9;38;M;R;R;no;R;0;21.6;-1;21.6;Outset;E;S;No;ES; ; ; ;0;False;1; ;1.275879;1.376953;1.275879;138.5212;73.89091;140.4697;79.08636;1.948486;5.19545;139.986;79.18522;1.464767;5.294312;0.1010742; ; ;89.5153;89.0446;178.9286;2019/08/07 11:08:33;C
 ;12;9;38;M;R;R;no;R;0;21.6;39.99999;21.6;Center;E;S;No;ES; ; ; ;1;False;1; ;1.51123;1.578125;0.2353516;98.52122;73.89091;104.0053;72.64015;5.484085;-1.250755;104.0053;72.2553;5.484085;-1.635605;0.06689453; ; ;89.72474;89.12479;179.0827;2019/08/07 11:08:33;C
 ;12;9;38;M;R;R;no;R;0;21.6;40;21.6;Goal;E;S;No;ES; ; ; ;2;False;1; ;1.779785;1.84668;0.2685547;98.52122;33.89091;96.11591;40.60152;-2.405304;6.710609;95.91296;40.31288;-2.608253;6.42197;0.06689453; ; ;89.50326;88.9855;178.8703;2019/08/07 11:08:33;C
 ;12;9;38;M;R;R;no;R;1;21.6;-1;21.6;Outset;S;E;No;SE; ; ; ;3;False;1; ;3.458496;3.525879;1.678711;98.52122;33.89091;97.94393;38.38863;-0.5772858;4.497726;98.61329;39.34455;0.09207153;5.453648;0.06738281; ; ;89.49756;88.65533;178.5645;2019/08/07 11:08:35;C
 ;12;9;38;M;R;R;no;R;1;21.6;40;21.6;Center;S;E;No;SE; ; ; ;4;False;1; ;3.693848;3.727051;0.2353516;98.52122;73.89091;103.428;76.2;4.906807;2.30909;103.5296;76.2;5.008423;2.30909;0.03320313; ; ;89.62007;88.94308;178.8769;2019/08/07 11:08:35;C
 ;12;9;38;M;R;R;no;R;1;21.6;39.99999;21.6;Goal;S;E;No;SE; ; ; ;5;False;1; ;3.89502;3.962402;0.2011719;138.5212;73.89091;134.0235;70.13864;-4.497726;-3.752266;133.9273;70.04242;-4.593933;-3.848488;0.06738281; ; ;89.47141;88.94278;178.8182;2019/08/07 11:08:35;C
 ;12;9;38;M;R;R;no;R;2;21.6;-1;21.6;Outset;S;S;No;SS; ; ; ;6;False;1; ;5.541016;5.574707;1.645996;98.52122;33.89091;100.7341;33.28939;2.212868;-0.6015167;100.7341;33.39278;2.212868;-0.498127;0.03369141; ; ;89.52573;88.8305;178.7379;2019/08/07 11:08:37;C
 ;12;9;38;M;R;R;no;R;2;21.6;40;21.6;Center;S;S;No;SS; ; ; ;7;False;1; ;5.708984;5.776367;0.1679688;98.52122;73.89091;99.57954;74.46819;1.058327;0.5772781;99.67576;74.56439;1.154541;0.6734848;0.06738281; ; ;89.52983;88.89367;178.7978;2019/08/07 11:08:37;C
 ;12;9;38;M;R;R;no;R;2;21.6;40;21.6;Goal;S;S;No;SS; ; ; ;8;False;1; ;6.212891;6.246582;0.5039063;98.52122;33.89091;99.19469;34.63636;0.6734772;0.7454567;99.08909;34.63636;0.5678711;0.7454567;0.03369141; ; ;89.4497;88.99448;178.8536;2019/08/07 11:08:38;C
 ;12;9;38;M;R;R;no;R;3;21.6;-1;21.6;Outset;S;S;No;SS; ; ; ;9;False;1; ;7.858398;7.925293;1.645508;98.52122;33.89091;102.947;36.07954;4.425758;2.188637;102.5621;36.46439;4.040909;2.573486;0.06689453; ; ;89.70496;89.02131;178.9778;2019/08/07 11:08:39;C
 ;12;9;38;M;R;R;no;R;3;21.6;40;21.6;Center;S;S;No;SS; ; ; ;10;False;1; ;8.060059;8.126953;0.2016602;98.52122;73.89091;95.05757;74.46819;-3.463646;0.5772781;95.05757;74.27576;-3.463646;0.3848495;0.06689453; ; ;89.67413;89.05072;178.9963;2019/08/07 11:08:39;C
 ;12;9;38;M;R;R;no;R;3;21.6;40;21.6;Goal;S;S;No;SS; ; ; ;11;False;1; ;8.26123;8.328613;0.2011719;98.52122;33.89091;95.15379;33.28939;-3.367432;-0.6015167;94.86515;33.00076;-3.656067;-0.890152;0.06738281; ; ;89.64724;88.86246;178.8091;2019/08/07 11:08:40;C
 ;12;9;38;M;R;R;no;R;4;21.6;-1;21.6;Outset;E;W;No;EW; ; ; ;12;False;1; ;9.940918;9.974609;1.679688;138.5212;73.89091;137.4871;72.44772;-1.034088;-1.443184;137.3909;72.44772;-1.130295;-1.443184;0.03369141; ; ;89.4565;88.93471;178.804;2019/08/07 11:08:41;C
 ;12;9;38;M;R;R;no;R;4;21.6;39.99999;21.6;Center;E;W;No;EW; ; ; ;13;False;1; ;10.10889;10.20947;0.1679688;98.52122;73.89091;101.8886;75.91136;3.367416;2.020454;101.6962;75.43031;3.174995;1.539398;0.1005859; ; ;89.93679;89.17131;179.1687;2019/08/07 11:08:41;C
 ;12;9;38;M;R;R;no;R;4;21.6;40.00001;21.6;Goal;E;W;No;EW; ; ; ;14;False;1; ;10.30957;10.37695;0.2006836;58.52121;73.89091;61.86439;72.06288;3.343182;-1.828026;61.47954;72.40307;2.958332;-1.487839;0.06738281; ; ;89.43336;89.03459;178.8806;2019/08/07 11:08:42;C
 ;12;9;38;M;R;R;no;R;5;21.6;-1;21.6;Outset;W;E;No;WE; ; ; ;15;False;1; ;11.98877;12.05615;1.679199;58.52121;73.89091;55.61061;74.37196;-2.910603;0.4810562;56.60786;74.67231;-1.913353;0.7814026;0.06738281; ; ;89.49191;89.06847;178.9389;2019/08/07 11:08:43;C
 ;12;9;38;M;R;R;no;R;5;21.6;40.00001;21.6;Center;W;E;No;WE; ; ; ;16;False;1; ;12.15674;12.22412;0.1679688;98.52122;73.89091;94.4803;78.12424;-4.040916;4.23333;96.35163;78.23042;-2.169586;4.339508;0.06738281; ; ;89.76678;89.37809;179.3356;2019/08/07 11:08:43;C
 ;12;9;38;M;R;R;no;R;5;21.6;39.99999;21.6;Miss;W;E;Miss;WE; ; ; ;17;False;1; ;12.42529;12.45898;0.2685547;138.5212;73.89091;151.2455;92.26743;12.72424;18.37652;151.2455;92.26743;12.72424;18.37652;0.03369141; ; ;89.76894;89.51553;179.4633;2019/08/07 11:08:44;C
 ;12;9;38;M;R;R;no;R;5;21.6;39.99999;21.6;Goal;W;E;Miss;WE; ; ; ;18;False;1; ;13.76855;13.83594;1.343262;138.5212;73.89091;140.1811;75.52651;1.659851;1.635605;140.2773;75.23788;1.756073;1.34697;0.06738281; ; ;89.58714;89.42198;179.2895;2019/08/07 11:08:45;C
 ;12;9;38;M;R;R;no;R;6;21.6;-1;21.6;Outset;N;S;No;NS; ; ; ;19;False;1; ;15.48145;15.51514;1.712891;98.52122;113.8909;100.9265;115.1659;2.405296;1.274994;100.9265;115.1659;2.405296;1.274994;0.03369141; ; ;89.54584;89.31503;179.1781;2019/08/07 11:08:47;C
 ;12;9;38;M;R;R;no;R;6;21.6;40.00001;21.6;Center;N;S;No;NS; ; ; ;20;False;1; ;15.75;15.81738;0.2685547;98.52122;73.89091;99.48334;77.93182;0.9621201;4.040909;99.29091;77.54697;0.7696915;3.656059;0.06738281; ; ;89.71942;88.99689;178.9583;2019/08/07 11:08:47;C
 ;12;9;38;M;R;R;no;R;6;21.6;40;21.6;Goal;N;S;No;NS; ; ; ;21;False;1; ;16.05225;16.11963;0.3022461;98.52122;33.89091;97.6553;33.77045;-0.8659134;-0.1204529;97.33585;33.67424;-1.185364;-0.2166634;0.06738281; ; ;89.48053;88.9971;178.8705;2019/08/07 11:08:47;C
 ;12;9;38;M;R;R;no;R;7;21.6;-1;21.6;Outset;S;E;No;SE; ; ; ;22;False;1; ;17.73145;17.76514;1.679199;98.52122;33.89091;104.1015;35.98333;5.580299;2.092426;101.8886;38.38863;3.367416;4.497726;0.03369141; ; ;89.44833;89.18322;179.0144;2019/08/07 11:08:49;C
 ;12;9;38;M;R;R;no;R;7;21.6;40;21.6;Center;S;E;No;SE; ; ; ;23;False;1; ;17.9668;18.06787;0.2353516;98.52122;73.89091;99.86818;74.37196;1.346962;0.4810562;104.5826;79.56742;6.061348;5.676514;0.1010742; ; ;89.63279;88.9343;178.8727;2019/08/07 11:08:49;C
 ;12;9;38;M;R;R;no;R;7;21.6;39.99999;21.6;Goal;S;E;No;SE; ; ; ;24;False;1; ;18.23584;18.30273;0.269043;138.5212;73.89091;140.0848;72.35151;1.563629;-1.539398;141.6242;75.04546;3.103027;1.154549;0.06689453; ; ;89.61742;89.17222;179.0883;2019/08/07 11:08:50;C
