ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;6;25;M;R;R;No;R;0;21.6;-1;18;Outset;S;S;No;SS; ; ; ;0;False;1; ;1.546387;1.613663;1.546387;98.52122;33.89091;100.253;36.36818;1.731812;2.477272;100.253;36.1465;1.731812;2.255592;0.067276; ; ;88.93566;88.79468;178.3918;06-08-2019 14:30:50;C
 ;12;6;25;M;R;R;No;R;0;21.6;40;18;Center;S;S;No;SS; ; ; ;1;False;1; ;2.185379;2.252655;0.6389923;98.52122;73.89091;99.77197;77.64318;1.250748;3.752274;99.77197;77.64318;1.250748;3.752274;0.067276; ; ;89.066;88.17391;177.9487;06-08-2019 14:30:51;C
 ;12;6;25;M;R;R;No;R;0;21.6;40;18;Goal;S;S;No;SS; ; ; ;2;False;1; ;2.925262;2.992523;0.7398834;98.52122;33.89091;99.29091;35.50227;0.7696915;1.611362;99.29091;35.50227;0.7696915;1.611362;0.06726074; ; ;88.9329;88.34306;178.0289;06-08-2019 14:30:51;C
 ;12;6;25;M;R;R;No;R;1;21.6;-1;18;Outset;N;N;No;NN; ; ; ;3;False;1; ;4.505814;4.606705;1.580551;98.52122;113.8909;99.57954;114.5886;1.058327;0.6977158;99.38712;114.7323;0.8658981;0.8414078;0.1008911; ; ;89.11524;88.44804;178.2135;06-08-2019 14:30:53;C
 ;12;6;25;M;R;R;No;R;1;21.6;40.00001;18;Center;N;N;No;NN; ; ; ;4;False;1; ;5.178467;5.245728;0.6726532;98.52122;73.89091;97.84772;74.27576;-0.6734924;0.3848495;97.6553;74.27576;-0.8659134;0.3848495;0.06726074; ; ;88.93531;88.42048;178.0949;06-08-2019 14:30:54;C
 ;12;6;25;M;R;R;No;R;1;21.6;40.00001;18;Goal;N;N;No;NN; ; ; ;5;False;1; ;5.851089;5.918335;0.6726227;98.52122;113.8909;98.23257;114.4924;-0.2886429;0.6015167;98.23257;114.4924;-0.2886429;0.6015167;0.06724548; ; ;89.134;88.40983;178.1892;06-08-2019 14:30:54;C
 ;12;6;25;M;R;R;No;R;2;21.6;-1;18;Outset;W;E;No;WE; ; ; ;6;False;1; ;7.533615;7.634506;1.682526;58.52121;73.89091;56.28409;79.75985;-2.237122;5.868942;56.09166;79.18257;-2.429546;5.291664;0.1008911; ; ;88.84081;88.34189;177.9768;06-08-2019 14:30:56;C
 ;12;6;25;M;R;R;No;R;2;21.6;40.00001;18;Center;W;E;No;WE; ; ; ;7;False;1; ;8.206238;8.273514;0.6726227;98.52122;73.89091;99.09849;76.39243;0.5772705;2.501518;99.09849;76.29621;0.5772705;2.405304;0.067276; ; ;89.05087;88.49535;178.2209;06-08-2019 14:30:57;C
 ;12;6;25;M;R;R;No;R;2;21.6;39.99999;18;Goal;W;E;No;WE; ; ; ;8;False;1; ;8.845245;8.87886;0.6390076;138.5212;73.89091;138.8341;74.08334;0.3128815;0.1924286;138.8341;74.08334;0.3128815;0.1924286;0.03361511; ; ;89.07377;88.52635;178.2593;06-08-2019 14:30:57;C
 ;12;6;25;M;R;R;No;R;3;21.6;-1;18;Outset;E;N;No;EN; ; ; ;9;False;1; ;10.49306;10.56032;1.647812;138.5212;73.89091;139.6038;78.31667;1.082581;4.425758;139.3152;77.93182;0.7939453;4.040909;0.06726074; ; ;89.32668;88.26738;178.141;06-08-2019 14:30:59;C
 ;12;6;25;M;R;R;No;R;3;21.6;39.99999;18;Center;E;N;No;EN; ; ; ;10;False;1; ;11.19931;11.23294;0.7062531;98.52122;73.89091;97.60719;75.86326;-0.9140244;1.972351;97.46288;75.91136;-1.058342;2.020454;0.03363037; ; ;89.09384;88.4545;178.2082;06-08-2019 14:31:00;C
 ;12;6;25;M;R;R;No;R;3;21.6;40.00001;18;Goal;E;N;No;EN; ; ; ;11;False;1; ;11.80469;11.87196;0.6053772;98.52122;113.8909;96.69318;115.0697;-1.828033;1.17878;96.59697;115.0697;-1.924248;1.17878;0.067276; ; ;89.1294;88.42015;178.196;06-08-2019 14:31:00;C
 ;12;6;25;M;R;R;No;R;4;21.6;-1;18;Outset;N;W;No;NW; ; ; ;12;False;1; ;13.35208;13.38573;1.547394;98.52122;113.8909;96.40454;116.2242;-2.116676;2.333321;96.40454;116.2242;-2.116676;2.333321;0.03364563; ; ;89.17078;88.50307;178.2887;06-08-2019 14:31:02;C
 ;12;6;25;M;R;R;No;R;4;21.6;40.00001;18;Center;N;W;No;NW; ; ; ;13;False;1; ;14.05901;14.12636;0.7069244;98.52122;73.89091;96.30833;73.69849;-2.212883;-0.192421;96.00463;73.60227;-2.516586;-0.2886353;0.06735229; ; ;88.99369;88.40949;178.1178;06-08-2019 14:31:03;C
 ;12;6;25;M;R;R;No;R;4;21.6;40.00001;18;Goal;N;W;No;NW; ; ; ;14;False;1; ;14.73221;14.76585;0.6732025;58.52121;73.89091;57.05378;73.31364;-1.467426;-0.5772705;56.95758;73.31364;-1.563633;-0.5772705;0.03364563; ; ;89.16456;88.42101;178.2136;06-08-2019 14:31:03;C
 ;12;6;25;M;R;R;No;R;5;21.6;-1;18;Outset;N;W;No;NW; ; ; ;15;False;1; ;16.34618;16.44707;1.613968;98.52122;113.8909;101.4076;113.6265;2.88636;-0.2643967;101.0227;113.0492;2.501511;-0.8416748;0.1008911; ; ;89.0101;88.36407;178.0878;06-08-2019 14:31:05;C
 ;12;6;25;M;R;R;No;R;5;21.6;40.00001;18;Center;N;W;No;NW; ; ; ;16;False;1; ;17.0188;17.08606;0.6726227;98.52122;73.89091;98.425;77.06591;-0.09622192;3.175003;98.23257;76.9697;-0.2886429;3.078789;0.06726074; ; ;88.9738;88.49576;178.179;06-08-2019 14:31:05;C
 ;12;6;25;M;R;R;No;R;5;21.6;40.00001;18;Goal;N;W;No;NW; ; ; ;17;False;1; ;17.62416;17.69142;0.6053619;58.52121;73.89091;57.53485;75.9412;-0.9863625;2.050293;57.43864;75.91136;-1.082573;2.020454;0.06726074; ; ;88.95997;88.33297;178.0351;06-08-2019 14:31:06;C
 ;12;6;25;M;R;R;No;R;6;21.6;-1;18;Outset;S;N;No;SN; ; ; ;18;False;1; ;19.37285;19.44012;1.748688;98.52122;33.89091;99.2365;33.13878;0.7152863;-0.7521286;98.90606;33.00076;0.3848419;-0.890152;0.067276; ; ;89.05441;88.36084;178.1075;06-08-2019 14:31:08;C
 ;12;6;25;M;R;R;No;R;6;21.6;40;18;Center;S;N;No;SN; ; ; ;19;False;1; ;20.01196;20.04559;0.6391144;98.52122;73.89091;99.86818;76.00758;1.346962;2.116669;99.77197;75.91136;1.250748;2.020454;0.03363037; ; ;89.08572;88.4034;178.16;06-08-2019 14:31:08;C
 ;12;6;25;M;R;R;No;R;6;21.6;40.00001;18;Goal;S;N;No;SN; ; ; ;20;False;1; ;20.58441;20.6517;0.5724487;98.52122;113.8909;95.92348;111.3174;-2.597733;-2.573486;95.92348;111.4136;-2.597733;-2.477287;0.06729126; ; ;88.98408;88.42271;178.1237;06-08-2019 14:31:09;C
 ;12;6;25;M;R;R;No;R;7;21.6;-1;18;Outset;W;S;No;WS; ; ; ;21;False;1; ;22.19897;22.26624;1.614563;58.52121;73.89091;60.80606;76.10378;2.284851;2.212875;60.70985;75.91136;2.188637;2.020454;0.06726074; ; ;89.17608;88.39462;178.1955;06-08-2019 14:31:11;C
 ;12;6;25;M;R;R;No;R;7;21.6;40.00001;18;Center;W;S;No;WS; ; ; ;22;False;1; ;22.83733;22.90456;0.6383514;98.52122;73.89091;98.71364;74.56439;0.192421;0.6734848;98.425;74.46819;-0.09622192;0.5772781;0.06723022; ; ;88.96086;88.29816;178.0059;06-08-2019 14:31:11;C
 ;12;6;25;M;R;R;No;R;7;21.6;40;18;Goal;W;S;No;WS; ; ; ;23;False;1; ;23.50981;23.57704;0.6724854;98.52122;33.89091;101.4076;34.63636;2.88636;0.7454567;101.3114;34.54015;2.790138;0.6492424;0.06723022; ; ;89.15322;88.42627;178.2128;06-08-2019 14:31:12;C
