ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;6;25;M;R;R;No;R;0;21.6;-1;18;Outset;W;S;No;WS; ; ; ;0;False;1; ;1.650024;1.717346;1.650024;58.52121;73.89091;59.5553;72.83257;1.034092;-1.058334;59.45909;72.73636;0.9378777;-1.154549;0.06732178; ; ;75.06805;85.86462;164.4801;06-08-2019 14:39:34;S
 ;12;6;25;M;R;R;No;R;0;21.6;40.00001;18;Center;W;S;No;WS; ; ; ;1;False;1; ;2.255798;2.28949;0.6057739;98.52122;73.89091;102.4659;71.96667;3.944695;-1.92424;102.4659;71.96667;3.944695;-1.92424;0.03369141; ; ;77.46203;86.61269;166.9981;06-08-2019 14:39:35;S
 ;12;6;25;M;R;R;No;R;0;21.6;40;18;Goal;W;S;No;WS; ; ; ;2;False;1; ;2.861633;2.928894;0.605835;98.52122;33.89091;100.6379;32.80833;2.116661;-1.082577;100.6379;32.80833;2.116661;-1.082577;0.06726074; ; ;78.37198;86.27696;167.7746;06-08-2019 14:39:35;S
 ;12;6;25;M;R;R;No;R;1;21.6;-1;18;Outset;E;W;No;EW; ; ; ;3;False;1; ;4.543091;4.576721;1.681458;138.5212;73.89091;139.3727;74.46819;0.8515167;0.5772781;139.1808;74.46819;0.6595459;0.5772781;0.03363037; ; ;76.5772;86.66779;166.1547;06-08-2019 14:39:37;S
 ;12;6;25;M;R;R;No;R;1;21.6;39.99999;18;Center;E;W;No;EW; ; ; ;4;False;1; ;5.148621;5.215881;0.6055298;98.52122;73.89091;96.78939;72.2553;-1.731827;-1.635605;96.78939;72.2553;-1.731827;-1.635605;0.06726074; ; ;75.64172;85.945;165.0563;06-08-2019 14:39:38;S
 ;12;6;25;M;R;R;No;R;1;21.6;40.00001;18;Goal;E;W;No;EW; ; ; ;5;False;1; ;5.75415;5.821411;0.6055298;58.52121;73.89091;56.76515;73.12122;-1.756058;-0.7696915;56.76515;73.12122;-1.756058;-0.7696915;0.06726074; ; ;75.28963;86.04124;164.7429;06-08-2019 14:39:38;S
 ;12;6;25;M;R;R;No;R;2;21.6;-1;18;Outset;E;W;No;EW; ; ; ;6;False;1; ;7.369263;7.436584;1.615112;138.5212;73.89091;138.4492;78.79773;-0.07197571;4.906822;137.9434;78.6053;-0.5778351;4.714394;0.06732178; ; ;77.72991;85.40469;166.8724;06-08-2019 14:39:40;S
 ;12;6;25;M;R;R;No;R;2;21.6;39.99999;18;Center;E;W;No;EW; ; ; ;7;False;1; ;7.942078;8.04303;0.5728149;98.52122;73.89091;98.32022;75.71893;-0.2009964;1.828026;97.84101;75.72565;-0.6802063;1.834747;0.1009521; ; ;76.64459;86.25318;166.1101;06-08-2019 14:39:40;S
 ;12;6;25;M;R;R;No;R;2;21.6;40.00001;18;Goal;E;W;No;EW; ; ; ;8;False;1; ;8.547729;8.615051;0.6056519;58.52121;73.89091;58.68939;75.43031;0.1681824;1.539398;58.68939;75.33409;0.1681824;1.443184;0.06732178; ; ;73.69418;85.61296;163.0823;06-08-2019 14:39:41;S
 ;12;6;25;M;R;R;No;R;3;21.6;-1;18;Outset;E;S;No;ES; ; ; ;9;False;1; ;10.09546;10.16272;1.547729;138.5212;73.89091;137.3909;72.44772;-1.130295;-1.443184;136.9937;72.55634;-1.527557;-1.334564;0.06726074; ; ;75.74606;85.82919;165.1234;06-08-2019 14:39:43;S
 ;12;6;25;M;R;R;No;R;3;21.6;39.99999;18;Center;E;S;No;ES; ; ; ;10;False;1; ;10.66748;10.73474;0.5720215;98.52122;73.89091;99.67576;75.14166;1.154541;1.250755;99.67576;75.14166;1.154541;1.250755;0.06726074; ; ;75.98609;86.14303;165.444;06-08-2019 14:39:43;S
