ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;Potition;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp
;12;13;23;M;R;R;No;R;S;6;21.6;40;21.6;Goal;N;S;No;NS;;;;20;False;1;;16.03418;16.10352;0.2685547;98.52122;33.89091;106.4106;32.03864;7.889389;-1.852272;106.3144;32.13485;7.793175;-1.756062;0.06933594;;;80.99127;86.86476;170.4527;2019-08-07 13:11:23
;12;13;23;M;R;R;No;R;S;7;21.6;-1;21.6;Outset;S;S;No;SS;;;;21;False;1;;17.75098;17.81836;1.716797;98.52122;33.89091;100.8303;30.49924;2.309082;-3.391665;101.1189;30.78788;2.597717;-3.103027;0.06738281;;;79.38097;90.35637;169.3749;2019-08-07 13:11:25
;12;13;23;M;R;R;No;R;S;7;21.6;40;21.6;Center;S;S;No;SS;;;;22;False;1;;18.12109;18.18848;0.3701172;98.52122;73.89091;100.6379;75.23788;2.116661;1.34697;100.4455;74.75681;1.92424;0.8659058;0.06738281;;;79.69481;89.60653;169.6871;2019-08-07 13:11:25
;12;13;23;M;R;R;No;R;S;7;21.6;40;21.6;Goal;S;S;No;SS;;;;23;False;1;;18.49023;18.55762;0.3691406;98.52122;33.89091;100.1568;32.32727;1.635597;-1.563637;100.7341;32.80833;2.212868;-1.082577;0.06738281;;;81.17316;90.58073;171.1538;2019-08-07 13:11:26
;12;13;23;M;R;R;No;R;S;8;21.6;-1;21.6;Outset;N;S;No;NS;;;;24;False;1;;20.1377;20.20508;1.647461;98.52122;113.8909;97.55909;112.3396;-0.9621277;-1.551308;97.55909;112.1833;-0.9621277;-1.707588;0.06738281;;;78.80157;88.96087;168.7522;2019-08-07 13:11:27
;12;13;23;M;R;R;No;R;S;8;21.6;40.00001;21.6;Center;N;S;No;NS;;;;25;False;1;;20.47363;20.54102;0.3359375;98.52122;73.89091;99.09849;72.92879;0.5772705;-0.9621201;99.19469;72.92879;0.6734772;-0.9621201;0.06738281;;;80.0032;90.11301;170.0026;2019-08-07 13:11:28
;12;13;23;M;R;R;No;R;S;8;21.6;40;21.6;Goal;N;S;No;NS;;;;26;False;1;;20.77637;20.84375;0.3027344;98.52122;33.89091;102.5621;33.96288;4.040909;0.07197189;102.4659;33.86667;3.944695;-0.02423859;0.06738281;;;80.95007;89.21859;170.9158;2019-08-07 13:11:28
;12;13;23;M;R;R;No;R;S;9;21.6;-1;21.6;Outset;S;W;No;SW;;;;27;False;1;;22.42383;22.49121;1.647461;98.52122;33.89091;99.48334;33.48182;0.9621201;-0.4090881;99.48334;33.57803;0.9621201;-0.3128777;0.06738281;;;80.68643;89.22495;170.6537;2019-08-07 13:11:30
;12;13;23;M;R;R;No;R;S;9;21.6;40;21.6;Center;S;W;No;SW;;;;28;False;1;;22.75977;22.79297;0.3359375;98.52122;73.89091;100.0606;73.69849;1.539391;-0.192421;100.0606;73.60227;1.539391;-0.2886353;0.03320313;;;79.40092;90.78619;169.3711;2019-08-07 13:11:30
;12;13;23;M;R;R;No;R;S;9;21.6;40.00001;21.6;Goal;S;W;No;SW;;;;29;False;1;;22.99414;23.0957;0.234375;58.52121;73.89091;62.34546;75.04546;3.824245;1.154549;62.24924;74.46819;3.728031;0.5772781;0.1015625;;;78.52601;89.73238;168.5228;2019-08-07 13:11:30
;12;13;23;M;R;R;No;R;S;10;21.6;-1;21.6;Outset;S;S;No;SS;;;;30;False;1;;24.6416;24.70898;1.647461;98.52122;33.89091;101.8886;33.19318;3.367416;-0.6977272;101.6962;33.28939;3.174995;-0.6015167;0.06738281;;;78.92319;88.88091;168.8654;2019-08-07 13:11:32
;12;13;23;M;R;R;No;R;S;10;21.6;40;21.6;Center;S;S;No;SS;;;;31;False;1;;24.97852;25.0459;0.3369141;98.52122;73.89091;99.77197;72.15909;1.250748;-1.731819;99.77197;72.15909;1.250748;-1.731819;0.06738281;;;78.07953;89.31851;168.0595;2019-08-07 13:11:32
;12;13;23;M;R;R;No;R;S;10;21.6;40;21.6;Goal;S;S;No;SS;;;;32;False;1;;25.24707;25.31445;0.2685547;98.52122;33.89091;101.0227;34.54015;2.501511;0.6492424;100.9265;34.34773;2.405296;0.4568214;0.06738281;;;81.39275;88.88532;171.3198;2019-08-07 13:11:33
;12;13;23;M;R;R;No;R;S;11;21.6;-1;21.6;Outset;E;N;No;EN;;;;33;False;1;;26.99512;27.0625;1.748047;138.5212;73.89091;138.7379;75.62273;0.2166595;1.731819;138.5257;75.62273;0.00453186;1.731819;0.06738281;;;78.96696;91.90449;168.7997;2019-08-07 13:11:34
;12;13;23;M;R;R;No;R;S;11;21.6;39.99999;21.6;Center;E;N;No;EN;;;;34;False;1;;27.26367;27.33105;0.2685547;98.52122;73.89091;98.32878;73.31364;-0.1924362;-0.5772705;98.61742;73.69849;0.09620667;-0.192421;0.06738281;;;78.93431;88.23522;168.7909;2019-08-07 13:11:35
;12;13;23;M;R;R;No;R;S;11;21.6;40.00001;21.6;Goal;E;N;No;EN;;;;35;False;1;;27.63281;27.7002;0.3691406;98.52122;113.8909;99.77197;113.7227;1.250748;-0.1681976;99.86818;113.4341;1.346962;-0.4568253;0.06738281;;;75.41344;89.17328;165.389;2019-08-07 13:11:35
;12;13;23;M;R;R;No;R;S;12;21.6;-1;21.6;Outset;W;S;No;WS;;;;36;False;1;;29.41504;29.48145;1.782227;58.52121;73.89091;58.20834;71.77424;-0.3128738;-2.116669;59.45909;72.54394;0.9378777;-1.34697;0.06640625;;;78.39217;89.22408;168.3655;2019-08-07 13:11:37
;12;13;23;M;R;R;No;R;S;12;21.6;40.00001;21.6;Center;W;S;No;WS;;;;37;False;1;;29.78418;29.85156;0.3691406;98.52122;73.89091;101.0227;73.50607;2.501511;-0.3848419;100.9265;73.11864;2.405296;-0.7722702;0.06738281;;;79.12827;89.65333;169.1226;2019-08-07 13:11:37
;12;13;23;M;R;R;No;R;S;12;21.6;40;21.6;Goal;W;S;No;WS;;;;38;False;1;;30.01953;30.12012;0.2353516;98.52122;33.89091;102.3697;36.75303;3.84848;2.862125;102.2735;36.65682;3.752266;2.765911;0.1005859;;;78.31957;88.48708;168.2192;2019-08-07 13:11:37
;12;13;23;M;R;R;No;R;S;13;21.6;-1;21.6;Outset;W;W;No;WW;;;;39;False;1;;31.69922;31.80078;1.679688;58.52121;73.89091;59.26666;72.83257;0.7454529;-1.058334;60.22878;73.12122;1.707573;-0.7696915;0.1015625;;;76.41057;90.11346;166.4101;2019-08-07 13:11:39
;12;13;23;M;R;R;No;R;S;13;21.6;40.00001;21.6;Center;W;W;No;WW;;;;40;False;1;;32.00195;32.06934;0.3027344;98.52122;73.89091;98.71364;74.9991;0.192421;1.108192;98.71364;74.85303;0.192421;0.9621201;0.06738281;;;78.70229;89.76643;168.6998;2019-08-07 13:11:39
;12;13;23;M;R;R;No;R;S;13;21.6;40.00001;21.6;Goal;W;W;No;WW;;;;41;False;1;;32.27148;32.33887;0.2695313;58.52121;73.89091;58.30454;77.16212;-0.2166672;3.27121;58.41418;76.9697;-0.1070251;3.078789;0.06738281;;;77.49728;90.37025;167.4916;2019-08-07 13:11:40
;12;13;23;M;R;R;No;R;S;14;21.6;-1;21.6;Outset;E;W;No;EW;;;;42;False;1;;33.81738;33.91797;1.545898;138.5212;73.89091;138.2568;75.23788;-0.264389;1.34697;137.5833;74.56439;-0.9378815;0.6734848;0.1005859;;;82.00781;89.71221;172.0026;2019-08-07 13:11:41
;12;13;23;M;R;R;No;R;S;14;21.6;39.99999;21.6;Center;E;W;No;EW;;;;43;False;1;;34.12012;34.2207;0.3027344;98.52122;73.89091;100.5417;75.43031;2.020447;1.539398;100.1568;74.94924;1.635597;1.058334;0.1005859;;;80.12149;90.80883;170.0877;2019-08-07 13:11:41
;12;13;23;M;R;R;No;R;S;14;21.6;40.00001;21.6;Goal;E;W;No;EW;;;;44;False;1;;34.45605;34.52344;0.3359375;58.52121;73.89091;59.26666;77.23943;0.7454529;3.348518;60.325;77.16212;1.803791;3.27121;0.06738281;;;76.8543;90.30941;166.8505;2019-08-07 13:11:42
;12;13;23;M;R;R;No;R;S;15;21.6;-1;21.6;Outset;S;N;No;SN;;;;45;False;1;;36.13574;36.20313;1.679688;98.52122;33.89091;97.936;34.72464;-0.5852127;0.8337288;98.04015;35.02121;-0.4810638;1.130302;0.06738281;;;81.6239;88.6385;171.5124;2019-08-07 13:11:43
;12;13;23;M;R;R;No;R;S;15;21.6;40;21.6;Center;S;N;No;SN;;;;46;False;1;;36.40527;36.47168;0.2695313;98.52122;73.89091;96.40454;71.4856;-2.116676;-2.405304;96.59697;71.77424;-1.924248;-2.116669;0.06640625;;;76.70079;89.40408;166.687;2019-08-07 13:11:44
;12;13;23;M;R;R;No;R;S;15;21.6;40.00001;21.6;Goal;S;N;No;SN;;;;47;False;1;;36.70703;36.77441;0.3017578;98.52122;113.8909;97.25242;117.457;-1.268799;3.566048;97.36666;117.1864;-1.154556;3.295448;0.06738281;;;78.75436;88.47073;168.6481;2019-08-07 13:11:44
;12;13;23;M;R;R;No;R;S;16;21.6;-1;21.6;Outset;W;N;No;WN;;;;48;False;1;;38.3877;38.4209;1.680664;58.52121;73.89091;54.93712;72.06288;-3.584091;-1.828026;56.83996;72.38572;-1.681252;-1.505188;0.03320313;;;77.49883;86.96578;167.1242;2019-08-07 13:11:46
;12;13;23;M;R;R;No;R;S;16;21.6;40.00001;21.6;Center;W;N;No;WN;;;;49;False;1;;38.72363;38.79102;0.3359375;98.52122;73.89091;103.6205;73.21539;5.099236;-0.6755142;103.6205;73.31364;5.099236;-0.5772705;0.06738281;;;78.33125;88.94405;168.2822;2019-08-07 13:11:46
;12;13;23;M;R;R;No;R;S;16;21.6;40.00001;21.6;Goal;W;N;No;WN;;;;50;False;1;;38.99219;39.05957;0.2685547;98.52122;113.8909;96.50076;114.6848;-2.020462;0.7939301;96.50076;114.582;-2.020462;0.6910706;0.06738281;;;74.44171;89.66787;164.438;2019-08-07 13:11:46
;12;13;23;M;R;R;No;R;S;17;21.6;-1;21.6;Outset;S;E;No;SE;;;;51;False;1;;40.67383;40.70703;1.681641;98.52122;33.89091;98.13636;34.1553;-0.3848572;0.2643967;98.32878;34.63636;-0.1924362;0.7454567;0.03320313;;;79.19479;90.78374;169.1657;2019-08-07 13:11:48
;12;13;23;M;R;R;No;R;S;17;21.6;40;21.6;Center;S;E;No;SE;;;;52;False;1;;40.94141;41.00879;0.2675781;98.52122;73.89091;97.55909;72.44772;-0.9621277;-1.443184;98.0554;72.47559;-0.4658127;-1.415321;0.06738281;;;81.28828;88.03677;171.0664;2019-08-07 13:11:48
;12;13;23;M;R;R;No;R;S;17;21.6;39.99999;21.6;Goal;S;E;No;SE;;;;53;False;1;;41.24414;41.31152;0.3027344;138.5212;73.89091;144.222;71.77424;5.70076;-2.116669;144.1258;71.77424;5.604553;-2.116669;0.06738281;;;81.90099;88.01049;171.657;2019-08-07 13:11:49
;12;13;23;M;R;R;No;R;S;18;21.6;-1;21.6;Outset;N;N;No;NN;;;;54;False;1;;42.8916;42.95898;1.647461;98.52122;113.8909;99.19469;111.5098;0.6734772;-2.381065;99.19469;111.125;0.6734772;-2.765915;0.06738281;;;79.18937;91.09867;169.1323;2019-08-07 13:11:50
;12;13;23;M;R;R;No;R;S;18;21.6;40.00001;21.6;Center;N;N;No;NN;;;;55;False;1;;43.16016;43.22754;0.2685547;98.52122;73.89091;101.7924;71.38939;3.27121;-2.501518;101.6;71.19697;3.078781;-2.693939;0.06738281;;;83.24233;88.84739;173.1438;2019-08-07 13:11:50
;12;13;23;M;R;R;No;R;S;18;21.6;40.00001;21.6;Goal;N;N;No;NN;;;;56;False;1;;43.42871;43.49609;0.2685547;98.52122;113.8909;101.5038;115.0697;2.982567;1.17878;101.6409;114.9326;3.119698;1.041649;0.06738281;;;79.82407;89.51268;169.8122;2019-08-07 13:11:51
;12;13;23;M;R;R;No;R;S;19;21.6;-1;21.6;Outset;S;S;No;SS;;;;57;False;1;;45.00879;45.10938;1.580078;98.52122;33.89091;99.57954;36.75303;1.058327;2.862125;99.81685;37.70221;1.295631;3.811298;0.1005859;;;79.23451;90.05743;169.2343;2019-08-07 13:11:52
;12;13;23;M;R;R;No;R;S;19;21.6;40;21.6;Center;S;S;No;SS;;;;58;False;1;;45.27734;45.37891;0.2685547;98.52122;73.89091;101.2151;71.4856;2.693932;-2.405304;101.0227;71.29318;2.501511;-2.597725;0.1015625;;;78.19386;90.7692;168.1681;2019-08-07 13:11:53
;12;13;23;M;R;R;No;R;S;19;21.6;40;21.6;Goal;S;S;No;SS;;;;59;False;1;;45.54688;45.61426;0.2695313;98.52122;33.89091;103.5242;33.67424;5.003021;-0.2166634;103.3318;33.28939;4.8106;-0.6015167;0.06738281;;;78.90516;89.67057;168.9001;2019-08-07 13:11:53
;12;13;23;M;R;R;No;R;S;20;21.6;-1;21.6;Outset;S;E;No;SE;;;;60;False;1;;47.12695;47.19336;1.580078;98.52122;33.89091;99.57954;34.82879;1.058327;0.9378815;99.57954;35.69469;1.058327;1.803787;0.06640625;;;82.54227;91.03636;172.4698;2019-08-07 13:11:54
;12;13;23;M;R;R;No;R;S;20;21.6;40;21.6;Center;S;E;No;SE;;;;61;False;1;;47.42871;47.49609;0.3017578;98.52122;73.89091;99.43995;74.80965;0.9187317;0.9187393;100.047;74.85303;1.525803;0.9621201;0.06738281;;;80.06913;88.66422;169.9779;2019-08-07 13:11:55
;12;13;23;M;R;R;No;R;S;20;21.6;39.99999;21.6;Goal;S;E;No;SE;;;;62;False;1;;47.66406;47.76563;0.2353516;138.5212;73.89091;138.9303;78.50909;0.4090881;4.618179;138.9303;77.73939;0.4090881;3.84848;0.1015625;;;82.53649;89.56335;172.5236;2019-08-07 13:11:55
;12;13;23;M;R;R;No;R;S;21;21.6;-1;21.6;Outset;W;E;No;WE;;;;63;False;1;;49.34473;49.41211;1.680664;58.52121;73.89091;60.61364;75.33409;2.09243;1.443184;60.325;74.94924;1.803791;1.058334;0.06738281;;;77.7599;89.56116;167.7518;2019-08-07 13:11:57
;12;13;23;M;R;R;No;R;S;21;21.6;40.00001;21.6;Center;W;E;No;WE;;;;64;False;1;;49.64746;49.71484;0.3027344;98.52122;73.89091;101.6678;76.07537;3.146568;2.184464;102.5621;76.10378;4.040909;2.212875;0.06738281;;;81.07481;89.59927;171.0657;2019-08-07 13:11:57
;12;13;23;M;R;R;No;R;S;21;21.6;39.99999;21.6;Goal;W;E;No;WE;;;;65;False;1;;49.91602;49.9834;0.2685547;138.5212;73.89091;137.6795;74.66061;-0.8416748;0.7696991;137.8105;74.04852;-0.7106628;0.1576157;0.06738281;;;83.16132;89.60334;173.1497;2019-08-07 13:11:57
;12;13;23;M;R;R;No;R;S;22;21.6;-1;21.6;Outset;S;W;No;SW;;;;66;False;1;;51.56348;51.63086;1.647461;98.52122;33.89091;98.32878;37.13788;-0.1924362;3.246971;98.32878;39.06212;-0.1924362;5.171211;0.06738281;;;78.22765;90.37666;168.2215;2019-08-07 13:11:59
;12;13;23;M;R;R;No;R;S;22;21.6;40;21.6;Center;S;W;No;SW;;;;67;False;1;;51.83203;51.89941;0.2685547;98.52122;73.89091;97.84772;76.2;-0.6734924;2.30909;97.75151;76.2;-0.7697067;2.30909;0.06738281;;;81.09975;90.40591;171.0903;2019-08-07 13:11:59
;12;13;23;M;R;R;No;R;S;22;21.6;40.00001;21.6;Goal;S;W;No;SW;;;;68;False;1;;52.03516;52.10156;0.203125;58.52121;73.89091;55.32197;75.71893;-3.199242;1.828026;54.93712;75.33409;-3.584091;1.443184;0.06640625;;;79.43809;87.83104;169.2126;2019-08-07 13:11:59
;12;13;23;M;R;R;No;R;S;23;21.6;-1;21.6;Outset;E;W;No;EW;;;;69;False;1;;53.71582;53.74902;1.680664;138.5212;73.89091;134.8894;73.79469;-3.631821;-0.09621429;134.4083;73.40984;-4.112885;-0.4810638;0.03320313;;;81.76415;88.66911;171.6558;2019-08-07 13:12:01
;12;13;23;M;R;R;No;R;S;23;21.6;39.99999;21.6;Center;E;W;No;EW;;;;70;False;1;;54.08496;54.15234;0.3691406;98.52122;73.89091;98.32878;73.12122;-0.1924362;-0.7696915;98.03214;73.025;-0.4890823;-0.8659058;0.06738281;;;80.3541;92.33759;170.0696;2019-08-07 13:12:01
;12;13;23;M;R;R;No;R;S;23;21.6;40.00001;21.6;Goal;E;W;No;EW;;;;71;False;1;;54.35352;54.4209;0.2685547;58.52121;73.89091;56.76515;72.73636;-1.756058;-1.154549;56.87121;72.64015;-1.650002;-1.250755;0.06738281;;;76.89872;89.02982;166.8616;2019-08-07 13:12:02
;12;13;23;M;R;R;No;R;S;24;21.6;-1;21.6;Outset;E;E;No;EE;;;;72;False;1;;56.03418;56.10156;1.680664;138.5212;73.89091;141.2383;71.19588;2.717102;-2.695023;140.9494;71.00454;2.428162;-2.886368;0.06738281;;;80.89586;91.04291;170.8353;2019-08-07 13:12:03
;12;13;23;M;R;R;No;R;S;24;21.6;39.99999;21.6;Center;E;E;No;EE;;;;73;False;1;;56.23633;56.30273;0.2021484;98.52122;73.89091;95.82727;75.71893;-2.693947;1.828026;96.01969;75.62273;-2.501526;1.731819;0.06640625;;;79.40539;88.43713;169.2881;2019-08-07 13:12:04
;12;13;23;M;R;R;No;R;S;24;21.6;39.99999;21.6;Goal;E;E;No;EE;;;;74;False;1;;56.60547;56.63965;0.3691406;138.5212;73.89091;139.0265;72.06288;0.5053101;-1.828026;139.0265;71.82235;0.5053101;-2.068558;0.03417969;;;81.41576;88.55643;171.2934;2019-08-07 13:12:04
;12;13;23;M;R;R;No;R;S;25;21.6;-1;21.6;Outset;W;N;No;WN;;;;75;False;1;;58.32031;58.3877;1.714844;58.52121;73.89091;59.07424;74.08334;0.5530281;0.1924286;59.67737;74.44521;1.156162;0.5542984;0.06738281;;;79.67654;89.96328;169.6765;2019-08-07 13:12:06
;12;13;23;M;R;R;No;R;S;25;21.6;40.00001;21.6;Center;W;N;No;WN;;;;76;False;1;;58.65625;58.72363;0.3359375;98.52122;73.89091;102.5621;74.37196;4.040909;0.4810562;102.3697;74.17954;3.84848;0.2886353;0.06738281;;;79.65609;88.4066;169.5314;2019-08-07 13:12:06
;12;13;23;M;R;R;No;R;S;25;21.6;40.00001;21.6;Goal;W;N;No;WN;;;;77;False;1;;59.02637;59.05957;0.3701172;98.52122;113.8909;99.2747;114.6686;0.753479;0.7777252;99.29091;114.3839;0.7696915;0.4929962;0.03320313;;;79.09316;88.67125;169.0106;2019-08-07 13:12:06
;12;13;23;M;R;R;No;R;S;26;21.6;-1;21.6;Outset;E;S;No;ES;;;;78;False;1;;60.875;60.94141;1.848633;138.5212;73.89091;137.0061;72.92879;-1.515152;-0.9621201;136.9099;72.83257;-1.611359;-1.058334;0.06640625;;;81.00396;90.39674;170.9951;2019-08-07 13:12:08
;12;13;23;M;R;R;No;R;S;26;21.6;39.99999;21.6;Center;E;S;No;ES;;;;79;False;1;;61.14355;61.21094;0.2685547;98.52122;73.89091;98.13636;73.21742;-0.3848572;-0.6734848;97.94393;72.71769;-0.5772858;-1.173218;0.06738281;;;78.3186;91.11197;168.2643;2019-08-07 13:12:08
;12;13;23;M;R;R;No;R;S;26;21.6;40;21.6;Goal;E;S;No;ES;;;;80;False;1;;61.37891;61.44629;0.2353516;98.52122;33.89091;99.29091;31.17273;0.7696915;-2.71818;99.19469;31.17273;0.6734772;-2.71818;0.06738281;;;79.28577;88.96123;169.2343;2019-08-07 13:12:09
;12;13;23;M;R;R;No;R;S;27;21.6;-1;21.6;Outset;W;N;No;WN;;;;81;False;1;;63.09277;63.16016;1.713867;58.52121;73.89091;62.24924;73.79469;3.728031;-0.09621429;62.7303;73.79469;4.209095;-0.09621429;0.06738281;;;77.44683;90.75388;167.4235;2019-08-07 13:12:10
;12;13;23;M;R;R;No;R;S;27;21.6;40.00001;21.6;Center;W;N;No;WN;;;;82;False;1;;63.3623;63.42969;0.2695313;98.52122;73.89091;104.0053;73.50607;5.484085;-0.3848419;104.6788;73.50607;6.157562;-0.3848419;0.06738281;;;80.68023;90;170.6802;2019-08-07 13:12:11
;12;13;23;M;R;R;No;R;S;27;21.6;40.00001;21.6;Goal;W;N;No;WN;;;;83;False;1;;63.66406;63.73145;0.3017578;98.52122;113.8909;101.4076;110.7402;2.88636;-3.150764;101.4076;110.5477;2.88636;-3.343193;0.06738281;;;78.26711;89.46554;168.2546;2019-08-07 13:12:11
;12;13;23;M;R;R;No;R;S;28;21.6;-1;21.6;Outset;E;N;No;EN;;;;84;False;1;;65.27832;65.34473;1.614258;138.5212;73.89091;137.9682;74.66061;-0.5530396;0.7696991;137.6795;74.46819;-0.8416748;0.5772781;0.06640625;;;83.62284;90.85645;173.5651;2019-08-07 13:12:13
;12;13;23;M;R;R;No;R;S;28;21.6;39.99999;21.6;Center;E;N;No;EN;;;;85;False;1;;65.51367;65.58008;0.2353516;98.52122;73.89091;96.50076;72.73636;-2.020462;-1.154549;96.21212;72.15909;-2.309097;-1.731819;0.06640625;;;80.45806;88.37395;170.3179;2019-08-07 13:12:13
;12;13;23;M;R;R;No;R;S;28;21.6;40.00001;21.6;Goal;E;N;No;EN;;;;86;False;1;;65.78223;65.84961;0.2685547;98.52122;113.8909;96.59697;112.1833;-1.924248;-1.707588;98.05822;111.7925;-0.4629974;-2.098457;0.06738281;;;81.38175;90.61012;171.3599;2019-08-07 13:12:13
;12;13;23;M;R;R;No;R;S;29;21.6;-1;21.6;Outset;N;W;No;NW;;;;87;False;1;;67.39551;67.46289;1.613281;98.52122;113.8909;97.46288;111.7985;-1.058342;-2.092438;97.46288;111.3174;-1.058342;-2.573486;0.06738281;;;81.75732;89.31842;171.7288;2019-08-07 13:12:15
;12;13;23;M;R;R;No;R;S;29;21.6;40.00001;21.6;Center;N;W;No;NW;;;;88;False;1;;67.63086;67.69824;0.2353516;98.52122;73.89091;98.61742;70.42727;0.09620667;-3.463638;98.32878;70.04242;-0.1924362;-3.848488;0.06738281;;;81.75666;89.0611;171.7026;2019-08-07 13:12:15
;12;13;23;M;R;R;No;R;S;29;21.6;40.00001;21.6;Goal;N;W;No;NW;;;;89;False;1;;67.86621;67.93359;0.2353516;58.52121;73.89091;58.88182;71.29318;0.3606071;-2.597725;58.78561;71.29318;0.2643967;-2.597725;0.06738281;;;79.27927;88.7239;169.2018;2019-08-07 13:12:15
;12;13;23;M;R;R;No;R;S;30;21.6;-1;21.6;Outset;W;E;No;WE;;;;90;False;1;;69.58008;69.64746;1.713867;58.52121;73.89091;57.72727;73.31364;-0.7939377;-0.5772705;58.49697;73.89091;-0.0242424;0;0.06738281;;;80.31592;89.42421;170.2985;2019-08-07 13:12:17
;12;13;23;M;R;R;No;R;S;30;21.6;40.00001;21.6;Center;W;E;No;WE;;;;91;False;1;;69.84961;69.91602;0.2695313;98.52122;73.89091;102.947;76.29621;4.425758;2.405304;102.947;76.00758;4.425758;2.116669;0.06640625;;;79.03214;90.47515;169.0216;2019-08-07 13:12:17
;12;13;23;M;R;R;No;R;S;30;21.6;39.99999;21.6;Goal;W;E;No;WE;;;;92;False;1;;70.08496;70.18555;0.2353516;138.5212;73.89091;134.9856;76.00758;-3.535599;2.116669;135.8515;75.43031;-2.669693;1.539398;0.1005859;;;83.44953;89.2834;173.41;2019-08-07 13:12:17
;12;13;23;M;R;R;No;R;S;31;21.6;-1;21.6;Outset;N;N;No;NN;;;;93;False;1;;71.66504;71.76563;1.580078;98.52122;113.8909;97.07803;115.1659;-1.443184;1.274994;97.84772;114.0114;-0.6734924;0.1204529;0.1005859;;;80.70551;89.92096;170.7052;2019-08-07 13:12:19
;12;13;23;M;R;R;No;R;S;31;21.6;40.00001;21.6;Center;N;N;No;NN;;;;94;False;1;;71.93359;72.00098;0.2685547;98.52122;73.89091;99.77197;75.91136;1.250748;2.020454;99.68975;75.95335;1.168533;2.062439;0.06738281;;;82.18864;88.37345;172.019;2019-08-07 13:12:19
;12;13;23;M;R;R;No;R;S;31;21.6;40.00001;21.6;Goal;N;N;No;NN;;;;95;False;1;;72.20313;72.26953;0.2695313;98.52122;113.8909;97.84772;119.0908;-0.6734924;5.199867;98.425;118.5333;-0.09622192;4.64241;0.06640625;;;78.21983;90.07948;168.2196;2019-08-07 13:12:19
;12;13;23;M;R;R;No;R;S;32;21.6;-1;21.6;Outset;E;E;No;EE;;;;96;False;1;;73.81641;73.88379;1.613281;138.5212;73.89091;139.2189;73.79469;0.6977234;-0.09621429;139.0048;73.79469;0.4835968;-0.09621429;0.06738281;;;82.25455;91.76382;172.0538;2019-08-07 13:12:21
;12;13;23;M;R;R;No;R;S;32;21.6;39.99999;21.6;Center;E;E;No;EE;;;;97;False;1;;74.05176;74.11914;0.2353516;98.52122;73.89091;100.6379;73.89091;2.116661;0;101.012;74.01562;2.490784;0.1247101;0.06738281;;;80.84594;89.37834;170.8245;2019-08-07 13:12:21
;12;13;23;M;R;R;No;R;S;32;21.6;39.99999;21.6;Goal;E;E;No;EE;;;;98;False;1;;74.32031;74.35449;0.2685547;138.5212;73.89091;140.3735;73.12122;1.852264;-0.7696915;140.3735;73.025;1.852264;-0.8659058;0.03417969;;;84.04684;89.03821;173.9691;2019-08-07 13:12:22
;12;13;23;M;R;R;No;R;S;33;21.6;-1;21.6;Outset;N;E;No;NE;;;;99;False;1;;75.96777;76.03516;1.647461;98.52122;113.8909;98.32878;108.7197;-0.1924362;-5.171219;98.9242;108.1529;0.4029846;-5.738045;0.06738281;;;80.71181;90.63754;170.6896;2019-08-07 13:12:23
;12;13;23;M;R;R;No;R;S;33;21.6;40.00001;21.6;Miss;N;E;Miss;NE;;;;100;False;1;;76.20313;76.2373;0.2353516;98.52122;73.89091;139.3633;108.383;40.84203;34.49205;139.6519;108.4792;41.13067;34.58826;0.03417969;;;82.56828;86.73988;171.8772;2019-08-07 13:12:23
;12;13;23;M;R;R;No;R;S;33;21.6;40.00001;21.6;WrongTarget;N;E;WrongTarget;NE;;;;101;False;1;;76.40527;76.47266;0.2021484;98.52122;73.89091;138.353;74.56439;39.83181;0.6734848;138.7379;73.025;40.21665;-0.8659058;0.06738281;;;84.55202;87.65525;174.0661;2019-08-07 13:12:24
;12;13;23;M;R;R;No;R;S;33;21.6;40.00001;21.6;Center;N;E;WrongTarget;NE;;;;102;False;1;;77.37988;77.41406;0.9746094;98.52122;73.89091;95.81346;74.93544;-2.707756;1.044533;96.01969;75.04546;-2.501526;1.154549;0.03417969;;;83.10124;88.38547;172.913;2019-08-07 13:12:25
;12;13;23;M;R;R;No;R;S;33;21.6;39.99999;21.6;Goal;N;E;WrongTarget;NE;;;;103;False;1;;77.7832;77.85059;0.4033203;138.5212;73.89091;141.528;75.81515;3.006821;1.92424;141.1432;75.43031;2.621964;1.539398;0.06738281;;;82.11233;88.52482;171.9738;2019-08-07 13:12:25
;12;13;23;M;R;R;No;R;S;34;21.6;-1;21.6;Outset;E;N;No;EN;;;;104;False;1;;79.46484;79.53223;1.681641;138.5212;73.89091;138.5455;68.40681;0.02424622;-5.484093;137.9329;69.85972;-0.5883484;-4.031189;0.06738281;;;82.80658;91.02194;172.7336;2019-08-07 13:12:27
