ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;14;21;M;R;R;no;L;0;21.6;-1;21.6;Outset;W;W;No;WW; ; ; ;0;False;1; ;0.8408203;0.9082031;0.8408203;58.52121;73.89091;55.41818;70.81212;-3.103027;-3.078789;55.41818;70.71591;-3.103027;-3.174995;0.06738281; ; ;69.12718;89.46829;159.1198;07-08-2019 14:07:32;S
 ;12;14;21;M;R;R;no;L;0;21.6;40.00001;21.6;Center;W;W;No;WW; ; ; ;1;False;1; ;1.412109;1.512695;0.5712891;98.52122;73.89091;96.40454;73.89091;-2.116676;0;96.30833;73.89091;-2.212883;0;0.1005859; ; ;69.34961;88.50384;159.2905;07-08-2019 14:07:32;S
 ;12;14;21;M;R;R;no;L;0;21.6;40.00001;21.6;Goal;W;W;No;WW; ; ; ;2;False;1; ;1.916992;1.983398;0.5048828;58.52121;73.89091;55.89924;75.43031;-2.621971;1.539398;55.80303;74.94924;-2.718178;1.058334;0.06640625; ; ;67.41512;88.54606;157.3631;07-08-2019 14:07:33;S
 ;12;14;21;M;R;R;no;L;1;21.6;-1;21.6;Outset;E;W;No;EW; ; ; ;3;False;1; ;3.49707;3.597656;1.580078;138.5212;73.89091;134.4083;75.43031;-4.112885;1.539398;134.697;74.94924;-3.824234;1.058334;0.1005859; ; ;69.3639;90.39332;159.3598;07-08-2019 14:07:34;S
 ;12;14;21;M;R;R;no;L;1;21.6;39.99999;21.6;Center;E;W;No;EW; ; ; ;4;False;1; ;4.101563;4.135742;0.6044922;98.52122;73.89091;94.76894;74.85303;-3.752281;0.9621201;94.76894;74.85303;-3.752281;0.9621201;0.03417969; ; ;68.43333;89.79868;158.4323;07-08-2019 14:07:35;S
 ;12;14;21;M;R;R;no;L;1;21.6;40.00001;21.6;Goal;E;W;No;EW; ; ; ;5;False;1; ;4.572266;4.639648;0.4707031;58.52121;73.89091;55.22576;76.68106;-3.295452;2.790154;55.12954;76.48864;-3.391666;2.597733;0.06738281; ; ;70.8475;90.02081;160.8475;07-08-2019 14:07:35;S
 ;12;14;21;M;R;R;no;L;2;21.6;-1;21.6;Outset;E;S;No;ES; ; ; ;6;False;1; ;6.185547;6.25293;1.613281;138.5212;73.89091;134.5045;71.77424;-4.016663;-2.116669;134.4083;71.67803;-4.112885;-2.212875;0.06738281; ; ;68.88884;88.98656;158.8622;07-08-2019 14:07:37;S
 ;12;14;21;M;R;R;no;L;2;21.6;39.99999;21.6;Miss;E;S;Miss;ES; ; ; ;7;False;1; ;6.756836;6.858398;0.5712891;98.52122;73.89091;87.26439;83.65643;-11.25683;9.765526;91.49773;69.17651;-7.023491;-4.714394;0.1015625; ; ;68.63982;90.51422;158.633;07-08-2019 14:07:38;S
 ;12;14;21;M;R;R;no;L;2;21.6;39.99999;21.6;Center;E;S;Miss;ES; ; ; ;8;False;1; ;7.665039;7.731445;0.9082031;98.52122;73.89091;100.4455;72.35151;1.92424;-1.539398;100.3492;72.05962;1.828018;-1.831291;0.06640625; ; ;68.55001;89.58805;158.5457;07-08-2019 14:07:38;S
 ;12;14;21;M;R;R;no;L;2;21.6;40;21.6;Goal;E;S;Miss;ES; ; ; ;9;False;1; ;8.101563;8.135742;0.4365234;98.52122;33.89091;94.67273;32.13485;-3.848488;-1.756062;94.67273;32.13485;-3.848488;-1.756062;0.03417969; ; ;68.46421;90.19915;158.4632;07-08-2019 14:07:39;S
 ;12;14;21;M;R;R;no;L;3;21.6;-1;21.6;Outset;N;E;No;NE; ; ; ;10;False;1; ;9.714844;9.749023;1.613281;98.52122;113.8909;100.8303;113.9152;2.309082;0.02423859;100.8303;113.9152;2.309082;0.02423859;0.03417969; ; ;69.15715;89.36357;159.1465;07-08-2019 14:07:41;S
 ;12;14;21;M;R;R;no;L;3;21.6;40.00001;21.6;Center;N;E;No;NE; ; ; ;11;False;1; ;10.15234;10.25293;0.4375;98.52122;73.89091;98.90606;72.06288;0.3848419;-1.828026;98.80984;71.58182;0.2886276;-2.30909;0.1005859; ; ;68.56518;89.51631;158.5592;07-08-2019 14:07:41;S
 ;12;14;21;M;R;R;no;L;3;21.6;39.99999;21.6;Goal;N;E;No;NE; ; ; ;12;False;1; ;10.75684;10.82422;0.6044922;138.5212;73.89091;140.1811;73.89091;1.659851;0;140.1811;73.57594;1.659851;-0.3149719;0.06738281; ; ;68.87421;88.72889;158.8323;07-08-2019 14:07:42;S
 ;12;14;21;M;R;R;no;L;4;21.6;-1;21.6;Outset;S;W;No;SW; ; ; ;13;False;1; ;12.37109;12.43848;1.614258;98.52122;33.89091;97.55909;32.61591;-0.9621277;-1.274998;97.36666;32.42348;-1.154556;-1.467422;0.06738281; ; ;68.09715;86.35806;157.7652;07-08-2019 14:07:43;S
 ;12;14;21;M;R;R;no;L;4;21.6;40;21.6;Center;S;W;No;SW; ; ; ;14;False;1; ;12.875;12.97656;0.5039063;98.52122;73.89091;98.52122;74.37196;0;0.4810562;98.13636;73.89091;-0.3848572;0;0.1015625; ; ;68.75323;88.43835;158.6903;07-08-2019 14:07:44;S
 ;12;14;21;M;R;R;no;L;4;21.6;40.00001;21.6;Goal;S;W;No;SW; ; ; ;15;False;1; ;13.3125;13.41309;0.4375;58.52121;73.89091;56.18788;70.81212;-2.333332;-3.078789;55.85114;70.81212;-2.670071;-3.078789;0.1005859; ; ;68.92885;88.56453;158.8753;07-08-2019 14:07:44;S
 ;12;14;21;M;R;R;no;L;5;21.6;-1;21.6;Outset;E;W;No;EW; ; ; ;16;False;1; ;14.82422;14.8916;1.511719;138.5212;73.89091;144.222;76.87349;5.70076;2.982582;144.1258;76.48864;5.604553;2.597733;0.06738281; ; ;69.00166;87.39671;158.8256;07-08-2019 14:07:46;S
 ;12;14;21;M;R;R;no;L;5;21.6;39.99999;21.6;Center;E;W;No;EW; ; ; ;17;False;1; ;15.29492;15.3623;0.4707031;98.52122;73.89091;93.61439;72.06288;-4.90683;-1.828026;93.51818;71.87045;-5.003036;-2.020454;0.06738281; ; ;70.73235;86.47183;160.3867;07-08-2019 14:07:46;S
 ;12;14;21;M;R;R;no;L;5;21.6;40.00001;21.6;Goal;E;W;No;EW; ; ; ;18;False;1; ;15.76563;15.86621;0.4707031;58.52121;73.89091;55.32197;72.44772;-3.199242;-1.443184;55.61061;72.44772;-2.910603;-1.443184;0.1005859; ; ;68.93999;88.47471;158.8795;07-08-2019 14:07:47;S
 ;12;14;21;M;R;R;no;L;6;21.6;-1;21.6;Outset;W;E;No;WE; ; ; ;19;False;1; ;17.48047;17.51367;1.714844;58.52121;73.89091;56.47651;77.25833;-2.044697;3.367424;56.47651;77.25833;-2.044697;3.367424;0.03320313; ; ;67.23228;87.43262;157.0716;07-08-2019 14:07:48;S
 ;12;14;21;M;R;R;no;L;6;21.6;40.00001;21.6;Center;W;E;No;WE; ; ; ;20;False;1; ;18.11914;18.18652;0.6386719;98.52122;73.89091;101.3114;71.77424;2.790138;-2.116669;101.3114;71.58182;2.790138;-2.30909;0.06738281; ; ;67.71536;87.8656;157.6023;07-08-2019 14:07:49;S
 ;12;14;21;M;R;R;no;L;6;21.6;39.99999;21.6;Goal;W;E;No;WE; ; ; ;21;False;1; ;18.69043;18.72461;0.5712891;138.5212;73.89091;140.2773;73.98712;1.756073;0.09621429;140.2773;73.98712;1.756073;0.09621429;0.03417969; ; ;67.86526;86.70789;157.5959;07-08-2019 14:07:49;S
 ;12;14;21;M;R;R;no;L;7;21.6;-1;21.6;Outset;S;S;No;SS; ; ; ;22;False;1; ;20.40527;20.43848;1.714844;98.52122;33.89091;98.23257;32.5197;-0.2886429;-1.371212;98.23257;32.5197;-0.2886429;-1.371212;0.03320313; ; ;67.59793;86.69825;157.3295;07-08-2019 14:07:51;S
 ;12;14;21;M;R;R;no;L;7;21.6;40;21.6;Center;S;S;No;SS; ; ; ;23;False;1; ;20.97656;21.00977;0.5712891;98.52122;73.89091;96.01969;72.73636;-2.501526;-1.154549;96.01969;72.73636;-2.501526;-1.154549;0.03320313; ; ;70.86542;88.31926;160.786;07-08-2019 14:07:52;S
 ;12;14;21;M;R;R;no;L;7;21.6;40;21.6;Goal;S;S;No;SS; ; ; ;24;False;1; ;21.48047;21.54785;0.5039063;98.52122;33.89091;97.17424;30.21061;-1.346977;-3.6803;97.07803;29.7046;-1.443184;-4.186308;0.06738281; ; ;71.61005;89.54525;161.604;07-08-2019 14:07:52;S
 ;12;14;21;M;R;R;no;L;8;21.6;-1;21.6;Outset;E;W;No;EW; ; ; ;25;False;1; ;23.06055;23.12793;1.580078;138.5212;73.89091;136.525;72.83257;-1.996216;-1.058334;136.525;72.83257;-1.996216;-1.058334;0.06738281; ; ;70.80746;87.80943;160.6731;07-08-2019 14:07:54;S
 ;12;14;21;M;R;R;no;L;8;21.6;39.99999;21.6;Center;E;W;No;EW; ; ; ;26;False;1; ;23.49805;23.59863;0.4375;98.52122;73.89091;92.26743;73.50607;-6.253792;-0.3848419;92.26743;72.90977;-6.253792;-0.9811325;0.1005859; ; ;69.45399;89.40612;159.4446;07-08-2019 14:07:54;S
 ;12;14;21;M;R;R;no;L;8;21.6;40.00001;21.6;Goal;E;W;No;EW; ; ; ;27;False;1; ;24.06934;24.13672;0.5712891;58.52121;73.89091;57.72727;74.08334;-0.7939377;0.1924286;57.63106;73.89091;-0.8901482;0;0.06738281; ; ;70.01219;88.5898;159.9582;07-08-2019 14:07:55;S
 ;12;14;21;M;R;R;no;L;9;21.6;-1;21.6;Outset;S;W;No;SW; ; ; ;28;False;1; ;25.75098;25.78418;1.681641;98.52122;33.89091;93.80682;29.05606;-4.714401;-4.834848;93.80682;29.05606;-4.714401;-4.834848;0.03320313; ; ;71.20506;87.47576;161.0236;07-08-2019 14:07:57;S
 ;12;14;21;M;R;R;no;L;9;21.6;40;21.6;Center;S;W;No;SW; ; ; ;29;False;1; ;26.32227;26.38965;0.5712891;98.52122;73.89091;95.82727;67.15606;-2.693947;-6.734848;95.82727;67.05984;-2.693947;-6.831062;0.06738281; ; ;68.4734;87.5421;158.3195;07-08-2019 14:07:57;S
 ;12;14;21;M;R;R;no;L;9;21.6;40.00001;21.6;Goal;S;W;No;SW; ; ; ;30;False;1; ;26.89355;26.96094;0.5712891;58.52121;73.89091;55.03333;70.81212;-3.487877;-3.078789;55.03333;70.71591;-3.487877;-3.174995;0.06738281; ; ;69.35474;88.18503;159.2678;07-08-2019 14:07:58;S
 ;12;14;21;M;R;R;no;L;10;21.6;-1;21.6;Outset;S;S;No;SS; ; ; ;31;False;1; ;28.50781;28.5752;1.614258;98.52122;33.89091;95.82727;28.575;-2.693947;-5.315908;95.73106;28.38258;-2.790154;-5.508331;0.06738281; ; ;70.12498;86.86561;159.8586;07-08-2019 14:07:59;S
 ;12;14;21;M;R;R;no;L;10;21.6;40;21.6;Center;S;S;No;SS; ; ; ;32;False;1; ;29.08008;29.11328;0.5722656;98.52122;73.89091;95.25;71.87045;-3.271217;-2.020454;95.25;71.67803;-3.271217;-2.212875;0.03320313; ; ;70.09198;88.03059;159.9865;07-08-2019 14:08:00;S
 ;12;14;21;M;R;R;no;L;10;21.6;40;21.6;Goal;S;S;No;SS; ; ; ;33;False;1; ;29.55078;29.61816;0.4707031;98.52122;33.89091;99.29091;28.86364;0.7696915;-5.027271;99.19469;28.86364;0.6734772;-5.027271;0.06738281; ; ;70.50148;87.36023;160.3091;07-08-2019 14:08:00;S
 ;12;14;21;M;R;R;no;L;11;21.6;-1;21.6;Outset;N;N;No;NN; ; ; ;34;False;1; ;31.09766;31.19824;1.546875;98.52122;113.8909;99.09849;112.5682;0.5772705;-1.322739;98.01681;112.9647;-0.5044098;-0.9262161;0.1005859; ; ;67.96218;87.9214;157.854;07-08-2019 14:08:02;S
 ;12;14;21;M;R;R;no;L;11;21.6;40.00001;21.6;Center;N;N;No;NN; ; ; ;35;False;1; ;31.73535;31.80273;0.6376953;98.52122;73.89091;95.44242;71.4856;-3.078796;-2.405304;95.53864;71.4856;-2.982582;-2.405304;0.06738281; ; ;67.7095;88.43652;157.6488;07-08-2019 14:08:03;S
 ;12;14;21;M;R;R;no;L;11;21.6;40.00001;21.6;Goal;N;N;No;NN; ; ; ;36;False;1; ;32.27344;32.34082;0.5380859;98.52122;113.8909;95.92348;113.8189;-2.597733;-0.07198334;95.82727;113.5303;-2.693947;-0.360611;0.06738281; ; ;67.57407;87.38329;157.4052;07-08-2019 14:08:03;S
 ;12;14;21;M;R;R;no;L;12;21.6;-1;21.6;Outset;N;W;No;NW; ; ; ;37;False;1; ;33.8877;33.98926;1.614258;98.52122;113.8909;98.90606;117.2826;0.3848419;3.391655;99.00227;116.6091;0.4810562;2.71817;0.1015625; ; ;67.40715;87.86084;157.2948;07-08-2019 14:08:05;S
 ;12;14;21;M;R;R;no;L;12;21.6;40.00001;21.6;Center;N;W;No;NW; ; ; ;38;False;1; ;34.45996;34.56055;0.5722656;98.52122;73.89091;104.3323;74.12167;5.81105;0.2307587;103.3318;72.92879;4.8106;-0.9621201;0.1005859; ; ;66.74014;87.19305;156.5514;07-08-2019 14:08:05;S
 ;12;14;21;M;R;R;no;L;12;21.6;40.00001;21.6;Goal;N;W;No;NW; ; ; ;39;False;1; ;35.09863;35.13184;0.6386719;58.52121;73.89091;57.43864;70.42727;-1.082573;-3.463638;57.34242;70.23485;-1.178787;-3.656059;0.03320313; ; ;69.67606;87.59573;159.5218;07-08-2019 14:08:06;S
 ;12;14;21;M;R;R;no;L;13;21.6;-1;21.6;Outset;W;E;No;WE; ; ; ;40;False;1; ;36.84668;36.91309;1.748047;58.52121;73.89091;54.45606;74.37196;-4.065147;0.4810562;54.64849;74.27576;-3.872723;0.3848495;0.06640625; ; ;70.68496;88.05124;160.5791;07-08-2019 14:08:08;S
 ;12;14;21;M;R;R;no;L;13;21.6;40.00001;21.6;Center;W;E;No;WE; ; ; ;41;False;1; ;37.45117;37.48535;0.6044922;98.52122;73.89091;100.8303;72.15909;2.309082;-1.731819;100.6379;72.15909;2.116661;-1.731819;0.03417969; ; ;66.81572;86.95531;156.5932;07-08-2019 14:08:08;S
 ;12;14;21;M;R;R;no;L;13;21.6;39.99999;21.6;Goal;W;E;No;WE; ; ; ;42;False;1; ;38.08984;38.12402;0.6386719;138.5212;73.89091;134.697;72.54394;-3.824234;-1.34697;134.697;72.54394;-3.824234;-1.34697;0.03417969; ; ;68.10538;87.06551;157.8892;07-08-2019 14:08:09;S
 ;12;14;21;M;R;R;no;L;14;21.6;-1;21.6;Outset;N;E;No;NE; ; ; ;43;False;1; ;39.77148;39.83887;1.681641;98.52122;113.8909;97.75151;114.2038;-0.7697067;0.3128662;97.6553;113.8123;-0.8659134;-0.07859039;0.06738281; ; ;68.90374;87.77013;158.7749;07-08-2019 14:08:11;S
 ;12;14;21;M;R;R;no;L;14;21.6;40.00001;21.6;Center;N;E;No;NE; ; ; ;44;False;1; ;40.30957;40.41016;0.5380859;98.52122;73.89091;98.80984;76.58485;0.2886276;2.693939;98.13636;75.23788;-0.3848572;1.34697;0.1005859; ; ;68.38692;89.22466;158.3716;07-08-2019 14:08:11;S
 ;12;14;21;M;R;R;no;L;14;21.6;39.99999;21.6;Goal;N;E;No;NE; ; ; ;45;False;1; ;40.94824;40.98145;0.6386719;138.5212;73.89091;139.7962;75.33409;1.275009;1.443184;139.7962;75.23788;1.275009;1.34697;0.03320313; ; ;67.38274;87.47469;157.2265;07-08-2019 14:08:12;S
 ;12;14;21;M;R;R;no;L;15;21.6;-1;21.6;Outset;N;N;No;NN; ; ; ;46;False;1; ;42.52832;42.5957;1.580078;98.52122;113.8909;94.4803;117.8598;-4.040916;3.968933;94.38409;117.4345;-4.137131;3.543633;0.06738281; ; ;66.6946;88.64433;156.6505;07-08-2019 14:08:13;S
 ;12;14;21;M;R;R;no;L;15;21.6;40.00001;21.6;Center;N;N;No;NN; ; ; ;47;False;1; ;43.09961;43.2002;0.5712891;98.52122;73.89091;97.07803;72.54394;-1.443184;-1.34697;97.12234;72.49204;-1.398872;-1.398865;0.1005859; ; ;67.68885;88.36806;157.6228;07-08-2019 14:08:14;S
 ;12;14;21;M;R;R;no;L;15;21.6;40.00001;21.6;Goal;N;N;No;NN; ; ; ;48;False;1; ;43.6709;43.77148;0.5712891;98.52122;113.8909;97.55909;113.9152;-0.9621277;0.02423859;97.36666;113.0492;-1.154556;-0.8416748;0.1005859; ; ;66.53285;88.27956;156.4622;07-08-2019 14:08:15;S
 ;12;14;21;M;R;R;no;L;16;21.6;-1;21.6;Outset;N;N;No;NN; ; ; ;49;False;1; ;45.18359;45.25098;1.512695;98.52122;113.8909;98.80984;108.9121;0.2886276;-4.97879;98.71364;108.8159;0.192421;-5.075005;0.06738281; ; ;62.67345;88.88598;152.6469;07-08-2019 14:08:16;S
 ;12;14;21;M;R;R;no;L;16;21.6;40.00001;21.6;Center;N;N;No;NN; ; ; ;50;False;1; ;45.75488;45.82227;0.5712891;98.52122;73.89091;98.23257;70.81212;-0.2886429;-3.078789;98.32878;70.90833;-0.1924362;-2.982574;0.06738281; ; ;68.90178;88.32908;158.8293;07-08-2019 14:08:17;S
