ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;3;26;M;R;R;No;R;0;7.2;-1;21.6;Outset;E;W;No;EW; ; ; ;0;False;1; ;1.109863;1.143555;1.109863;138.5212;73.89091;140.4697;81.49166;1.948486;7.600754;140.2714;81.29335;1.750183;7.402443;0.03369141; ; ;76.51155;89.13708;166.4829;2019/08/06 12:39:23;S
 ;12;3;26;M;R;R;No;R;0;7.2;39.99999;21.6;Center;E;W;No;EW; ; ; ;1;False;1; ;1.547363;1.581055;0.4375;98.52122;73.89091;101.5038;74.94924;2.982567;1.058334;100.7191;74.6581;2.197861;0.7671967;0.03369141; ; ;76.98968;87.08368;166.6556;2019/08/06 12:39:24;S
 ;12;3;26;M;R;R;No;R;0;7.2;40.00001;21.6;Goal;E;W;No;EW; ; ; ;2;False;1; ;1.850098;1.883789;0.3027344;58.52121;73.89091;53.78257;74.17954;-4.738636;0.2886353;53.68636;74.17954;-4.83485;0.2886353;0.03369141; ; ;75.93965;87.1251;165.6368;2019/08/06 12:39:24;S
 ;12;3;26;M;R;R;No;R;1;7.2;-1;21.6;Outset;N;W;No;NW; ; ; ;3;False;1; ;3.498535;3.532227;1.648438;98.52122;113.8909;99.29091;112.1833;0.7696915;-1.707588;99.19469;112.0871;0.6734772;-1.803787;0.03369141; ; ;74.70609;87.6974;164.5253;2019/08/06 12:39:26;S
 ;12;3;26;M;R;R;No;R;1;7.2;40.00001;21.6;Center;N;W;No;NW; ; ; ;4;False;1; ;3.868652;3.901855;0.3701172;98.52122;73.89091;98.23257;71.38939;-0.2886429;-2.501518;97.6553;71.29318;-0.8659134;-2.597725;0.03320313; ; ;74.9763;86.67075;164.5948;2019/08/06 12:39:26;S
 ;12;3;26;M;R;R;No;R;1;7.2;40.00001;21.6;Goal;N;W;No;NW; ; ; ;5;False;1; ;4.104004;4.137695;0.2353516;58.52121;73.89091;55.12954;73.21742;-3.391666;-0.6734848;55.12954;73.12122;-3.391666;-0.7696915;0.03369141; ; ;74.64113;86.70006;164.2734;2019/08/06 12:39:27;S
 ;12;3;26;M;R;R;No;R;2;7.2;-1;21.6;Outset;W;E;No;WE; ; ; ;6;False;1; ;5.919922;5.953613;1.815918;58.52121;73.89091;57.72727;72.73636;-0.7939377;-1.154549;57.72727;72.64015;-0.7939377;-1.250755;0.03369141; ; ;74.40781;85.02541;163.5947;2019/08/06 12:39:28;S
 ;12;3;26;M;R;R;No;R;2;7.2;40.00001;21.6;Center;W;E;No;WE; ; ; ;7;False;1; ;6.222656;6.256348;0.3027344;98.52122;73.89091;101.4076;72.54394;2.88636;-1.34697;101.5389;72.31636;3.017723;-1.574547;0.03369141; ; ;75.57142;86.46729;165.1269;2019/08/06 12:39:29;S
 ;12;3;26;M;R;R;No;R;2;7.2;39.99999;21.6;Goal;W;E;No;WE; ; ; ;8;False;1; ;6.559082;6.592773;0.3364258;138.5212;73.89091;142.6826;70.33106;4.161362;-3.559845;142.8086;70.10884;4.287369;-3.782066;0.03369141; ; ;77.09956;86.04072;166.4855;2019/08/06 12:39:29;S
 ;12;3;26;M;R;R;No;R;3;7.2;-1;21.6;Outset;W;W;No;WW; ; ; ;9;False;1; ;8.274414;8.307617;1.715332;58.52121;73.89091;62.24924;73.79469;3.728031;-0.09621429;62.24924;73.67986;3.728031;-0.2110519;0.03320313; ; ;74.20235;86.16734;163.7203;2019/08/06 12:39:31;S
 ;12;3;26;M;R;R;No;R;3;7.2;40.00001;21.6;Miss;W;W;Miss;WW; ; ; ;10;False;1; ;8.576172;8.609863;0.3017578;98.52122;73.89091;108.7678;69.75378;10.24658;-4.137123;108.2242;69.75378;9.703026;-4.137123;0.03369141; ; ;76.12318;87.80807;165.9443;2019/08/06 12:39:31;S
 ;12;3;26;M;R;R;No;R;3;7.2;40.00001;21.6;WrongTarget;W;W;WrongTarget;WW; ; ; ;11;False;1; ;8.878906;8.946289;0.3027344;98.52122;73.89091;58.30454;69.65758;-40.21667;-4.23333;149.5136;130.8485;50.99241;56.95757;0.06738281; ; ;76.31219;85.94917;165.7029;2019/08/06 12:39:31;S
 ;12;3;26;M;R;R;No;R;3;7.2;40.00001;21.6;Center;W;W;WrongTarget;WW; ; ; ;12;False;1; ;9.652344;9.686035;0.7734375;98.52122;73.89091;99.91788;72.49743;1.396667;-1.393478;99.96439;72.54394;1.443176;-1.34697;0.03369141; ; ;75.06856;86.92143;164.7399;2019/08/06 12:39:32;S
 ;12;3;26;M;R;R;No;R;3;7.2;40.00001;21.6;Goal;W;W;WrongTarget;WW; ; ; ;13;False;1; ;9.989258;10.02295;0.3369141;58.52121;73.89091;57.20798;72.21706;-1.313232;-1.673843;56.92728;72.06288;-1.593925;-1.828026;0.03369141; ; ;75.46104;86.49588;165.0265;2019/08/06 12:39:32;S
 ;12;3;26;M;R;R;No;R;4;7.2;-1;21.6;Outset;W;W;No;WW; ; ; ;14;False;1; ;11.73779;11.77148;1.748535;58.52121;73.89091;59.94015;73.69849;1.418941;-0.192421;60.08385;73.69849;1.562645;-0.192421;0.03369141; ; ;76.46935;86.58646;166.0294;2019/08/06 12:39:34;S
 ;12;3;26;M;R;R;No;R;4;7.2;40.00001;21.6;Center;W;W;No;WW; ; ; ;15;False;1; ;12.04053;12.07422;0.3027344;98.52122;73.89091;101.0227;74.08334;2.501511;0.1924286;100.6379;73.69849;2.116661;-0.192421;0.03369141; ; ;75.58465;87.1584;165.2953;2019/08/06 12:39:34;S
 ;12;3;26;M;R;R;No;R;4;7.2;40.00001;21.6;Goal;W;W;No;WW; ; ; ;16;False;1; ;12.30957;12.34277;0.269043;58.52121;73.89091;56.3803;71.58182;-2.140907;-2.30909;56.09166;71.38939;-2.429546;-2.501518;0.03320313; ; ;75.86094;85.95853;165.2714;2019/08/06 12:39:35;S
 ;12;3;26;M;R;R;No;R;5;7.2;-1;21.6;Outset;E;W;No;EW; ; ; ;17;False;1; ;13.92383;13.95752;1.614258;138.5212;73.89091;137.5833;72.06288;-0.9378815;-1.828026;137.3909;72.06288;-1.130295;-1.828026;0.03369141; ; ;74.93344;87.85477;164.7743;2019/08/06 12:39:36;S
 ;12;3;26;M;R;R;No;R;5;7.2;39.99999;21.6;Center;E;W;No;EW; ; ; ;18;False;1; ;14.15869;14.25977;0.2348633;98.52122;73.89091;100.6379;73.98712;2.116661;0.09621429;97.75151;72.92879;-0.7697067;-0.9621201;0.1010742; ; ;75.32801;87.24884;165.0608;2019/08/06 12:39:37;S
 ;12;3;26;M;R;R;No;R;5;7.2;40.00001;21.6;Goal;E;W;No;EW; ; ; ;19;False;1; ;14.49512;14.5625;0.3364258;58.52121;73.89091;56.76515;75.04546;-1.756058;1.154549;56.43416;74.71447;-2.087048;0.8235626;0.06738281; ; ;75.9955;86.08923;165.4381;2019/08/06 12:39:37;S
 ;12;3;26;M;R;R;No;R;6;7.2;-1;21.6;Outset;W;N;No;WN; ; ; ;20;False;1; ;16.20996;16.27734;1.714844;58.52121;73.89091;58.40076;74.94924;-0.1204529;1.058334;58.49697;74.46819;-0.0242424;0.5772781;0.06738281; ; ;74.52509;86.00785;163.9933;2019/08/06 12:39:39;S
 ;12;3;26;M;R;R;No;R;6;7.2;40.00001;21.6;Center;W;N;No;WN; ; ; ;21;False;1; ;16.5127;16.54639;0.3027344;98.52122;73.89091;98.23257;72.28781;-0.2886429;-1.603096;98.32878;72.2553;-0.1924362;-1.635605;0.03369141; ; ;75.76401;86.38514;165.2934;2019/08/06 12:39:39;S
 ;12;3;26;M;R;R;No;R;6;7.2;40.00001;21.6;Goal;W;N;No;WN; ; ; ;22;False;1; ;16.81543;16.84912;0.3027344;98.52122;113.8909;101.6;118.6295;3.078781;4.738625;101.4076;118.3409;2.88636;4.449997;0.03369141; ; ;78.82845;85.62511;167.9817;2019/08/06 12:39:39;S
 ;12;3;26;M;R;R;No;R;7;7.2;-1;21.6;Outset;E;S;No;ES; ; ; ;23;False;1; ;18.93457;19.00195;2.119141;138.5212;73.89091;139.2189;77.35455;0.6977234;3.463638;138.8586;77.25833;0.3373871;3.367424;0.06738281; ; ;74.6192;87.7022;164.4401;2019/08/06 12:39:41;S
 ;12;3;26;M;R;R;No;R;7;7.2;39.99999;21.6;Center;E;S;No;ES; ; ; ;24;False;1; ;19.2373;19.271;0.3027344;98.52122;73.89091;98.61742;74.37196;0.09620667;0.4810562;98.32878;73.98712;-0.1924362;0.09621429;0.03369141; ; ;74.57279;86.86376;164.2416;2019/08/06 12:39:42;S
 ;12;3;26;M;R;R;No;R;7;7.2;40;21.6;Goal;E;S;No;ES; ; ; ;25;False;1; ;19.50635;19.54004;0.269043;98.52122;33.89091;97.84772;34.1553;-0.6734924;0.2643967;97.75151;33.76883;-0.7697067;-0.1220741;0.03369141; ; ;75.71062;85.38464;164.9534;2019/08/06 12:39:42;S
 ;12;3;26;M;R;R;No;R;8;7.2;-1;21.6;Outset;S;S;No;SS; ; ; ;26;False;1; ;21.15479;21.22217;1.648438;98.52122;33.89091;96.11591;37.52273;-2.405304;3.631821;96.01969;37.52273;-2.501526;3.631821;0.06738281; ; ;74.13441;85.57503;163.4973;2019/08/06 12:39:44;S
 ;12;3;26;M;R;R;No;R;8;7.2;40;21.6;Center;S;S;No;SS; ; ; ;27;False;1; ;21.45703;21.52441;0.3022461;98.52122;73.89091;100.6323;76.2906;2.111061;2.399696;100.5417;75.89577;2.020447;2.00486;0.06738281; ; ;74.27692;85.81687;163.7019;2019/08/06 12:39:44;S
