ID;StudyID;UserID;Age;Gender;PlayingHand;DominantHand;LongNails;DominantEye;TargetID;TargetSize;TargetDistance;ColliderSize;HitType;Outset;Goal;MistakeOccured;TargetCombition;RoundID;Repetition;Clockwise;TouchID;CrossTargets;Delay;ConditionID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;TouchOffsetX;TouchOffsetY;LiftX;LiftY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;RotationDegreeX;RotationDegreeY;RotationDegreeZ;TimeStamp;Potition
 ;12;6;25;M;R;R;No;R;0;7.2;-1;18;Outset;N;E;No;NE; ; ; ;0;True;1; ;1.481171;1.548462;1.481171;98.52122;113.8909;99.19469;114.3962;0.6734772;0.5052948;99.19469;114.3962;0.6734772;0.5052948;0.06729126; ; ;88.77835;88.3289;177.9298;06-08-2019 14:33:41;C
 ;12;6;25;M;R;R;No;R;0;7.2;40.00001;18;Center;N;E;No;NE; ; ; ;1;True;1; ;2.221466;2.288788;0.7402954;98.52122;73.89091;97.27045;75.43031;-1.250763;1.539398;97.17424;75.43031;-1.346977;1.539398;0.06732178; ; ;89.03703;88.55194;178.2609;06-08-2019 14:33:42;C
 ;12;6;25;M;R;R;No;R;0;7.2;39.99999;18;Goal;N;E;No;NE; ; ; ;2;True;1; ;2.793549;2.86087;0.5720825;138.5212;73.89091;140.5659;74.17954;2.044693;0.2886353;140.4467;73.77174;1.925537;-0.1191635;0.06732178; ; ;88.87455;88.33983;177.9941;06-08-2019 14:33:42;C
 ;12;6;25;M;R;R;No;R;1;7.2;-1;18;Outset;E;S;No;ES; ; ; ;3;True;1; ;4.475952;4.543274;1.682404;138.5212;73.89091;140.1811;73.69849;1.659851;-0.192421;139.7962;73.21742;1.275009;-0.6734848;0.06732178; ; ;89.16306;88.42445;178.2159;06-08-2019 14:33:44;C
 ;12;6;25;M;R;R;No;R;1;7.2;39.99999;18;Center;E;S;No;ES; ; ; ;4;True;1; ;5.115356;5.149017;0.6394043;98.52122;73.89091;99.00227;74.06796;0.4810562;0.1770477;99.00227;74.06796;0.4810562;0.1770477;0.03366089; ; ;89.25876;88.49622;178.3233;06-08-2019 14:33:44;C
 ;12;6;25;M;R;R;No;R;1;7.2;40;18;Goal;E;S;No;ES; ; ; ;5;True;1; ;5.687439;5.754761;0.5720825;98.52122;33.89091;99.48334;32.5197;0.9621201;-1.371212;99.29091;32.42348;0.7696915;-1.467422;0.06732178; ; ;89.1092;88.46378;178.224;06-08-2019 14:33:45;C
 ;12;6;25;M;R;R;No;R;2;7.2;-1;18;Outset;W;W;No;WW; ; ; ;6;True;1; ;7.370056;7.471008;1.682617;58.52121;73.89091;58.59318;73.31364;0.07197189;-0.5772705;58.59318;73.58586;0.07197189;-0.3050461;0.1009521; ; ;89.10113;88.37064;178.1391;06-08-2019 14:33:47;C
 ;12;6;25;M;R;R;No;R;2;7.2;40.00001;18;Center;W;W;No;WW; ; ; ;7;True;1; ;7.975708;8.009369;0.6056519;98.52122;73.89091;97.46288;73.69849;-1.058342;-0.192421;97.46288;73.60227;-1.058342;-0.2886353;0.03366089; ; ;88.86152;88.23589;177.9002;06-08-2019 14:33:47;C
 ;12;6;25;M;R;R;No;R;2;7.2;40.00001;18;Goal;W;W;No;WW; ; ; ;8;True;1; ;8.648651;8.715942;0.6729431;58.52121;73.89091;56.66894;72.73636;-1.852272;-1.154549;56.57273;72.73636;-1.948483;-1.154549;0.06729126; ; ;89.12457;88.312;178.0984;06-08-2019 14:33:48;C
 ;12;6;25;M;R;R;No;R;3;7.2;-1;18;Outset;E;N;No;EN; ; ; ;9;True;1; ;10.39819;10.49911;1.749542;138.5212;73.89091;142.4901;74.75681;3.968933;0.8659058;141.8052;74.37196;3.284012;0.4810562;0.1009216; ; ;88.89665;88.48193;178.1232;06-08-2019 14:33:50;C
 ;12;6;25;M;R;R;No;R;3;7.2;39.99999;18;Center;E;N;No;EN; ; ; ;10;True;1; ;11.00385;11.07114;0.6056519;98.52122;73.89091;99.29091;75.23788;0.7696915;1.34697;99.19469;75.23788;0.6734772;1.34697;0.06729126; ; ;89.06608;88.49719;178.2305;06-08-2019 14:33:50;C
 ;12;6;25;M;R;R;No;R;3;7.2;40.00001;18;Goal;E;N;No;EN; ; ; ;11;True;1; ;11.60947;11.64313;0.6056213;98.52122;113.8909;99.19469;114.6848;0.6734772;0.7939301;99.19469;114.6848;0.6734772;0.7939301;0.03366089; ; ;89.00441;88.38029;178.0987;06-08-2019 14:33:51;C
 ;12;6;25;M;R;R;No;R;4;7.2;-1;18;Outset;S;S;No;SS; ; ; ;12;True;1; ;13.32639;13.36002;1.716919;98.52122;33.89091;100.2392;35.19983;1.718002;1.308918;100.253;35.11742;1.731812;1.226517;0.03363037; ; ;88.84155;88.28676;177.9317;06-08-2019 14:33:53;C
 ;12;6;25;M;R;R;No;R;4;7.2;40;18;Center;S;S;No;SS; ; ; ;13;True;1; ;13.93201;14.03296;0.6056213;98.52122;73.89091;98.425;74.75681;-0.09622192;0.8659058;98.23257;74.66061;-0.2886429;0.7696991;0.1009521; ; ;89.05914;88.59564;178.3095;06-08-2019 14:33:53;C
 ;12;6;25;M;R;R;No;R;4;7.2;40;18;Goal;S;S;No;SS; ; ; ;14;True;1; ;14.63858;14.70587;0.7065735;98.52122;33.89091;99.96439;35.98333;1.443176;2.092426;99.86818;35.79091;1.346962;1.900002;0.06729126; ; ;89.05807;88.37608;178.1226;06-08-2019 14:33:54;C
 ;12;6;25;M;R;R;No;R;5;7.2;-1;18;Outset;S;N;No;SN; ; ; ;15;True;1; ;16.42123;16.48853;1.782654;98.52122;33.89091;99.96439;35.02121;1.443176;1.130302;99.73344;34.82879;1.212219;0.9378815;0.06729126; ; ;89.04823;88.40652;178.1437;06-08-2019 14:33:56;C
 ;12;6;25;M;R;R;No;R;5;7.2;40;18;Center;S;N;No;SN; ; ; ;16;True;1; ;17.02673;17.09402;0.6054993;98.52122;73.89091;99.96439;74.37196;1.443176;0.4810562;99.77197;74.27576;1.250748;0.3848495;0.06729126; ; ;89.01629;88.32754;178.0595;06-08-2019 14:33:56;C
 ;12;6;25;M;R;R;No;R;5;7.2;40.00001;18;Goal;S;N;No;SN; ; ; ;17;True;1; ;17.63226;17.69952;0.6055298;98.52122;113.8909;100.253;113.8189;1.731812;-0.07198334;100.0606;113.6265;1.539391;-0.2643967;0.06726074; ; ;88.99274;88.34456;178.062;06-08-2019 14:33:57;C
 ;12;6;25;M;R;R;No;R;6;7.2;-1;18;Outset;E;E;No;EE; ; ; ;18;True;1; ;19.31467;19.41562;1.682404;138.5212;73.89091;136.4288;73.89091;-2.092422;0;136.2364;73.40984;-2.284851;-0.4810638;0.1009521; ; ;89.1152;88.30044;178.0838;06-08-2019 14:33:59;C
 ;12;6;25;M;R;R;No;R;6;7.2;39.99999;18;Center;E;E;No;EE; ; ; ;19;True;1; ;19.95407;20.02182;0.6394043;98.52122;73.89091;99.74747;75.79064;1.226257;1.899734;99.38712;75.43031;0.8658981;1.539398;0.06774902; ; ;89.14394;88.49827;178.2714;06-08-2019 14:33:59;C
